p_id,p_hour,fcount
1,11,1
2,00,0
3,09,20
4,08,122
5,09,3
6,10,6
7,08,97
8,00,2
9,08,10
10,07,25
11,08,16
12,11,5
13,08,127
14,08,76
15,12,10
16,08,19
17,08,78
18,09,33
19,00,6
20,12,19
21,08,33
22,09,35
23,11,9
24,09,43
25,08,58
26,10,54
27,12,2
28,08,26
29,10,16
30,07,1
31,00,3
32,08,17
33,08,59
34,00,25
35,09,40
36,00,89
37,08,94
38,09,10
39,08,81
40,08,29
41,08,81
42,08,82
43,09,44
44,10,5
45,09,37
46,01,1
47,12,14
48,08,225
49,09,89
50,09,181
51,09,25
52,08,32
53,09,13
54,07,14
55,09,18
56,09,37
57,04,3
58,07,4
59,12,3
60,09,14
61,08,114
62,09,44
63,08,20
64,09,6
65,08,81
66,09,60
67,08,20
68,09,204
69,07,27
70,08,46
71,07,31
72,07,44
73,09,13
74,08,98
75,08,94
76,08,60
77,09,22
78,08,28
79,08,371
80,00,76
81,08,36
82,11,43
83,08,20
84,11,3
85,08,22
86,11,5
87,08,113
88,11,32
89,08,68
90,08,162
91,08,41
92,10,37
93,12,6
94,00,10
95,08,84
96,00,2
97,09,86
98,08,7
99,02,1
100,11,98
101,08,6
102,08,47
103,00,0
104,00,0
105,00,0
106,12,31
107,08,297
108,08,14
109,10,6
110,00,0
111,09,4
112,08,132
113,08,139
114,09,83
115,07,4
116,08,55
117,10,4
118,09,6
119,08,20
120,08,2
121,08,24
122,07,6
123,09,36
124,11,14
125,10,56
126,10,15
127,09,31
128,07,2
129,08,94
130,08,28
131,08,15
132,06,300
133,10,30
134,11,21
135,08,24
136,08,32
137,08,198
138,10,331
139,10,11
140,08,289
141,08,370
142,09,205
143,08,238
144,12,106
145,08,63
146,07,24
147,10,12
148,09,148
149,10,25
150,12,9
151,08,104
152,08,23
153,08,7
154,12,3
155,11,27
156,08,8
157,09,32
158,08,172
159,08,20
160,07,33
161,00,183
162,11,141
163,09,103
164,12,147
165,08,30
166,08,68
167,08,16
168,11,21
169,12,18
170,08,271
171,10,20
172,10,3
173,09,23
174,10,22
175,07,16
176,10,2
177,08,36
178,11,15
179,08,40
180,07,10
181,09,132
182,09,13
183,09,8
184,08,2
185,08,16
186,09,149
187,08,8
188,07,61
189,07,39
190,12,7
191,08,20
192,11,20
193,09,10
194,09,2
195,09,19
196,11,20
197,08,32
198,09,95
199,00,0
200,09,22
201,01,5
202,05,6
203,08,10
204,11,3
205,06,24
206,07,11
207,00,0
208,08,14
209,08,31
210,09,25
211,12,107
212,09,11
213,08,18
214,11,9
215,07,23
216,08,38
217,10,12
218,07,13
219,12,15
220,08,37
221,10,5
222,07,14
223,08,60
224,08,123
225,08,78
226,08,84
227,09,29
228,12,49
229,08,212
230,00,182
231,08,206
232,08,117
233,08,148
234,12,195
235,08,25
236,08,303
237,09,216
238,08,243
239,08,283
240,09,5
241,08,70
242,12,21
243,08,67
244,09,73
245,08,8
246,08,232
247,08,28
248,08,17
249,08,216
250,08,15
251,10,5
252,09,13
253,12,2
254,06,33
255,09,119
256,00,86
257,08,37
258,08,23
259,09,22
260,09,47
261,12,46
262,08,335
263,08,306
