p_id,p_hour,ycount
1,05,2
2,00,0
3,00,0
4,01,163
5,00,0
6,00,0
7,01,109
8,06,1
9,00,0
10,10,5
11,02,1
12,11,7
13,12,203
14,03,6
15,00,0
16,00,0
17,01,23
18,05,1
19,05,3
20,00,0
21,02,1
22,04,4
23,00,0
24,10,79
25,00,60
26,03,1
27,00,0
28,06,3
29,05,1
30,00,0
31,12,1
32,03,1
33,10,32
34,08,1
35,04,2
36,02,25
37,01,38
38,00,0
39,12,1
40,00,20
41,10,84
42,09,51
43,12,296
44,00,0
45,01,55
46,00,0
47,00,1
48,00,925
49,00,39
50,01,309
51,01,1
52,10,23
53,00,0
54,00,2
55,00,0
56,00,2
57,00,0
58,00,0
59,00,0
60,06,1
61,00,22
62,02,5
63,04,2
64,00,0
65,02,29
66,01,9
67,02,1
68,00,490
69,00,8
70,10,7
71,02,1
72,02,2
73,00,0
74,10,75
75,11,132
76,03,2
77,02,1
78,07,1
79,00,1745
80,01,67
81,00,0
82,04,28
83,04,9
84,00,0
85,01,1
86,00,1
87,12,156
88,00,60
89,00,5
90,12,372
91,03,2
92,03,2
93,06,3
94,09,1
95,08,9
96,00,0
97,00,42
98,00,1
99,00,0
100,12,293
101,00,0
102,00,0
103,00,0
104,00,0
105,00,0
106,01,17
107,00,680
108,00,0
109,00,0
110,00,0
111,00,0
112,01,45
113,00,377
114,00,703
115,00,0
116,01,27
117,00,0
118,00,0
119,04,1
120,02,1
121,02,1
122,10,1
123,09,1
124,11,1
125,00,96
126,00,2
127,01,7
128,00,0
129,04,44
130,12,4
131,03,1
132,00,496
133,03,2
134,02,2
135,00,1
136,02,2
137,00,304
138,11,521
139,06,1
140,12,312
141,12,496
142,12,562
143,11,261
144,01,389
145,00,44
146,10,57
147,00,1
148,01,1235
149,04,1
150,00,0
151,10,218
152,01,24
153,10,1
154,00,0
155,00,0
156,00,0
157,10,2
158,02,526
159,00,3
160,05,1
161,12,604
162,12,539
163,12,476
164,01,581
165,12,2
166,10,89
167,01,1
168,01,10
169,00,1
170,12,646
171,01,1
172,00,0
173,04,5
174,00,0
175,00,0
176,00,0
177,02,2
178,03,1
179,01,28
180,00,0
181,00,81
182,00,0
183,00,0
184,00,0
185,08,1
186,12,620
187,00,0
188,02,8
189,00,31
190,02,3
191,05,1
192,10,1
193,00,11
194,06,2
195,11,4
196,08,8
197,02,1
198,02,5
199,00,0
200,03,1
201,00,0
202,00,4
203,00,0
204,10,1
205,00,0
206,00,0
207,00,2
208,08,1
209,12,36
210,00,0
211,12,149
212,00,0
213,00,0
214,00,0
215,00,0
216,00,3
217,00,5
218,09,1
219,00,1
220,00,0
221,00,0
222,00,0
223,00,28
224,12,116
225,02,10
226,09,50
227,10,2
228,01,6
229,00,406
230,00,857
231,12,304
232,00,96
233,12,261
234,00,610
235,02,2
236,12,750
237,12,687
238,11,413
239,12,644
240,00,2
241,00,0
242,07,1
243,01,11
244,00,23
245,00,0
246,03,303
247,09,5
248,03,1
249,00,929
250,04,1
251,00,0
252,00,0
253,00,0
254,03,1
255,00,135
256,01,120
257,01,3
258,04,2
259,04,1
260,08,23
261,12,118
262,12,308
263,00,427
