p_id,p_hour,sum
1,00,0
2,00,0
3,10,3
4,00,48
5,00,0
6,00,0
7,08,110
8,09,4
9,00,0
10,12,7
11,00,0
12,12,13
13,08,306
14,00,3
15,10,1
16,07,1
17,00,47
18,09,7
19,05,1
20,11,3
21,00,1
22,00,0
23,00,0
24,08,100
25,00,44
26,08,1
27,00,0
28,12,4
29,05,1
30,00,0
31,08,2
32,06,1
33,09,82
34,09,4
35,00,5
36,00,43
37,00,44
38,00,0
39,12,3
40,08,45
41,08,203
42,08,134
43,12,373
44,00,0
45,12,32
46,00,0
47,08,5
48,11,468
49,00,66
50,12,220
51,00,0
52,09,32
53,07,1
54,08,3
55,12,5
56,08,8
57,00,0
58,12,1
59,00,0
60,01,2
61,00,53
62,01,9
63,00,1
64,00,0
65,08,60
66,09,52
67,01,2
68,09,443
69,08,12
70,09,8
71,01,2
72,11,3
73,10,2
74,08,215
75,08,283
76,00,4
77,00,4
78,08,6
79,00,589
80,00,120
81,01,1
82,00,63
83,00,19
84,00,0
85,00,6
86,12,1
87,08,140
88,11,64
89,00,12
90,09,348
91,02,2
92,00,33
93,00,12
94,11,4
95,00,58
96,00,0
97,00,58
98,09,1
99,00,0
100,07,337
101,00,0
102,04,1
103,00,0
104,00,0
105,00,0
106,00,19
107,09,394
108,12,1
109,00,0
110,00,0
111,08,1
112,00,67
113,09,327
114,00,286
115,00,0
116,08,80
117,03,1
118,00,0
119,08,12
120,02,1
121,10,2
122,05,1
123,03,2
124,07,1
125,11,137
126,08,4
127,09,18
128,08,2
129,04,77
130,00,22
131,01,1
132,00,349
133,05,4
134,00,15
135,09,2
136,09,5
137,08,218
138,10,669
139,11,1
140,07,451
141,07,416
142,12,417
143,11,256
144,00,211
145,09,47
146,12,23
147,09,3
148,00,411
149,00,0
150,11,1
151,08,164
152,08,43
153,11,5
154,11,1
155,00,1
156,11,3
157,00,6
158,00,312
159,09,15
160,00,1
161,09,452
162,11,510
163,09,344
164,09,417
165,00,2
166,08,204
167,10,7
168,11,13
169,08,5
170,09,616
171,07,1
172,00,0
173,03,12
174,08,4
175,00,1
176,00,0
177,00,6
178,00,1
179,07,36
180,01,1
181,00,87
182,08,9
183,06,3
184,08,2
185,07,5
186,10,592
187,00,0
188,07,14
189,00,25
190,00,5
191,11,1
192,09,4
193,11,14
194,09,1
195,00,9
196,12,19
197,07,4
198,00,3
199,00,0
200,12,1
201,00,0
202,12,3
203,00,0
204,00,0
205,00,1
206,00,0
207,07,2
208,09,2
209,08,36
210,08,6
211,12,171
212,10,4
213,09,3
214,00,0
215,07,4
216,05,3
217,01,5
218,09,2
219,10,2
220,08,6
221,00,0
222,02,2
223,08,61
224,10,57
225,00,20
226,07,72
227,08,2
228,10,9
229,08,336
230,00,540
231,08,372
232,00,37
233,07,202
234,12,570
235,08,5
236,08,765
237,08,814
238,12,323
239,12,400
240,09,2
241,08,5
242,09,12
243,08,46
244,09,96
245,00,0
246,10,262
247,11,13
248,08,6
249,00,385
250,08,4
251,00,0
252,00,0
253,00,1
254,07,3
255,00,254
256,00,167
257,08,8
258,05,2
259,00,0
260,00,45
261,12,116
262,06,234
263,06,238
