p_id,p_hour,fcount
1,09,6
2,00,0
3,09,59
4,08,268
5,07,6
6,08,18
7,08,313
8,06,3
9,08,45
10,08,133
11,08,50
12,11,11
13,08,215
14,08,167
15,09,29
16,02,77
17,08,256
18,08,180
19,08,37
20,12,88
21,08,121
22,08,122
23,11,41
24,08,78
25,09,187
26,12,198
27,12,3
28,08,97
29,09,68
30,02,2
31,12,21
32,08,102
33,09,193
34,10,27
35,08,202
36,00,268
37,09,275
38,08,33
39,07,323
40,08,95
41,08,211
42,08,334
43,12,128
44,10,9
45,12,76
46,00,12
47,08,114
48,08,537
49,08,268
50,08,357
51,08,113
52,08,47
53,11,46
54,09,44
55,09,80
56,08,135
57,12,6
58,08,10
59,07,11
60,08,86
61,08,476
62,09,147
63,08,128
64,12,27
65,09,165
66,09,132
67,08,69
68,08,350
69,08,210
70,08,102
71,09,160
72,08,247
73,10,46
74,08,260
75,07,231
76,08,353
77,07,101
78,08,156
79,08,561
80,00,252
81,08,98
82,12,165
83,09,57
84,12,12
85,08,93
86,08,45
87,08,247
88,12,85
89,08,268
90,08,284
91,08,209
92,09,114
93,12,18
94,08,60
95,08,189
96,09,11
97,09,216
98,08,39
99,00,1
100,12,280
101,07,34
102,08,93
103,00,0
104,00,0
105,00,0
106,11,51
107,08,441
108,08,49
109,08,17
110,00,0
111,08,3
112,08,316
113,09,226
114,00,210
115,08,41
116,09,159
117,08,46
118,10,26
119,08,149
120,07,19
121,08,61
122,10,40
123,08,96
124,07,41
125,12,161
126,12,86
127,00,102
128,09,10
129,08,231
130,12,166
131,11,53
132,00,519
133,08,83
134,09,71
135,08,78
136,08,79
137,08,495
138,11,499
139,08,47
140,08,439
141,08,384
142,08,329
143,08,401
144,12,232
145,08,197
146,08,89
147,08,87
148,00,454
149,09,85
150,08,44
151,09,177
152,08,88
153,09,21
154,11,4
155,07,104
156,09,38
157,08,113
158,08,240
159,08,127
160,08,83
161,12,505
162,11,282
163,12,224
164,00,338
165,09,137
166,08,140
167,08,146
168,08,179
169,08,175
170,08,448
171,08,89
172,11,16
173,08,82
174,08,122
175,08,37
176,09,12
177,07,178
178,08,48
179,08,118
180,08,50
181,09,273
182,08,107
183,08,45
184,12,8
185,08,103
186,09,221
187,08,24
188,08,277
189,09,111
190,09,23
191,09,99
192,10,45
193,08,53
194,11,5
195,09,60
196,12,65
197,08,160
198,08,196
199,00,0
200,08,63
201,12,20
202,09,24
203,09,54
204,10,8
205,09,111
206,08,56
207,07,1
208,07,97
209,08,83
210,08,97
211,12,163
212,09,73
213,08,191
214,08,21
215,08,123
216,08,182
217,12,50
218,08,75
219,08,65
220,08,104
221,08,55
222,08,75
223,08,196
224,09,234
225,08,336
226,08,196
227,08,72
228,10,121
229,08,325
230,00,442
231,08,378
232,09,281
233,08,332
234,12,436
235,08,198
236,08,368
237,12,340
238,08,380
239,08,380
240,08,34
241,08,145
242,08,117
243,08,185
244,08,252
245,12,27
246,08,429
247,08,127
248,08,96
249,08,342
250,08,74
251,11,17
252,08,46
253,09,2
254,08,158
255,00,388
256,00,255
257,08,71
258,08,101
259,09,101
260,08,108
261,08,98
262,08,453
263,08,384
