p_id,p_hour,fcount
1,00,3
2,09,1
3,09,63
4,12,201
5,10,10
6,08,15
7,00,426
8,09,7
9,12,28
10,09,96
11,09,38
12,12,21
13,12,200
14,00,171
15,10,26
16,01,110
17,00,352
18,09,132
19,07,16
20,12,89
21,11,83
22,09,113
23,12,38
24,12,72
25,00,273
26,09,48
27,01,2
28,08,62
29,00,68
30,00,1
31,01,26
32,08,74
33,00,231
34,12,23
35,10,171
36,00,552
37,01,627
38,09,32
39,11,255
40,00,145
41,00,353
42,00,312
43,12,122
44,00,15
45,00,132
46,00,14
47,11,84
48,00,784
49,00,337
50,12,249
51,12,116
52,12,63
53,12,45
54,11,38
55,11,66
56,08,106
57,11,9
58,11,11
59,09,9
60,00,69
61,00,617
62,00,128
63,09,107
64,11,26
65,12,224
66,00,215
67,12,50
68,00,453
69,00,169
70,08,77
71,09,125
72,08,163
73,12,37
74,11,245
75,00,203
76,11,277
77,09,89
78,08,111
79,00,1296
80,03,909
81,11,85
82,00,220
83,10,71
84,02,34
85,10,112
86,10,32
87,12,277
88,00,104
89,10,237
90,00,329
91,10,151
92,03,188
93,11,28
94,00,63
95,12,169
96,03,18
97,00,296
98,12,44
99,10,3
100,00,325
101,12,25
102,12,75
103,00,0
104,00,0
105,00,0
106,00,138
107,00,517
108,11,46
109,00,17
110,00,0
111,10,4
112,00,585
113,00,376
114,00,563
115,09,20
116,02,298
117,10,31
118,00,28
119,00,127
120,09,25
121,12,81
122,00,43
123,12,58
124,00,39
125,00,176
126,12,67
127,00,180
128,00,10
129,10,237
130,00,160
131,11,54
132,00,610
133,10,72
134,11,57
135,12,46
136,00,101
137,00,366
138,11,341
139,12,49
140,12,227
141,12,272
142,12,272
143,11,226
144,01,505
145,00,342
146,12,133
147,08,73
148,01,1368
149,00,58
150,00,58
151,11,157
152,02,138
153,08,20
154,00,5
155,11,88
156,12,32
157,09,82
158,01,375
159,09,125
160,10,67
161,00,394
162,11,278
163,00,237
164,00,607
165,09,62
166,12,201
167,10,124
168,00,170
169,09,146
170,00,456
171,12,58
172,08,12
173,11,86
174,09,120
175,12,32
176,11,10
177,09,136
178,09,22
179,11,179
180,00,44
181,00,418
182,09,86
183,12,40
184,01,14
185,09,88
186,00,276
187,08,19
188,12,263
189,00,192
190,12,75
191,07,64
192,10,43
193,12,48
194,12,26
195,00,86
196,09,77
197,09,122
198,00,202
199,00,1
200,12,62
201,00,18
202,10,43
203,09,47
204,00,19
205,11,106
206,09,56
207,11,2
208,00,94
209,00,124
210,00,91
211,00,271
212,12,66
213,12,123
214,11,21
215,08,97
216,00,147
217,00,48
218,12,59
219,08,53
220,12,102
221,02,37
222,12,46
223,10,244
224,12,133
225,00,346
226,11,245
227,12,77
228,12,137
229,00,285
230,00,468
231,00,469
232,11,247
233,00,334
234,00,571
235,11,139
236,12,269
237,12,295
238,12,249
239,12,254
240,01,35
241,09,103
242,11,89
243,00,219
244,00,291
245,02,36
246,12,368
247,00,245
248,12,75
249,00,692
250,00,71
251,12,24
252,11,45
253,11,13
254,09,122
255,00,806
256,01,615
257,12,73
258,09,100
259,10,84
260,09,150
261,12,157
262,11,223
263,00,274
