p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,0,1
2,0,0,0,4,4
3,2,7,0,59,68
4,1322,0,0,225,1547
5,0,0,0,0,0
6,1,0,0,3,4
7,1024,1254,0,294,2572
8,3,2,0,1,6
9,0,0,0,10,10
10,13,4,0,19,36
11,2,2,0,6,10
12,37,0,0,3,40
13,1094,0,0,158,1252
14,26,33,0,111,170
15,0,0,0,5,5
16,5,6,0,40,51
17,282,562,0,206,1050
18,6,51,0,24,81
19,2,1,0,10,13
20,11,36,0,159,206
21,5,5,0,30,40
22,11,8,0,22,41
23,0,0,0,0,0
24,649,49,0,45,743
25,382,454,0,158,994
26,7,3,0,31,41
27,0,0,0,0,0
28,17,20,0,31,68
29,4,5,0,26,35
30,0,0,0,0,0
31,0,6,0,6,12
32,6,12,0,30,48
33,307,289,0,162,758
34,2,9,0,10,21
35,23,26,0,33,82
36,335,387,0,476,1198
37,428,408,0,480,1316
38,0,0,0,6,6
39,4,14,0,47,65
40,276,217,0,111,604
41,929,1020,0,179,2128
42,497,868,0,195,1560
43,1648,66,0,57,1771
44,0,0,0,0,0
45,589,0,0,103,692
46,2,0,0,4,6
47,8,39,0,59,106
48,7243,0,0,551,7794
49,367,581,0,241,1189
50,2963,0,0,330,3293
51,2,8,0,74,84
52,182,137,0,48,367
53,1,3,0,7,11
54,17,23,0,23,63
55,4,83,0,9,96
56,14,40,0,244,298
57,0,0,0,15,15
58,0,0,0,5,5
59,0,0,0,5,5
60,4,18,0,24,46
61,373,770,0,369,1512
62,46,73,0,65,184
63,5,7,0,19,31
64,0,1,0,7,8
65,344,192,0,106,642
66,110,162,0,71,343
67,2,4,0,16,22
68,5478,0,0,822,6300
69,20,99,0,57,176
70,49,43,0,70,162
71,4,20,0,33,57
72,11,34,0,49,94
73,1,3,0,5,9
74,835,857,0,111,1803
75,1297,625,0,124,2046
76,17,39,0,61,117
77,5,19,0,15,39
78,8,44,0,73,125
79,11297,1,0,1344,12642
80,770,639,0,306,1715
81,3,10,0,68,81
82,182,835,0,174,1191
83,81,195,0,43,319
84,0,0,0,1,1
85,15,50,0,41,106
86,0,0,0,1,1
87,1141,0,0,222,1363
88,409,0,0,58,467
89,70,117,0,99,286
90,4082,0,0,519,4601
91,9,19,0,34,62
92,17,209,0,51,277
93,15,2,0,10,27
94,3,29,0,29,61
95,79,456,0,136,671
96,3,1,0,1,5
97,440,507,0,189,1136
98,1,1,0,11,13
99,0,0,0,0,0
100,2843,0,0,184,3027
101,0,0,0,1,1
102,11,5,0,88,104
103,1,0,0,0,1
104,0,0,0,0,0
105,0,0,0,0,0
106,99,133,0,102,334
107,5753,0,0,524,6277
108,2,2,0,12,16
109,0,0,0,0,0
110,0,0,0,0,0
111,0,5,0,2,7
112,528,861,0,341,1730
113,3020,0,0,467,3487
114,3295,0,0,758,4053
115,0,0,0,0,0
116,323,424,0,97,844
117,0,0,0,5,5
118,0,0,0,1,1
119,15,63,0,179,257
120,3,7,0,2,12
121,6,8,0,33,47
122,0,0,0,5,5
123,1,3,0,50,54
124,4,3,0,16,23
125,1110,0,0,170,1280
126,4,56,0,24,84
127,57,151,0,44,252
128,0,5,0,3,8
129,363,1087,0,243,1693
130,12,206,0,33,251
131,2,5,0,15,22
132,1925,2,0,255,2182
133,31,17,0,32,80
134,15,101,0,40,156
135,6,10,0,30,46
136,9,42,0,25,76
137,2442,0,0,264,2706
138,1742,0,0,163,1905
139,1,0,0,8,9
140,2315,0,0,199,2514
141,4153,0,0,314,4467
142,4185,0,0,326,4511
143,1848,0,0,171,2019
144,2812,0,0,463,3275
145,471,451,0,204,1126
146,302,138,0,58,498
147,3,34,0,26,63
148,6981,1,0,1028,8010
149,3,2,0,18,23
150,2,4,0,14,20
151,1547,0,0,108,1655
152,268,185,0,42,495
153,5,19,0,12,36
154,0,0,0,0,0
155,3,3,0,20,26
156,0,0,0,0,0
157,22,21,0,85,128
158,2678,0,0,952,3630
159,22,119,0,97,238
160,8,3,0,66,77
161,3587,0,0,270,3857
162,3630,0,0,217,3847
163,3609,0,0,340,3949
164,5007,0,0,448,5455
165,25,26,0,67,118
166,1075,474,0,124,1673
167,7,74,0,27,108
168,83,151,0,39,273
169,12,78,0,87,177
170,5354,0,0,425,5779
171,2,4,0,15,21
172,0,0,0,0,0
173,23,182,0,259,464
174,10,34,0,16,60
175,0,0,0,9,9
176,0,0,0,1,1
177,19,55,0,32,106
178,5,2,0,21,28
179,299,181,0,54,534
180,2,2,0,15,19
181,700,812,0,386,1898
182,3,36,0,41,80
183,0,1,0,15,16
184,0,2,0,2,4
185,2,22,0,35,59
186,4798,0,0,237,5035
187,0,0,0,0,0
188,104,139,0,106,349
189,265,291,0,199,755
190,25,28,0,14,67
191,2,2,0,14,18
192,13,6,0,14,33
193,92,19,0,7,118
194,6,0,0,1,7
195,32,32,0,48,112
196,51,81,0,59,191
197,15,24,0,25,64
198,35,58,0,331,424
199,0,0,0,0,0
200,4,4,0,30,38
201,0,1,0,5,6
202,23,6,0,6,35
203,0,0,0,6,6
204,0,0,0,0,0
205,0,3,0,11,14
206,1,1,0,1,3
207,1,2,0,0,3
208,5,13,0,76,94
209,283,0,0,91,374
210,4,41,0,15,60
211,1387,0,0,398,1785
212,7,36,0,291,334
213,5,22,0,299,326
214,0,0,0,0,0
215,8,5,0,9,22
216,15,22,0,27,64
217,60,43,0,13,116
218,3,1,0,8,12
219,2,1,0,11,14
220,16,42,0,32,90
221,1,1,0,1,3
222,1,1,0,7,9
223,378,389,0,142,909
224,992,0,0,140,1132
225,124,253,0,149,526
226,846,330,0,145,1321
227,8,17,0,22,47
228,68,102,0,67,237
229,3295,0,0,260,3555
230,6364,0,0,484,6848
231,3665,0,0,840,4505
232,883,0,0,148,1031
233,2210,0,0,180,2390
234,4972,0,0,615,5587
235,11,48,0,405,464
236,4121,37,0,289,4447
237,3837,0,0,282,4119
238,3230,0,0,235,3465
239,4071,0,0,282,4353
240,2,0,0,1,3
241,1,41,0,31,73
242,7,57,0,36,100
243,86,243,0,80,409
244,296,412,0,105,813
245,1,0,0,0,1
246,3050,0,0,478,3528
247,51,176,0,54,281
248,6,29,0,87,122
249,5485,0,0,1090,6575
250,3,22,0,72,97
251,1,1,0,2,4
252,0,2,0,18,20
253,1,1,0,16,18
254,7,16,0,58,81
255,1531,1944,0,599,4074
256,1108,1226,0,347,2681
257,28,38,0,55,121
258,11,17,0,35,63
259,6,8,0,50,64
260,328,520,0,84,932
261,776,0,0,85,861
262,2114,0,0,159,2273
263,3608,7,0,223,3838
