p_id,p_hour,sum
1,06,10
2,00,0
3,08,67
4,09,148
5,09,12
6,10,18
7,12,306
8,07,3
9,09,30
10,10,93
11,10,33
12,12,45
13,12,223
14,12,142
15,09,26
16,10,51
17,11,285
18,08,134
19,07,21
20,12,87
21,12,86
22,08,97
23,12,32
24,12,90
25,11,163
26,10,192
27,01,1
28,08,50
29,12,50
30,01,3
31,12,21
32,09,83
33,12,145
34,12,18
35,08,157
36,00,290
37,00,368
38,07,25
39,08,212
40,12,69
41,12,265
42,08,299
43,12,380
44,11,13
45,12,108
46,01,5
47,08,126
48,00,740
49,12,202
50,11,239
51,00,110
52,12,65
53,08,46
54,09,20
55,10,64
56,08,127
57,08,9
58,09,14
59,06,6
60,08,71
61,09,365
62,09,130
63,08,87
64,08,17
65,12,188
66,12,124
67,09,52
68,00,657
69,08,168
70,11,106
71,09,107
72,08,166
73,08,38
74,12,314
75,12,351
76,09,246
77,09,72
78,08,140
79,00,965
80,00,201
81,08,76
82,00,220
83,10,51
84,10,9
85,12,67
86,09,45
87,12,246
88,12,119
89,00,209
90,12,350
91,09,157
92,00,152
93,08,11
94,08,59
95,12,158
96,08,13
97,12,235
98,09,37
99,09,2
100,00,406
101,12,25
102,08,65
103,00,0
104,00,0
105,00,0
106,00,68
107,12,457
108,09,46
109,08,15
110,00,0
111,00,3
112,00,201
113,12,284
114,00,446
115,08,30
116,00,140
117,09,33
118,12,21
119,08,148
120,01,15
121,08,55
122,08,41
123,09,114
124,09,33
125,12,144
126,08,71
127,01,151
128,11,9
129,12,249
130,12,149
131,09,41
132,08,856
133,09,59
134,11,75
135,08,67
136,00,81
137,11,327
138,10,1003
139,09,48
140,12,396
141,12,526
142,12,499
143,12,307
144,12,276
145,12,201
146,10,101
147,00,81
148,00,699
149,09,65
150,00,33
151,11,248
152,12,91
153,09,20
154,00,4
155,12,93
156,09,37
157,08,68
158,00,217
159,12,130
160,08,62
161,12,692
162,12,617
163,11,376
164,00,683
165,08,138
166,12,176
167,08,150
168,09,157
169,08,156
170,12,606
171,09,52
172,08,13
173,11,65
174,12,110
175,08,33
176,08,7
177,08,114
178,09,70
179,12,106
180,09,41
181,12,277
182,08,78
183,10,29
184,01,9
185,08,92
186,00,1022
187,08,19
188,12,222
189,01,105
190,00,25
191,09,69
192,08,42
193,12,64
194,09,4
195,12,64
196,12,83
197,08,116
198,00,135
199,00,0
200,08,42
201,10,13
202,11,25
203,08,56
204,09,11
205,07,89
206,08,53
207,12,3
208,08,82
209,12,85
210,08,98
211,12,272
212,08,71
213,08,131
214,12,24
215,08,89
216,08,151
217,11,66
218,08,75
219,11,66
220,12,109
221,08,35
222,10,35
223,11,139
224,08,121
225,11,244
226,12,183
227,12,68
228,10,100
229,12,386
230,00,629
231,12,452
232,09,144
233,12,341
234,12,504
235,08,154
236,12,712
237,12,705
238,12,420
239,12,625
240,08,34
241,08,113
242,10,102
243,00,187
244,00,241
245,00,20
246,12,305
247,12,130
248,08,90
249,00,581
250,09,73
251,00,11
252,11,43
253,11,2
254,09,137
255,00,534
256,00,236
257,11,46
258,08,86
259,10,78
260,00,110
261,12,213
262,09,318
263,12,406
