p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,0,0
2,0,0,0,0,0
3,0,7,0,0,7
4,482,0,0,0,482
5,0,0,0,0,0
6,10,0,0,0,10
7,458,889,0,0,1347
8,4,1,0,0,5
9,0,0,0,0,0
10,28,3,0,0,31
11,3,1,0,0,4
12,46,0,0,0,46
13,1699,0,0,0,1699
14,16,13,0,0,29
15,0,0,0,0,0
16,0,1,0,0,1
17,68,244,0,0,312
18,2,50,0,0,52
19,1,2,0,0,3
20,0,33,0,0,33
21,0,4,0,0,4
22,7,7,0,0,14
23,0,0,0,0,0
24,534,54,0,0,588
25,193,288,0,0,481
26,4,9,0,0,13
27,0,0,0,0,0
28,17,14,0,0,31
29,1,5,0,0,6
30,0,0,0,0,0
31,0,2,0,0,2
32,1,9,0,0,10
33,272,417,0,0,689
34,4,14,0,0,18
35,3,25,0,0,28
36,52,41,0,0,93
37,97,110,0,0,207
38,0,0,0,0,0
39,0,11,0,0,11
40,180,132,0,0,312
41,554,835,0,0,1389
42,265,736,0,0,1001
43,2015,131,0,0,2146
44,0,0,0,0,0
45,293,0,0,0,293
46,2,1,0,0,3
47,1,38,0,0,39
48,4985,0,0,0,4985
49,71,338,0,0,409
50,1633,0,0,0,1633
51,0,2,0,0,2
52,190,161,0,0,351
53,2,1,0,0,3
54,17,18,0,0,35
55,1,29,0,0,30
56,6,46,0,0,52
57,0,0,0,0,0
58,0,0,0,0,0
59,0,0,0,0,0
60,1,27,0,0,28
61,51,327,0,0,378
62,8,61,0,0,69
63,0,4,0,0,4
64,0,0,0,0,0
65,237,231,0,0,468
66,87,269,0,0,356
67,0,2,0,0,2
68,3750,0,0,0,3750
69,11,135,0,0,146
70,32,42,0,0,74
71,3,12,0,0,15
72,2,11,0,0,13
73,0,1,0,0,1
74,658,1076,0,0,1734
75,1190,920,0,0,2110
76,3,24,0,0,27
77,0,9,0,0,9
78,0,47,0,0,47
79,3629,0,0,0,3629
80,127,128,0,0,255
81,0,2,0,0,2
82,82,656,0,0,738
83,36,90,0,0,126
84,0,0,0,0,0
85,2,27,0,0,29
86,0,0,0,0,0
87,1096,0,0,0,1096
88,386,0,0,0,386
89,29,70,0,0,99
90,2860,0,0,0,2860
91,3,8,0,0,11
92,6,150,0,0,156
93,12,7,0,0,19
94,1,37,0,0,38
95,50,354,0,0,404
96,0,0,0,0,0
97,177,374,0,0,551
98,0,1,0,0,1
99,0,0,0,0,0
100,3486,0,0,0,3486
101,0,0,0,0,0
102,3,1,0,0,4
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,36,45,0,0,81
107,3829,0,0,0,3829
108,0,2,0,0,2
109,0,0,0,0,0
110,0,0,0,0,0
111,0,2,0,0,2
112,84,287,0,0,371
113,2671,0,0,0,2671
114,1647,0,0,0,1647
115,0,0,0,0,0
116,233,358,0,0,591
117,0,2,0,0,2
118,0,0,0,0,0
119,7,57,0,0,64
120,0,2,0,0,2
121,1,19,0,0,20
122,0,1,0,0,1
123,2,4,0,0,6
124,1,3,0,0,4
125,879,0,0,0,879
126,1,29,0,0,30
127,16,122,0,0,138
128,1,4,0,0,5
129,193,867,0,0,1060
130,14,173,0,0,187
131,0,5,0,0,5
132,3807,4,0,0,3811
133,8,13,0,0,21
134,10,114,0,0,124
135,7,11,0,0,18
136,3,42,0,0,45
137,2125,0,0,0,2125
138,5330,8,0,0,5338
139,0,1,0,0,1
140,3631,0,0,0,3631
141,4184,0,0,0,4184
142,4001,0,0,0,4001
143,1686,0,0,0,1686
144,1101,0,0,0,1101
145,244,408,0,0,652
146,217,130,0,0,347
147,3,26,0,0,29
148,1546,0,0,0,1546
149,2,3,0,0,5
150,0,2,0,0,2
151,1480,0,0,0,1480
152,154,165,0,0,319
153,1,19,0,0,20
154,0,0,0,0,0
155,2,3,0,0,5
156,0,1,0,0,1
157,12,13,0,0,25
158,2114,0,0,0,2114
159,9,119,0,0,128
160,4,2,0,0,6
161,4695,0,0,0,4695
162,4774,0,0,0,4774
163,3507,0,0,0,3507
164,3426,0,0,0,3426
165,5,4,0,0,9
166,792,651,0,0,1443
167,7,64,0,0,71
168,34,121,0,0,155
169,3,62,0,0,65
170,5466,0,0,0,5466
171,0,2,0,0,2
172,0,0,0,0,0
173,10,160,0,0,170
174,0,58,0,0,58
175,0,0,0,0,0
176,0,0,0,0,0
177,4,36,0,0,40
178,0,2,0,0,2
179,181,134,0,0,315
180,1,2,0,0,3
181,201,439,0,0,640
182,1,52,0,0,53
183,0,11,0,0,11
184,0,4,0,0,4
185,0,30,0,0,30
186,6497,0,0,0,6497
187,0,0,0,0,0
188,33,93,0,0,126
189,46,84,0,0,130
190,15,8,0,0,23
191,4,7,0,0,11
192,0,20,0,0,20
193,81,41,0,0,122
194,19,3,0,0,22
195,15,19,0,0,34
196,30,75,0,0,105
197,4,13,0,0,17
198,9,16,0,0,25
199,0,0,0,0,0
200,0,5,0,0,5
201,0,0,0,0,0
202,13,10,0,0,23
203,0,3,0,0,3
204,0,0,0,0,0
205,1,2,0,0,3
206,0,1,0,0,1
207,0,3,0,0,3
208,2,4,0,0,6
209,270,0,0,0,270
210,0,77,0,0,77
211,1045,0,0,0,1045
212,3,25,0,0,28
213,1,30,0,0,31
214,0,0,0,0,0
215,13,9,0,0,22
216,24,12,0,0,36
217,24,26,0,0,50
218,1,1,0,0,2
219,6,0,0,0,6
220,3,48,0,0,51
221,1,0,0,0,1
222,0,1,0,0,1
223,189,333,0,0,522
224,611,0,0,0,611
225,25,137,0,0,162
226,458,263,0,0,721
227,3,5,0,0,8
228,28,39,0,0,67
229,3191,0,0,0,3191
230,4113,0,0,0,4113
231,2813,0,0,0,2813
232,249,0,0,0,249
233,2197,0,0,0,2197
234,4128,0,0,0,4128
235,4,39,0,0,43
236,6201,51,0,0,6252
237,6862,0,0,0,6862
238,2904,0,0,0,2904
239,3398,0,0,0,3398
240,1,4,0,0,5
241,2,42,0,0,44
242,4,48,0,0,52
243,24,216,0,0,240
244,200,459,0,0,659
245,0,0,0,0,0
246,1990,0,0,0,1990
247,23,146,0,0,169
248,0,35,0,0,35
249,2867,0,0,0,2867
250,3,31,0,0,34
251,0,0,0,0,0
252,1,0,0,0,1
253,0,0,0,0,0
254,3,11,0,0,14
255,222,508,0,0,730
256,250,271,0,0,521
257,11,15,0,0,26
258,7,7,0,0,14
259,2,5,0,0,7
260,167,376,0,0,543
261,551,0,0,0,551
262,2277,1,0,0,2278
263,2599,28,0,0,2627
