p_id,p_hour,ycount
1,08,1
2,00,0
3,00,0
4,08,74
5,00,0
6,00,0
7,07,92
8,08,5
9,00,0
10,08,4
11,01,1
12,09,8
13,08,472
14,08,2
15,00,0
16,00,1
17,00,14
18,08,1
19,08,1
20,03,1
21,03,1
22,07,4
23,02,1
24,08,154
25,07,37
26,08,2
27,00,0
28,06,2
29,00,0
30,00,0
31,00,0
32,00,0
33,07,76
34,08,1
35,00,2
36,00,8
37,00,24
38,08,1
39,07,1
40,08,72
41,08,142
42,08,108
43,12,361
44,00,0
45,09,55
46,00,0
47,07,1
48,08,683
49,01,14
50,09,358
51,00,1
52,08,70
53,00,0
54,08,8
55,06,1
56,01,3
57,00,0
58,00,0
59,00,0
60,06,1
61,00,17
62,03,4
63,06,1
64,05,3
65,08,59
66,07,28
67,02,1
68,09,654
69,00,4
70,07,16
71,00,1
72,01,2
73,07,1
74,07,190
75,08,237
76,01,2
77,00,0
78,08,2
79,00,485
80,00,39
81,07,1
82,07,22
83,01,9
84,00,0
85,00,4
86,00,0
87,08,215
88,08,77
89,00,7
90,09,481
91,01,2
92,08,7
93,08,2
94,07,1
95,07,17
96,07,2
97,00,32
98,01,1
99,00,0
100,07,546
101,00,0
102,00,0
103,00,0
104,00,0
105,00,0
106,08,8
107,08,570
108,00,0
109,00,0
110,00,0
111,00,0
112,00,30
113,09,510
114,00,208
115,00,0
116,08,56
117,00,0
118,00,0
119,08,3
120,00,1
121,00,0
122,07,1
123,11,4
124,10,1
125,08,137
126,03,1
127,00,8
128,11,1
129,06,38
130,01,3
131,00,1
132,00,565
133,06,3
134,06,4
135,08,3
136,08,1
137,08,380
138,09,843
139,00,0
140,08,794
141,08,757
142,08,586
143,09,265
144,09,153
145,07,49
146,08,27
147,00,0
148,00,210
149,00,0
150,00,0
151,09,218
152,08,37
153,08,2
154,00,0
155,00,0
156,00,0
157,04,3
158,09,307
159,00,4
160,00,1
161,12,814
162,08,772
163,12,557
164,09,533
165,06,2
166,08,171
167,08,3
168,08,9
169,08,2
170,08,1015
171,08,2
172,00,0
173,03,3
174,08,2
175,00,0
176,00,0
177,00,4
178,02,1
179,07,45
180,09,1
181,08,48
182,06,2
183,00,0
184,00,0
185,00,0
186,07,930
187,00,0
188,07,7
189,00,13
190,10,2
191,05,1
192,04,1
193,08,17
194,08,2
195,08,3
196,06,8
197,06,2
198,00,6
199,00,0
200,08,1
201,00,0
202,00,1
203,10,1
204,00,0
205,00,0
206,00,0
207,06,2
208,00,1
209,08,50
210,10,1
211,12,170
212,00,1
213,08,2
214,00,0
215,09,4
216,07,4
217,03,4
218,00,0
219,06,2
220,07,3
221,00,0
222,00,0
223,07,54
224,10,90
225,00,8
226,07,126
227,09,2
228,08,7
229,08,705
230,12,674
231,08,499
232,08,64
233,08,443
234,09,590
235,07,4
236,08,1139
237,08,1191
238,08,438
239,12,514
240,00,0
241,00,1
242,00,1
243,08,10
244,08,62
245,00,0
246,08,415
247,07,9
248,06,1
249,09,458
250,12,1
251,00,0
252,00,0
253,00,0
254,08,1
255,00,71
256,00,59
257,08,7
258,08,2
259,00,0
260,07,46
261,12,120
262,10,350
263,10,332
