p_id,p_hour,gcount
1,00,0
2,00,0
3,01,1
4,00,0
5,00,0
6,00,0
7,00,193
8,00,0
9,00,0
10,03,1
11,04,1
12,00,0
13,00,0
14,12,6
15,00,0
16,00,3
17,00,69
18,00,4
19,00,0
20,01,7
21,02,2
22,03,1
23,00,0
24,12,9
25,00,85
26,12,1
27,00,0
28,03,2
29,00,1
30,00,0
31,08,1
32,10,2
33,12,43
34,10,2
35,03,3
36,02,63
37,01,62
38,00,0
39,02,3
40,00,27
41,00,142
42,10,83
43,11,12
44,00,0
45,00,0
46,01,1
47,00,4
48,00,0
49,00,71
50,00,0
51,05,1
52,11,32
53,02,1
54,00,4
55,00,3
56,01,8
57,00,0
58,00,0
59,00,1
60,01,2
61,02,72
62,01,15
63,10,3
64,03,1
65,12,33
66,11,26
67,01,1
68,00,0
69,01,8
70,01,4
71,01,4
72,00,6
73,12,2
74,12,171
75,11,96
76,00,7
77,00,4
78,01,4
79,00,0
80,02,120
81,10,2
82,00,133
83,00,47
84,00,0
85,09,4
86,06,1
87,00,0
88,00,0
89,00,11
90,00,0
91,01,3
92,11,38
93,11,4
94,00,3
95,00,89
96,00,1
97,12,66
98,00,1
99,00,0
100,00,0
101,00,0
102,00,2
103,00,0
104,00,0
105,00,0
106,02,41
107,00,0
108,00,0
109,00,0
110,00,0
111,09,1
112,01,108
113,00,0
114,00,0
115,00,0
116,10,49
117,00,0
118,00,0
119,00,5
120,09,2
121,08,1
122,08,1
123,12,1
124,00,0
125,00,0
126,00,5
127,04,22
128,00,1
129,04,164
130,01,28
131,01,1
132,04,1
133,02,4
134,00,24
135,00,1
136,08,3
137,00,0
138,00,0
139,00,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,47
146,00,14
147,00,4
148,00,0
149,05,1
150,03,1
151,00,0
152,12,30
153,11,5
154,00,0
155,11,1
156,11,1
157,00,3
158,00,0
159,12,11
160,01,2
161,00,0
162,00,0
163,00,0
164,00,0
165,04,1
166,11,73
167,00,6
168,04,13
169,00,8
170,00,0
171,00,1
172,00,0
173,03,34
174,01,8
175,00,0
176,00,0
177,01,6
178,00,1
179,00,29
180,10,1
181,00,131
182,00,6
183,02,1
184,00,1
185,00,2
186,00,0
187,00,0
188,01,18
189,00,23
190,11,6
191,02,1
192,12,2
193,00,4
194,06,1
195,00,11
196,12,16
197,04,5
198,01,8
199,00,0
200,00,0
201,00,0
202,10,3
203,00,0
204,00,0
205,08,1
206,03,1
207,00,0
208,03,2
209,00,0
210,00,7
211,00,0
212,01,4
213,06,2
214,00,0
215,02,1
216,02,5
217,01,7
218,10,1
219,07,1
220,11,6
221,00,0
222,01,1
223,01,58
224,00,0
225,00,31
226,12,53
227,01,1
228,01,12
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,00,6
236,08,5
237,00,0
238,00,0
239,00,0
240,01,2
241,02,4
242,10,4
243,10,17
244,10,53
245,00,0
246,00,0
247,00,19
248,00,2
249,00,0
250,08,4
251,00,0
252,09,1
253,11,2
254,02,2
255,01,350
256,01,188
257,01,3
258,02,3
259,02,2
260,03,87
261,00,0
262,00,1
263,09,2
