p_id,p_hour,sum
1,08,5
2,00,0
3,08,61
4,10,133
5,09,8
6,08,15
7,12,341
8,10,2
9,12,29
10,09,100
11,09,45
12,12,24
13,12,246
14,12,157
15,12,27
16,02,85
17,10,248
18,08,149
19,08,29
20,12,83
21,08,98
22,09,118
23,12,34
24,11,92
25,12,185
26,09,206
27,00,3
28,10,64
29,08,66
30,00,3
31,12,25
32,08,74
33,12,150
34,12,13
35,08,170
36,00,208
37,00,250
38,12,32
39,08,228
40,11,75
41,12,300
42,08,264
43,12,453
44,00,9
45,12,121
46,00,8
47,08,127
48,12,688
49,12,184
50,12,248
51,00,138
52,12,51
53,08,43
54,11,20
55,08,71
56,08,127
57,08,11
58,09,12
59,08,6
60,11,59
61,00,354
62,09,130
63,08,98
64,11,19
65,12,179
66,12,87
67,08,62
68,12,527
69,08,186
70,08,78
71,08,122
72,09,159
73,10,42
74,12,325
75,12,360
76,08,262
77,08,81
78,09,135
79,00,620
80,00,288
81,08,73
82,00,385
83,10,79
84,03,16
85,12,77
86,08,43
87,12,237
88,12,75
89,08,200
90,12,330
91,09,145
92,00,191
93,00,13
94,12,61
95,11,188
96,11,8
97,12,218
98,09,30
99,01,2
100,11,373
101,10,29
102,08,69
103,00,0
104,00,0
105,00,0
106,11,62
107,12,468
108,09,58
109,00,22
110,00,0
111,06,2
112,11,198
113,12,341
114,00,308
115,07,24
116,00,143
117,08,35
118,00,37
119,08,143
120,01,19
121,10,68
122,09,35
123,09,126
124,08,34
125,12,120
126,12,80
127,01,156
128,08,8
129,09,230
130,00,157
131,12,43
132,00,615
133,09,79
134,10,64
135,08,70
136,00,91
137,12,316
138,10,507
139,11,44
140,12,413
141,12,573
142,12,563
143,12,337
144,12,290
145,11,167
146,12,104
147,08,81
148,00,352
149,09,95
150,00,44
151,12,268
152,08,70
153,09,24
154,00,3
155,12,110
156,08,41
157,08,86
158,12,211
159,08,129
160,10,66
161,12,875
162,12,611
163,12,555
164,12,516
165,09,148
166,12,198
167,08,145
168,08,156
169,08,167
170,11,556
171,12,59
172,10,20
173,00,97
174,08,119
175,12,26
176,09,11
177,09,115
178,08,79
179,12,113
180,11,34
181,12,274
182,08,92
183,09,35
184,12,6
185,12,87
186,12,501
187,08,23
188,09,240
189,00,107
190,09,23
191,08,90
192,10,48
193,12,44
194,12,4
195,12,45
196,12,101
197,09,118
198,12,185
199,00,0
200,12,49
201,11,15
202,09,22
203,08,53
204,00,5
205,08,110
206,09,50
207,12,3
208,09,70
209,12,57
210,08,98
211,12,254
212,08,77
213,08,155
214,12,21
215,07,86
216,08,139
217,10,57
218,08,57
219,08,57
220,00,101
221,09,38
222,07,40
223,09,144
224,11,120
225,12,231
226,12,188
227,11,63
228,12,107
229,10,394
230,12,676
231,12,402
232,10,141
233,12,337
234,12,579
235,09,183
236,12,870
237,12,877
238,12,474
239,12,673
240,00,33
241,08,124
242,08,101
243,01,183
244,00,239
245,01,41
246,12,259
247,00,166
248,08,88
249,00,422
250,12,59
251,11,17
252,12,38
253,07,1
254,08,124
255,00,261
256,00,181
257,09,49
258,12,87
259,09,87
260,12,132
261,12,206
262,10,336
263,10,454
