p_id,p_hour,sum
1,00,9
2,00,0
3,00,45
4,00,139
5,01,5
6,01,12
7,00,399
8,12,5
9,09,16
10,00,73
11,00,21
12,12,23
13,12,253
14,12,122
15,12,16
16,00,48
17,00,284
18,00,115
19,12,20
20,00,49
21,10,52
22,12,83
23,11,19
24,12,87
25,00,235
26,10,151
27,00,5
28,11,43
29,00,50
30,00,7
31,00,28
32,12,50
33,12,188
34,12,11
35,00,152
36,00,409
37,00,415
38,00,19
39,00,182
40,00,83
41,12,259
42,12,230
43,12,447
44,00,6
45,12,88
46,00,10
47,00,60
48,00,879
49,00,205
50,12,340
51,00,68
52,12,54
53,11,32
54,12,16
55,00,75
56,12,76
57,01,7
58,00,5
59,08,3
60,00,51
61,00,570
62,00,113
63,00,84
64,00,30
65,11,188
66,12,151
67,11,33
68,12,439
69,00,133
70,11,48
71,00,106
72,00,157
73,09,23
74,12,326
75,12,245
76,00,217
77,10,55
78,00,107
79,00,1126
80,03,606
81,00,67
82,10,232
83,04,61
84,02,15
85,00,102
86,09,28
87,12,252
88,12,90
89,00,223
90,12,321
91,00,104
92,00,175
93,04,28
94,00,51
95,00,141
96,09,5
97,00,202
98,11,24
99,03,2
100,12,429
101,09,17
102,12,50
103,00,0
104,00,0
105,00,0
106,00,76
107,12,405
108,09,32
109,08,10
110,08,1
111,00,5
112,00,307
113,00,262
114,00,538
115,12,11
116,00,184
117,00,28
118,00,14
119,00,69
120,12,19
121,11,36
122,01,21
123,12,56
124,00,38
125,12,140
126,00,37
127,00,173
128,01,4
129,04,223
130,00,128
131,00,28
132,00,787
133,00,63
134,09,39
135,12,36
136,00,73
137,12,259
138,10,890
139,09,28
140,12,322
141,12,439
142,12,471
143,12,266
144,00,362
145,00,220
146,11,86
147,00,45
148,00,731
149,09,42
150,00,37
151,12,235
152,12,64
153,00,21
154,12,3
155,12,56
156,12,27
157,11,56
158,00,317
159,11,58
160,00,41
161,12,715
162,12,581
163,11,464
164,12,525
165,12,74
166,12,176
167,00,78
168,00,81
169,00,106
170,12,610
171,00,40
172,01,11
173,00,68
174,00,73
175,11,23
176,12,8
177,00,99
178,12,36
179,10,115
180,00,37
181,00,347
182,12,63
183,11,22
184,11,11
185,12,49
186,12,737
187,11,12
188,00,200
189,00,135
190,00,36
191,00,49
192,11,45
193,12,35
194,08,3
195,12,54
196,12,78
197,04,112
198,00,167
199,00,0
200,00,31
201,00,22
202,10,18
203,00,30
204,02,4
205,09,59
206,12,32
207,02,2
208,00,82
209,12,82
210,12,60
211,12,211
212,00,48
213,00,95
214,00,15
215,11,47
216,00,162
217,10,45
218,00,35
219,06,33
220,12,76
221,12,22
222,12,25
223,12,177
224,11,118
225,00,259
226,12,151
227,11,45
228,00,94
229,12,394
230,11,771
231,12,387
232,00,146
233,12,358
234,00,545
235,00,114
236,12,499
237,12,507
238,12,467
239,12,522
240,00,24
241,00,119
242,00,68
243,00,237
244,00,202
245,00,26
246,12,326
247,00,110
248,00,49
249,00,662
250,00,37
251,01,20
252,10,23
253,00,2
254,00,95
255,00,594
256,00,368
257,12,43
258,00,88
259,00,65
260,01,124
261,12,258
262,12,276
263,12,406
