p_id,p_hour,gcount
1,00,0
2,00,0
3,07,2
4,00,0
5,00,0
6,00,0
7,00,222
8,00,0
9,04,1
10,07,1
11,00,0
12,00,0
13,00,0
14,00,7
15,00,0
16,00,3
17,00,63
18,01,8
19,06,1
20,00,5
21,01,1
22,07,1
23,00,0
24,12,8
25,00,58
26,01,1
27,00,0
28,01,2
29,01,1
30,00,0
31,12,2
32,00,1
33,12,40
34,00,1
35,00,4
36,04,23
37,00,30
38,00,0
39,04,2
40,00,31
41,00,120
42,11,74
43,12,16
44,00,0
45,00,0
46,00,0
47,00,3
48,00,0
49,00,55
50,00,0
51,03,1
52,11,14
53,02,1
54,03,2
55,00,4
56,11,9
57,00,0
58,00,1
59,00,0
60,05,2
61,00,66
62,00,11
63,02,3
64,00,0
65,11,33
66,12,40
67,00,0
68,00,0
69,01,8
70,10,5
71,11,6
72,00,4
73,01,1
74,12,146
75,12,76
76,02,5
77,01,4
78,00,7
79,00,0
80,02,57
81,00,0
82,00,127
83,01,36
84,00,0
85,00,8
86,00,0
87,00,0
88,00,0
89,00,13
90,00,0
91,01,3
92,00,39
93,00,1
94,02,5
95,00,89
96,00,0
97,00,86
98,00,0
99,00,0
100,00,0
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,00,9
107,00,0
108,01,1
109,00,0
110,00,0
111,00,0
112,00,93
113,00,0
114,00,0
115,04,1
116,11,45
117,00,0
118,00,0
119,00,5
120,00,1
121,04,1
122,02,1
123,02,1
124,00,0
125,00,0
126,01,2
127,03,11
128,01,1
129,04,145
130,01,26
131,01,2
132,00,1
133,02,3
134,00,25
135,07,2
136,01,6
137,00,0
138,08,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,61
146,01,12
147,02,4
148,00,0
149,01,2
150,01,1
151,00,0
152,10,16
153,00,3
154,00,0
155,00,2
156,06,1
157,03,5
158,00,0
159,00,10
160,00,1
161,00,0
162,00,0
163,00,0
164,00,0
165,00,0
166,11,47
167,12,5
168,01,13
169,01,8
170,00,0
171,01,2
172,00,0
173,00,24
174,01,5
175,03,1
176,00,0
177,00,9
178,00,0
179,04,19
180,04,1
181,00,91
182,10,6
183,09,1
184,11,1
185,02,2
186,00,0
187,08,1
188,01,20
189,00,16
190,00,5
191,02,1
192,12,3
193,01,4
194,00,0
195,00,5
196,12,16
197,04,8
198,02,4
199,00,0
200,00,0
201,00,0
202,01,3
203,01,1
204,00,0
205,00,1
206,00,0
207,00,1
208,00,2
209,00,0
210,00,9
211,00,0
212,01,4
213,01,3
214,00,0
215,06,2
216,00,4
217,00,3
218,00,0
219,00,1
220,03,4
221,00,0
222,12,1
223,01,62
224,00,0
225,01,35
226,00,46
227,00,2
228,01,9
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,01,4
236,12,7
237,00,0
238,00,0
239,00,0
240,00,1
241,10,4
242,00,5
243,00,21
244,12,38
245,00,0
246,00,0
247,00,15
248,10,4
249,00,0
250,00,6
251,00,0
252,11,1
253,00,0
254,02,3
255,00,257
256,00,119
257,03,2
258,00,4
259,01,1
260,00,84
261,00,0
262,00,0
263,11,1
