p_id,p_hour,sum
1,10,5
2,07,1
3,00,57
4,00,317
5,10,10
6,01,11
7,00,653
8,12,5
9,00,29
10,12,80
11,10,33
12,12,32
13,12,283
14,00,206
15,00,21
16,00,91
17,00,504
18,00,150
19,11,23
20,00,93
21,00,72
22,11,103
23,10,21
24,12,123
25,00,300
26,12,62
27,00,10
28,11,65
29,00,55
30,01,3
31,00,37
32,01,71
33,00,281
34,00,18
35,12,189
36,00,710
37,00,795
38,10,30
39,10,263
40,00,148
41,00,436
42,00,439
43,12,404
44,00,21
45,00,190
46,00,12
47,00,100
48,00,1711
49,00,384
50,00,455
51,00,125
52,00,70
53,11,52
54,00,31
55,00,107
56,10,122
57,03,7
58,12,10
59,12,6
60,00,84
61,00,790
62,00,177
63,00,122
64,11,16
65,00,283
66,00,208
67,09,43
68,00,1262
69,00,195
70,10,81
71,11,177
72,10,201
73,10,43
74,12,368
75,10,302
76,00,379
77,00,103
78,00,109
79,00,2543
80,00,695
81,00,92
82,00,418
83,01,101
84,01,22
85,10,102
86,10,31
87,00,358
88,00,112
89,00,300
90,00,578
91,00,197
92,00,182
93,00,25
94,00,62
95,00,222
96,00,10
97,00,356
98,11,28
99,04,3
100,00,612
101,08,22
102,00,61
103,00,0
104,00,0
105,00,0
106,00,183
107,00,859
108,11,41
109,00,23
110,00,0
111,00,5
112,00,603
113,00,532
114,00,1140
115,10,35
116,00,226
117,01,39
118,00,22
119,00,128
120,00,15
121,11,48
122,10,31
123,00,57
124,00,34
125,00,214
126,00,82
127,01,212
128,00,37
129,00,390
130,00,246
131,00,39
132,00,937
133,10,63
134,00,59
135,12,58
136,00,110
137,00,576
138,11,844
139,00,40
140,11,367
141,12,550
142,12,590
143,12,379
144,00,675
145,00,378
146,12,138
147,00,88
148,02,2140
149,00,56
150,00,79
151,11,259
152,00,149
153,00,22
154,00,8
155,00,73
156,00,24
157,00,87
158,01,955
159,00,110
160,00,64
161,11,735
162,12,572
163,00,564
164,00,966
165,12,65
166,00,239
167,00,116
168,00,183
169,00,192
170,12,852
171,00,67
172,00,23
173,00,138
174,00,109
175,10,21
176,00,12
177,00,208
178,11,18
179,00,167
180,00,67
181,00,558
182,11,85
183,00,39
184,12,12
185,12,64
186,00,1099
187,12,17
188,00,303
189,00,230
190,12,43
191,10,74
192,11,39
193,12,58
194,12,7
195,00,81
196,12,110
197,00,140
198,00,297
199,00,0
200,00,38
201,00,28
202,10,45
203,00,48
204,11,7
205,11,93
206,10,38
207,11,2
208,00,98
209,00,119
210,00,90
211,00,389
212,00,63
213,00,141
214,09,15
215,12,73
216,00,213
217,02,53
218,11,57
219,11,43
220,00,108
221,11,33
222,12,47
223,00,220
224,11,170
225,00,502
226,00,205
227,00,76
228,00,174
229,12,480
230,00,1075
231,00,665
232,00,326
233,11,460
234,00,909
235,00,155
236,12,622
237,12,603
238,12,491
239,12,621
240,01,30
241,00,126
242,00,109
243,00,282
244,00,332
245,01,32
246,00,660
247,00,147
248,00,80
249,00,1322
250,00,61
251,11,19
252,12,38
253,00,17
254,00,133
255,00,1088
256,00,749
257,00,60
258,00,115
259,00,76
260,00,218
261,12,280
262,10,319
263,00,506
