p_id,p_hour,fcount
1,10,7
2,01,1
3,09,18
4,09,81
5,06,1
6,08,2
7,09,77
8,11,1
9,08,11
10,08,24
11,09,15
12,11,2
13,12,77
14,08,61
15,07,6
16,09,16
17,09,70
18,07,22
19,08,6
20,12,14
21,07,18
22,09,42
23,09,4
24,08,32
25,11,48
26,09,43
27,09,1
28,07,21
29,08,9
30,00,0
31,12,5
32,09,9
33,10,63
34,12,10
35,08,17
36,08,75
37,07,100
38,07,4
39,08,37
40,11,26
41,07,60
42,08,76
43,12,29
44,05,1
45,11,29
46,07,1
47,08,8
48,11,165
49,11,70
50,08,114
51,09,23
52,09,24
53,07,8
54,11,15
55,08,10
56,09,34
57,07,4
58,01,2
59,00,0
60,11,4
61,09,113
62,08,37
63,07,10
64,09,4
65,10,43
66,09,37
67,07,26
68,11,157
69,07,14
70,09,40
71,00,57
72,00,37
73,09,12
74,12,52
75,11,70
76,08,26
77,07,12
78,07,10
79,08,239
80,09,90
81,08,49
82,07,50
83,08,18
84,02,1
85,09,13
86,12,3
87,12,73
88,12,39
89,09,56
90,09,139
91,00,39
92,09,28
93,09,3
94,07,5
95,08,44
96,09,5
97,09,61
98,01,7
99,00,0
100,12,103
101,10,3
102,07,60
103,00,0
104,00,0
105,00,0
106,09,27
107,09,195
108,11,7
109,02,2
110,00,0
111,08,1
112,09,114
113,09,134
114,00,74
115,08,3
116,11,44
117,08,3
118,12,6
119,06,16
120,09,3
121,08,16
122,07,3
123,08,32
124,10,7
125,11,58
126,07,6
127,08,64
128,00,3
129,07,67
130,10,25
131,07,10
132,08,114
133,09,22
134,12,17
135,12,19
136,07,26
137,08,142
138,11,98
139,08,10
140,08,178
141,08,269
142,09,140
143,08,165
144,11,117
145,11,50
146,11,18
147,10,7
148,00,99
149,10,17
150,08,5
151,09,71
152,00,22
153,00,8
154,02,1
155,10,16
156,10,9
157,08,33
158,11,106
159,08,10
160,08,29
161,12,241
162,11,194
163,11,184
164,12,157
165,09,31
166,11,65
167,07,13
168,07,12
169,09,15
170,09,190
171,09,24
172,00,1
173,08,30
174,11,15
175,08,5
176,08,1
177,08,37
178,07,14
179,08,40
180,07,9
181,11,124
182,08,7
183,09,6
184,10,2
185,09,10
186,11,112
187,11,8
188,08,43
189,09,54
190,06,4
191,07,12
192,08,20
193,07,7
194,00,0
195,10,24
196,12,19
197,08,41
198,08,125
199,00,0
200,08,14
201,09,1
202,04,4
203,10,8
204,07,1
205,09,15
206,07,20
207,06,1
208,12,7
209,09,26
210,08,22
211,11,97
212,00,7
213,08,9
214,12,5
215,10,12
216,07,17
217,11,10
218,07,10
219,09,12
220,09,23
221,09,8
222,09,11
223,07,47
224,09,112
225,08,89
226,08,57
227,07,37
228,08,50
229,11,145
230,11,183
231,11,191
232,09,58
233,09,117
234,11,205
235,09,15
236,08,240
237,11,231
238,08,177
239,09,185
240,00,3
241,07,78
242,07,10
243,08,83
244,11,61
245,07,7
246,09,125
247,11,13
248,09,8
249,09,179
250,08,7
251,11,7
252,07,8
253,09,2
254,08,34
255,11,105
256,10,76
257,09,31
258,08,16
259,07,15
260,08,27
261,12,42
262,08,249
263,08,223
