p_id,p_hour,fcount
1,00,5
2,12,1
3,08,54
4,00,192
5,09,8
6,11,15
7,00,409
8,11,3
9,11,28
10,09,71
11,12,33
12,12,10
13,12,201
14,10,179
15,11,19
16,00,86
17,00,342
18,08,112
19,02,21
20,12,90
21,12,85
22,11,97
23,12,32
24,12,65
25,00,314
26,10,47
27,00,1
28,08,67
29,12,53
30,00,2
31,12,20
32,00,60
33,00,215
34,00,15
35,12,202
36,00,583
37,00,591
38,12,29
39,10,251
40,00,116
41,00,311
42,00,323
43,12,171
44,00,14
45,00,132
46,00,6
47,12,87
48,00,776
49,00,353
50,00,205
51,12,92
52,10,69
53,11,37
54,12,30
55,12,73
56,09,96
57,07,7
58,09,10
59,01,5
60,12,61
61,00,632
62,10,126
63,08,99
64,12,20
65,00,321
66,12,142
67,12,57
68,00,403
69,00,152
70,09,73
71,09,149
72,11,181
73,10,39
74,00,240
75,11,198
76,10,298
77,10,94
78,01,89
79,00,1230
80,00,601
81,12,87
82,00,192
83,10,62
84,03,25
85,09,98
86,10,23
87,00,297
88,00,106
89,12,270
90,12,281
91,11,174
92,00,189
93,00,17
94,10,43
95,00,156
96,09,9
97,00,665
98,12,25
99,00,3
100,00,311
101,09,17
102,09,72
103,00,0
104,00,0
105,00,0
106,00,171
107,00,461
108,10,47
109,00,20
110,04,1
111,12,5
112,00,387
113,00,363
114,00,578
115,10,18
116,00,192
117,12,25
118,12,21
119,00,104
120,00,10
121,00,68
122,08,37
123,12,54
124,00,32
125,00,125
126,12,62
127,01,182
128,00,9
129,12,217
130,00,167
131,12,48
132,00,503
133,10,68
134,12,55
135,12,58
136,00,79
137,00,339
138,10,306
139,11,36
140,12,211
141,12,291
142,12,302
143,11,216
144,00,475
145,00,365
146,11,99
147,08,55
148,01,1171
149,12,68
150,00,43
151,11,139
152,00,96
153,00,21
154,11,5
155,12,91
156,08,28
157,11,86
158,01,381
159,11,93
160,10,61
161,00,347
162,00,260
163,00,258
164,00,587
165,12,53
166,12,193
167,00,104
168,12,134
169,00,135
170,00,484
171,00,55
172,12,19
173,08,80
174,00,83
175,12,33
176,09,10
177,00,149
178,12,23
179,11,126
180,00,53
181,00,795
182,10,79
183,11,30
184,01,5
185,09,70
186,00,280
187,08,19
188,01,257
189,00,228
190,12,38
191,11,68
192,11,40
193,12,46
194,12,4
195,12,70
196,12,86
197,09,103
198,00,224
199,08,1
200,12,55
201,01,14
202,12,28
203,09,40
204,10,5
205,10,97
206,12,58
207,11,1
208,00,76
209,00,78
210,12,96
211,00,244
212,00,60
213,12,123
214,12,20
215,11,81
216,00,126
217,00,37
218,11,56
219,07,44
220,12,88
221,12,42
222,11,40
223,00,189
224,12,138
225,00,362
226,11,199
227,11,71
228,00,139
229,12,286
230,00,471
231,00,413
232,00,215
233,12,318
234,00,680
235,11,114
236,11,313
237,12,286
238,11,294
239,12,294
240,00,24
241,00,102
242,00,91
243,00,166
244,00,230
245,00,24
246,12,340
247,12,134
248,08,59
249,00,710
250,11,49
251,00,21
252,12,38
253,11,5
254,11,119
255,00,767
256,00,509
257,11,62
258,08,92
259,11,93
260,11,123
261,00,162
262,11,218
263,00,254
