p_id,p_hour,fcount
1,06,1
2,00,1
3,01,2
4,01,40
5,00,0
6,12,10
7,09,38
8,00,0
9,01,2
10,08,3
11,09,4
12,11,1
13,12,31
14,00,17
15,10,2
16,01,8
17,00,31
18,00,8
19,10,3
20,07,6
21,02,5
22,10,4
23,10,1
24,01,11
25,00,29
26,00,4
27,00,0
28,11,6
29,00,2
30,00,0
31,08,3
32,00,7
33,12,29
34,11,4
35,01,4
36,01,67
37,01,57
38,08,2
39,11,8
40,12,12
41,00,32
42,00,34
43,12,13
44,12,1
45,01,25
46,00,0
47,01,14
48,00,112
49,00,47
50,00,49
51,00,5
52,00,14
53,02,2
54,10,4
55,10,2
56,10,5
57,00,1
58,00,2
59,00,9
60,01,23
61,01,40
62,00,11
63,00,4
64,00,1
65,11,18
66,00,13
67,12,4
68,00,142
69,00,17
70,12,4
71,09,6
72,00,6
73,00,5
74,00,18
75,00,17
76,00,7
77,08,3
78,00,37
79,00,305
80,00,62
81,01,3
82,08,12
83,02,6
84,00,0
85,07,3
86,04,1
87,00,56
88,00,12
89,11,15
90,00,103
91,03,5
92,01,10
93,00,0
94,01,8
95,12,15
96,07,1
97,00,51
98,07,2
99,00,0
100,00,39
101,07,3
102,11,15
103,00,0
104,00,0
105,00,0
106,01,17
107,00,126
108,02,2
109,00,0
110,00,0
111,00,0
112,00,84
113,00,146
114,00,199
115,11,5
116,00,43
117,00,0
118,09,1
119,10,33
120,01,1
121,08,10
122,00,1
123,01,5
124,00,2
125,00,45
126,00,15
127,10,31
128,01,1
129,12,12
130,01,6
131,11,6
132,00,91
133,10,9
134,05,7
135,09,6
136,01,6
137,00,59
138,00,65
139,01,1
140,09,30
141,12,57
142,00,57
143,12,43
144,00,112
145,00,33
146,00,12
147,00,8
148,01,204
149,11,4
150,00,1
151,09,20
152,00,19
153,02,2
154,07,1
155,01,2
156,00,0
157,07,10
158,00,176
159,00,19
160,12,8
161,00,66
162,00,49
163,00,67
164,00,102
165,09,4
166,00,19
167,00,33
168,01,16
169,00,22
170,00,113
171,00,3
172,00,0
173,09,3
174,09,5
175,12,4
176,00,0
177,00,5
178,00,2
179,12,11
180,00,3
181,00,58
182,01,11
183,02,5
184,06,1
185,10,8
186,00,61
187,00,0
188,00,17
189,00,28
190,12,3
191,07,3
192,12,3
193,00,4
194,00,0
195,11,11
196,09,10
197,11,6
198,12,42
199,00,0
200,00,4
201,00,1
202,10,3
203,04,1
204,00,0
205,12,5
206,00,4
207,00,0
208,09,11
209,10,18
210,07,2
211,00,83
212,08,32
213,09,43
214,10,1
215,12,3
216,12,6
217,01,4
218,03,2
219,01,3
220,00,6
221,10,1
222,08,3
223,11,21
224,00,33
225,01,24
226,00,19
227,11,4
228,12,10
229,00,57
230,00,117
231,00,194
232,00,43
233,00,52
234,00,209
235,00,81
236,11,59
237,12,77
238,12,39
239,00,56
240,03,1
241,10,5
242,00,10
243,00,29
244,00,27
245,00,0
246,00,66
247,01,24
248,10,12
249,00,266
250,06,14
251,03,1
252,06,2
253,00,0
254,00,4
255,00,132
256,00,91
257,00,9
258,00,8
259,02,3
260,10,10
261,01,18
262,10,39
263,00,43
