p_id,p_hour,sum
1,00,4
2,07,1
3,12,46
4,00,324
5,00,10
6,11,11
7,00,585
8,00,2
9,09,23
10,11,86
11,12,30
12,12,55
13,12,334
14,00,191
15,00,15
16,01,69
17,00,401
18,00,125
19,10,19
20,00,73
21,09,78
22,11,90
23,11,27
24,10,148
25,00,345
26,10,167
27,00,2
28,08,45
29,00,63
30,03,3
31,11,13
32,00,62
33,12,253
34,12,15
35,12,151
36,00,638
37,00,630
38,10,26
39,10,250
40,00,176
41,00,510
42,11,366
43,12,447
44,00,11
45,00,199
46,00,5
47,12,66
48,00,1361
49,00,371
50,00,490
51,00,82
52,00,78
53,00,61
54,00,23
55,11,51
56,10,98
57,12,10
58,11,9
59,09,5
60,11,54
61,00,647
62,12,161
63,00,97
64,01,13
65,12,281
66,12,146
67,12,47
68,00,868
69,00,196
70,00,62
71,11,132
72,11,162
73,10,37
74,12,329
75,10,306
76,00,262
77,11,87
78,00,94
79,00,2489
80,00,716
81,11,81
82,00,300
83,00,96
84,02,23
85,11,100
86,11,22
87,12,404
88,12,106
89,10,234
90,00,500
91,11,131
92,00,213
93,00,21
94,00,50
95,00,181
96,10,8
97,01,579
98,10,34
99,03,4
100,00,547
101,00,18
102,01,85
103,00,0
104,00,0
105,00,1
106,00,209
107,00,734
108,12,34
109,00,19
110,10,1
111,09,4
112,00,513
113,00,547
114,00,1072
115,10,15
116,11,221
117,00,21
118,00,16
119,00,86
120,00,15
121,10,52
122,11,27
123,12,100
124,00,29
125,00,195
126,00,54
127,03,154
128,00,5
129,00,303
130,00,197
131,00,42
132,00,551
133,11,76
134,00,59
135,12,57
136,00,94
137,00,563
138,12,713
139,12,38
140,12,379
141,12,610
142,12,721
143,12,410
144,00,650
145,00,316
146,11,158
147,00,44
148,01,2065
149,11,64
150,00,65
151,12,343
152,11,144
153,12,23
154,00,4
155,12,78
156,09,19
157,12,70
158,01,774
159,00,87
160,00,72
161,00,854
162,11,801
163,12,661
164,00,870
165,09,102
166,12,425
167,00,99
168,01,117
169,00,117
170,12,748
171,01,58
172,01,9
173,00,95
174,00,84
175,12,25
176,00,8
177,00,146
178,12,43
179,10,128
180,00,42
181,01,769
182,10,47
183,01,25
184,08,6
185,12,53
186,00,814
187,11,16
188,00,227
189,00,225
190,12,75
191,00,56
192,09,35
193,12,53
194,12,5
195,00,56
196,11,76
197,01,112
198,00,214
199,00,0
200,00,50
201,00,14
202,10,27
203,11,36
204,00,15
205,11,74
206,10,49
207,11,2
208,00,65
209,00,121
210,00,115
211,00,339
212,01,56
213,12,80
214,00,12
215,10,65
216,00,116
217,00,61
218,09,42
219,10,39
220,12,107
221,10,23
222,12,39
223,00,262
224,12,174
225,00,324
226,11,191
227,00,64
228,00,126
229,11,484
230,00,1367
231,00,640
232,01,257
233,11,441
234,00,954
235,00,123
236,12,785
237,12,765
238,11,572
239,12,775
240,12,21
241,00,89
242,00,81
243,00,207
244,00,275
245,00,50
246,12,597
247,00,122
248,12,50
249,00,1266
250,00,47
251,00,16
252,12,31
253,04,1
254,10,118
255,00,965
256,00,675
257,00,58
258,00,71
259,11,80
260,02,179
261,12,413
262,10,334
263,00,522
