p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,09,77
5,00,0
6,00,0
7,07,82
8,08,2
9,00,0
10,07,5
11,04,1
12,09,7
13,08,431
14,06,2
15,00,0
16,11,1
17,00,16
18,00,0
19,05,1
20,00,0
21,01,1
22,06,3
23,00,0
24,08,108
25,07,34
26,08,1
27,00,0
28,08,3
29,05,1
30,00,0
31,00,0
32,00,0
33,07,75
34,00,0
35,10,1
36,00,4
37,02,17
38,00,0
39,02,1
40,08,36
41,08,105
42,07,45
43,08,358
44,00,0
45,10,45
46,00,0
47,04,1
48,07,877
49,01,10
50,09,329
51,00,0
52,08,46
53,00,0
54,07,9
55,01,1
56,01,1
57,00,0
58,00,0
59,00,0
60,01,1
61,00,12
62,01,3
63,00,0
64,00,0
65,08,33
66,09,18
67,00,1
68,09,641
69,12,4
70,08,10
71,00,0
72,02,1
73,00,0
74,07,120
75,07,205
76,00,1
77,00,0
78,08,1
79,09,502
80,01,29
81,00,0
82,01,9
83,07,11
84,00,0
85,01,1
86,00,0
87,08,208
88,10,78
89,07,5
90,08,454
91,06,1
92,00,2
93,00,3
94,00,0
95,07,8
96,00,0
97,00,22
98,00,0
99,00,0
100,09,612
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,00,7
107,08,716
108,07,1
109,00,0
110,00,0
111,00,0
112,00,19
113,09,511
114,08,212
115,00,0
116,08,37
117,00,0
118,00,0
119,06,1
120,07,1
121,00,0
122,12,1
123,08,2
124,02,1
125,12,180
126,00,1
127,06,2
128,07,1
129,07,17
130,07,3
131,01,1
132,07,442
133,06,3
134,07,2
135,12,2
136,12,1
137,08,390
138,10,833
139,00,0
140,08,760
141,08,891
142,08,663
143,07,369
144,12,151
145,00,22
146,08,21
147,06,1
148,00,275
149,00,0
150,00,0
151,08,270
152,08,28
153,00,0
154,08,2
155,00,0
156,07,1
157,03,2
158,08,390
159,05,2
160,05,1
161,12,901
162,09,715
163,12,663
164,12,522
165,07,3
166,08,133
167,05,2
168,01,6
169,01,1
170,08,964
171,10,1
172,12,1
173,00,1
174,04,1
175,00,0
176,00,0
177,02,2
178,07,1
179,08,31
180,00,0
181,00,38
182,02,1
183,00,0
184,00,0
185,00,0
186,09,1058
187,00,0
188,06,4
189,00,13
190,00,2
191,09,1
192,00,1
193,08,16
194,10,2
195,07,2
196,06,5
197,05,2
198,00,1
199,00,0
200,00,0
201,00,0
202,05,2
203,00,0
204,00,0
205,00,0
206,00,0
207,08,2
208,00,0
209,08,44
210,01,1
211,12,194
212,07,1
213,03,1
214,00,0
215,07,5
216,01,2
217,03,5
218,00,0
219,08,2
220,00,0
221,00,0
222,00,0
223,06,31
224,10,118
225,00,5
226,07,75
227,06,1
228,07,6
229,08,651
230,12,621
231,08,504
232,12,47
233,08,405
234,09,645
235,07,1
236,08,1235
237,08,1168
238,08,609
239,08,559
240,00,0
241,01,2
242,12,2
243,07,4
244,09,28
245,00,0
246,12,435
247,07,5
248,00,1
249,09,459
250,00,0
251,00,0
252,00,0
253,00,0
254,00,0
255,00,57
256,01,40
257,00,2
258,08,3
259,00,0
260,07,30
261,12,88
262,07,457
263,07,512
