p_id,p_hour,sum
1,04,1
2,07,1
3,07,6
4,09,119
5,00,0
6,05,1
7,08,150
8,06,2
9,07,2
10,06,5
11,01,2
12,09,13
13,08,551
14,08,15
15,00,1
16,00,4
17,00,51
18,08,16
19,08,2
20,12,15
21,08,4
22,07,3
23,08,2
24,07,123
25,10,82
26,09,9
27,00,0
28,08,8
29,08,3
30,00,0
31,09,4
32,08,6
33,08,194
34,12,9
35,11,4
36,00,46
37,00,85
38,08,2
39,08,7
40,08,87
41,08,267
42,08,201
43,11,412
44,08,1
45,09,78
46,00,0
47,10,20
48,08,926
49,08,85
50,09,315
51,12,7
52,08,95
53,11,2
54,08,18
55,11,7
56,09,11
57,10,1
58,06,2
59,09,7
60,11,24
61,00,70
62,10,12
63,02,2
64,08,2
65,09,111
66,08,95
67,07,5
68,09,748
69,12,39
70,09,17
71,08,10
72,08,8
73,08,2
74,08,270
75,08,363
76,01,8
77,08,3
78,08,57
79,00,760
80,00,99
81,12,2
82,00,102
83,11,14
84,00,0
85,11,6
86,10,1
87,08,260
88,11,123
89,07,24
90,09,597
91,08,7
92,00,46
93,08,4
94,07,7
95,00,68
96,03,1
97,00,118
98,12,2
99,00,0
100,07,555
101,00,1
102,07,18
103,00,0
104,00,0
105,00,0
106,00,21
107,08,815
108,10,2
109,00,0
110,00,0
111,11,1
112,00,133
113,09,654
114,00,405
115,00,1
116,09,142
117,06,1
118,05,1
119,09,57
120,11,4
121,10,11
122,07,3
123,07,13
124,06,2
125,11,343
126,12,15
127,08,49
128,07,2
129,01,92
130,01,31
131,11,5
132,00,391
133,09,9
134,11,24
135,00,6
136,07,12
137,08,512
138,12,615
139,02,1
140,08,862
141,08,994
142,12,772
143,09,410
144,00,319
145,09,114
146,09,39
147,10,10
148,00,525
149,07,4
150,11,3
151,08,300
152,10,79
153,09,9
154,00,0
155,12,4
156,08,2
157,06,13
158,09,473
159,08,35
160,08,9
161,12,1272
162,12,993
163,12,859
164,12,697
165,07,11
166,08,333
167,08,36
168,11,26
169,09,29
170,08,1162
171,01,3
172,03,1
173,12,12
174,10,14
175,02,2
176,00,0
177,10,8
178,08,5
179,08,51
180,07,2
181,08,115
182,08,21
183,10,7
184,08,2
185,11,13
186,07,984
187,00,0
188,08,24
189,00,42
190,12,5
191,08,3
192,09,5
193,08,20
194,01,1
195,09,13
196,11,24
197,07,6
198,07,38
199,00,0
200,08,7
201,03,2
202,11,4
203,07,2
204,00,0
205,00,2
206,00,1
207,06,2
208,08,13
209,11,78
210,08,26
211,12,304
212,08,52
213,08,80
214,09,1
215,08,3
216,05,5
217,00,9
218,12,2
219,09,3
220,09,11
221,12,1
222,08,3
223,08,112
224,07,150
225,07,28
226,08,132
227,11,5
228,08,18
229,08,800
230,12,856
231,09,619
232,00,72
233,08,558
234,12,906
235,08,126
236,08,1435
237,08,1376
238,08,612
239,12,674
240,06,1
241,09,10
242,09,20
243,08,109
244,09,138
245,07,1
246,08,475
247,12,40
248,07,23
249,09,635
250,08,25
251,05,1
252,10,3
253,05,1
254,01,3
255,00,260
256,00,176
257,08,13
258,06,7
259,00,2
260,08,61
261,12,179
262,07,678
263,07,615
