p_id,p_hour,sum
1,08,2
2,00,0
3,09,19
4,08,112
5,08,1
6,08,3
7,08,98
8,01,1
9,09,8
10,07,27
11,09,14
12,11,4
13,08,99
14,09,75
15,05,6
16,07,22
17,09,69
18,08,30
19,07,9
20,09,13
21,08,26
22,10,29
23,09,7
24,08,29
25,09,53
26,10,53
27,09,1
28,08,28
29,11,15
30,00,0
31,12,3
32,08,17
33,09,54
34,12,14
35,08,40
36,00,82
37,07,121
38,08,6
39,08,62
40,08,36
41,08,82
42,07,79
43,08,35
44,01,1
45,09,29
46,09,2
47,08,17
48,08,206
49,09,68
50,09,138
51,08,23
52,08,19
53,09,14
54,09,23
55,11,17
56,08,47
57,09,9
58,05,2
59,01,1
60,07,13
61,08,114
62,09,40
63,08,26
64,07,7
65,09,50
66,09,44
67,08,34
68,08,184
69,12,24
70,09,58
71,08,34
72,07,36
73,07,9
74,07,62
75,07,67
76,08,64
77,07,17
78,07,17
79,08,242
80,08,73
81,08,46
82,08,43
83,07,20
84,10,2
85,12,17
86,12,4
87,08,70
88,00,35
89,08,78
90,08,128
91,08,48
92,08,31
93,09,3
94,11,9
95,08,61
96,08,2
97,09,57
98,08,10
99,01,3
100,11,116
101,08,7
102,08,49
103,00,0
104,00,0
105,00,0
106,11,21
107,08,213
108,08,16
109,08,3
110,00,0
111,09,2
112,00,113
113,12,112
114,00,102
115,06,4
116,08,52
117,07,4
118,08,6
119,08,26
120,12,3
121,07,27
122,11,9
123,08,41
124,08,12
125,12,71
126,07,9
127,08,22
128,09,3
129,08,84
130,09,32
131,08,14
132,00,255
133,08,29
134,08,26
135,08,27
136,08,42
137,08,128
138,10,194
139,09,9
140,08,256
141,08,312
142,08,199
143,08,196
144,09,113
145,09,54
146,08,23
147,08,14
148,00,155
149,08,26
150,09,13
151,07,79
152,08,21
153,07,7
154,00,1
155,08,30
156,07,10
157,08,48
158,08,137
159,08,22
160,07,40
161,12,223
162,12,166
163,12,137
164,11,159
165,08,51
166,08,58
167,08,22
168,08,17
169,11,19
170,08,230
171,08,21
172,07,3
173,08,42
174,09,20
175,09,8
176,08,3
177,08,40
178,08,16
179,08,49
180,06,10
181,12,137
182,08,16
183,08,7
184,10,2
185,00,16
186,09,166
187,06,9
188,09,58
189,08,39
190,07,7
191,08,19
192,07,13
193,12,8
194,10,1
195,09,22
196,08,25
197,08,35
198,07,140
199,00,0
200,09,21
201,00,3
202,12,6
203,08,11
204,02,1
205,08,27
206,07,8
207,12,1
208,09,11
209,09,33
210,09,19
211,11,101
212,07,12
213,08,19
214,07,5
215,07,22
216,08,37
217,10,13
218,07,15
219,09,12
220,08,51
221,10,5
222,08,17
223,08,61
224,08,102
225,07,83
226,08,104
227,07,35
228,07,58
229,08,207
230,00,174
231,08,218
232,09,81
233,08,117
234,12,186
235,07,28
236,08,290
237,08,203
238,08,224
239,07,239
240,08,3
241,08,83
242,11,19
243,09,66
244,09,77
245,10,7
246,08,160
247,00,21
248,08,13
249,09,163
250,07,10
251,10,4
252,07,11
253,06,1
254,09,30
255,00,108
256,00,92
257,08,47
258,07,30
259,09,15
260,07,42
261,11,43
262,08,319
263,08,276
