p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,34,34
2,0,0,0,0,0
3,1,5,0,494,500
4,284,0,0,1590,1874
5,2,0,0,65,67
6,0,0,0,101,101
7,245,319,0,2598,3162
8,0,0,0,12,12
9,0,3,0,223,226
10,29,22,0,835,886
11,1,3,0,270,274
12,50,0,0,45,95
13,957,0,0,1244,2201
14,9,29,0,1293,1331
15,0,5,0,190,195
16,1,4,0,559,564
17,15,64,0,2244,2323
18,3,26,0,1095,1124
19,2,6,0,179,187
20,1,16,0,611,628
21,4,10,0,685,699
22,4,10,0,756,770
23,0,0,0,250,250
24,363,29,0,459,851
25,119,124,0,1391,1634
26,6,17,0,914,937
27,0,0,0,14,14
28,11,11,0,546,568
29,1,12,0,452,465
30,0,0,0,12,12
31,0,0,0,124,124
32,1,17,0,616,634
33,115,212,0,1155,1482
34,3,2,0,167,172
35,12,53,0,1644,1709
36,7,42,0,2207,2256
37,34,26,0,2983,3043
38,0,9,0,225,234
39,5,42,0,2281,2328
40,92,48,0,632,772
41,454,473,0,1737,2664
42,189,376,0,2657,3222
43,1156,83,0,705,1944
44,0,0,0,57,57
45,218,0,0,634,852
46,0,0,0,43,43
47,6,8,0,854,868
48,3757,1,0,4072,7830
49,37,71,0,1769,1877
50,1222,0,0,1713,2935
51,6,26,0,762,794
52,102,66,0,307,475
53,2,2,0,347,351
54,8,6,0,215,229
55,3,46,0,574,623
56,10,24,0,855,889
57,1,0,0,53,54
58,0,0,0,78,78
59,0,1,0,48,49
60,3,6,0,557,566
61,34,86,0,4100,4220
62,9,28,0,1031,1068
63,2,5,0,937,944
64,1,3,0,166,170
65,155,101,0,1170,1426
66,51,162,0,997,1210
67,0,2,0,421,423
68,2478,0,0,2816,5294
69,4,32,0,1585,1621
70,24,12,0,650,686
71,7,22,0,1208,1237
72,7,27,0,1720,1754
73,3,0,0,297,300
74,444,615,0,2007,3066
75,855,562,0,1795,3212
76,17,51,0,2608,2676
77,2,9,0,801,812
78,3,19,0,981,1003
79,2869,0,0,4556,7425
80,61,78,0,2156,2295
81,3,13,0,674,690
82,44,292,0,1467,1803
83,25,30,0,490,545
84,0,0,0,99,99
85,5,15,0,762,782
86,3,4,0,329,336
87,776,0,0,1583,2359
88,368,0,0,491,859
89,20,45,0,2057,2122
90,2141,0,0,2263,4404
91,9,42,0,1464,1515
92,7,69,0,1186,1262
93,12,0,0,98,110
94,3,8,0,435,446
95,17,201,0,1330,1548
96,0,0,0,75,75
97,88,150,0,1664,1902
98,2,3,0,254,259
99,0,0,0,9,9
100,3034,1,0,1781,4816
101,1,1,0,189,191
102,3,5,0,610,618
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,1,1
106,16,12,0,433,461
107,2747,0,0,2805,5552
108,1,16,0,364,381
109,0,0,0,112,112
110,0,0,0,2,2
111,0,0,0,32,32
112,40,48,0,2043,2131
113,1498,0,0,1537,3035
114,1317,0,0,1627,2944
115,0,0,0,225,225
116,168,181,0,1409,1758
117,2,5,0,339,346
118,0,0,0,153,153
119,5,15,0,1033,1053
120,0,1,0,147,148
121,3,12,0,451,466
122,2,7,0,288,297
123,2,10,0,514,526
124,2,5,0,318,325
125,677,0,0,987,1664
126,1,10,0,639,650
127,4,34,0,959,997
128,0,0,0,55,55
129,81,234,0,1969,2284
130,12,110,0,1272,1394
131,2,11,0,363,376
132,2502,1,0,4364,6867
133,4,12,0,515,531
134,8,50,0,490,548
135,6,8,0,448,462
136,2,22,0,654,678
137,1606,1,0,2355,3962
138,2314,0,0,2900,5214
139,5,5,0,406,416
140,2111,1,0,1967,4079
141,2771,0,0,2070,4841
142,2516,0,0,1906,4422
143,1367,0,0,1791,3158
144,852,0,0,1785,2637
145,121,138,0,1487,1746
146,120,37,0,635,792
147,0,18,0,629,647
148,1879,0,0,3713,5592
149,1,8,0,529,538
150,1,2,0,294,297
151,972,2,0,1094,2068
152,98,73,0,686,857
153,2,4,0,153,159
154,1,2,0,28,31
155,7,18,0,709,734
156,0,2,0,262,264
157,8,4,0,708,720
158,1317,0,0,1867,3184
159,11,28,0,1032,1071
160,6,7,0,519,532
161,3334,1,0,2552,5887
162,3502,0,0,1915,5417
163,2403,0,0,1724,4127
164,2681,1,0,2768,5450
165,4,17,0,688,709
166,449,260,0,988,1697
167,3,17,0,1028,1048
168,31,26,0,1357,1414
169,5,16,0,1340,1361
170,3700,1,0,2847,6548
171,3,6,0,611,620
172,0,0,0,82,82
173,5,20,0,590,615
174,6,25,0,971,1002
175,3,3,0,215,221
176,0,0,0,60,60
177,2,19,0,1318,1339
178,1,6,0,228,235
179,78,63,0,913,1054
180,2,5,0,361,368
181,87,124,0,2316,2527
182,5,31,0,647,683
183,0,10,0,253,263
184,1,0,0,47,48
185,1,12,0,621,634
186,4202,0,0,1512,5714
187,0,0,0,135,135
188,19,55,0,2104,2178
189,28,25,0,854,907
190,4,4,0,165,173
191,6,15,0,626,647
192,1,7,0,370,378
193,59,19,0,328,406
194,7,0,0,10,17
195,4,10,0,489,503
196,13,63,0,529,605
197,11,12,0,987,1010
198,8,12,0,1648,1668
199,0,0,0,0,0
200,0,8,0,371,379
201,0,1,0,183,184
202,3,1,0,160,164
203,5,4,0,418,427
204,0,0,0,48,48
205,9,21,0,902,932
206,0,0,0,410,410
207,0,0,0,4,4
208,2,13,0,785,800
209,206,0,0,590,796
210,6,31,0,744,781
211,638,0,0,1268,1906
212,3,15,0,529,547
213,9,34,0,1157,1200
214,0,0,0,132,132
215,10,18,0,777,805
216,15,12,0,1371,1398
217,9,6,0,323,338
218,6,17,0,504,527
219,7,3,0,475,485
220,4,16,0,743,763
221,1,1,0,357,359
222,0,12,0,383,395
223,67,141,0,1340,1548
224,325,0,0,1023,1348
225,16,38,0,2549,2603
226,213,74,0,1450,1737
227,4,8,0,591,603
228,1,13,0,917,931
229,2116,0,0,1997,4113
230,3208,0,0,2564,5772
231,1847,0,0,2814,4661
232,167,0,0,1571,1738
233,1518,0,0,2000,3518
234,2846,0,0,2885,5731
235,9,26,0,1260,1295
236,3459,20,0,1857,5336
237,3495,0,0,1741,5236
238,2142,0,0,2166,4308
239,2393,1,0,1882,4276
240,0,3,0,228,231
241,5,18,0,895,918
242,0,36,0,860,896
243,23,49,0,1547,1619
244,123,216,0,2036,2375
245,0,0,0,242,242
246,1328,0,0,2460,3788
247,8,29,0,1080,1117
248,4,16,0,600,620
249,2278,0,0,2703,4981
250,3,11,0,510,524
251,0,0,0,117,117
252,0,2,0,288,290
253,0,0,0,9,9
254,5,27,0,1132,1164
255,111,147,0,2559,2817
256,86,89,0,2233,2408
257,2,10,0,433,445
258,4,11,0,819,834
259,2,10,0,735,747
260,98,151,0,901,1150
261,560,0,0,812,1372
262,1666,0,0,1756,3422
263,2157,10,0,1953,4120
