p_id,p_hour,fcount
1,12,7
2,01,1
3,08,65
4,08,272
5,09,12
6,09,21
7,08,324
8,07,3
9,08,31
10,08,113
11,08,46
12,12,17
13,08,245
14,08,179
15,08,28
16,08,58
17,09,239
18,08,149
19,09,23
20,12,81
21,08,118
22,08,143
23,10,26
24,08,69
25,09,161
26,09,189
27,08,3
28,08,80
29,09,75
30,11,2
31,08,24
32,08,83
33,09,183
34,11,33
35,08,206
36,00,175
37,09,253
38,07,29
39,08,341
40,08,93
41,08,214
42,08,337
43,08,125
44,09,6
45,09,90
46,00,9
47,08,138
48,08,504
49,09,241
50,08,293
51,08,90
52,08,49
53,08,46
54,08,29
55,08,86
56,08,118
57,08,10
58,07,9
59,10,8
60,08,94
61,09,450
62,08,144
63,07,101
64,08,22
65,12,143
66,08,132
67,08,69
68,08,391
69,08,213
70,08,114
71,08,165
72,08,234
73,08,41
74,08,232
75,07,210
76,08,345
77,08,109
78,08,155
79,08,505
80,00,323
81,08,115
82,08,152
83,09,64
84,10,9
85,08,101
86,09,41
87,08,234
88,12,73
89,08,278
90,08,251
91,08,197
92,08,118
93,00,13
94,08,85
95,08,185
96,08,9
97,09,224
98,08,39
99,07,1
100,12,225
101,08,22
102,08,92
103,00,0
104,00,0
105,00,0
106,12,48
107,08,466
108,09,53
109,09,14
110,00,0
111,09,8
112,08,293
113,08,239
114,08,149
115,08,48
116,08,184
117,08,30
118,12,26
119,08,157
120,08,15
121,08,84
122,07,48
123,08,131
124,09,46
125,12,138
126,08,76
127,08,97
128,08,11
129,08,250
130,11,146
131,08,48
132,00,685
133,08,94
134,08,69
135,09,75
136,08,95
137,08,405
138,09,517
139,08,49
140,08,407
141,08,449
142,08,332
143,08,397
144,12,207
145,08,175
146,08,71
147,08,95
148,09,249
149,09,101
150,12,45
151,09,163
152,08,89
153,09,26
154,08,5
155,08,115
156,08,32
157,08,96
158,08,223
159,08,139
160,08,80
161,00,382
162,12,277
163,11,218
164,12,280
165,08,131
166,08,165
167,08,141
168,08,185
169,08,161
170,08,453
171,08,71
172,12,11
173,09,74
174,08,121
175,08,45
176,08,11
177,08,139
178,09,68
179,08,114
180,08,35
181,08,305
182,08,114
183,08,39
184,00,4
185,08,97
186,09,224
187,08,24
188,09,252
189,08,92
190,12,22
191,09,90
192,09,57
193,08,40
194,12,7
195,11,62
196,12,65
197,08,131
198,08,184
199,08,1
200,08,68
201,11,12
202,08,23
203,07,57
204,08,7
205,08,129
206,08,58
207,11,3
208,08,108
209,09,63
210,08,119
211,12,169
212,08,106
213,08,153
214,09,21
215,08,119
216,08,191
217,11,55
218,08,64
219,08,65
220,08,117
221,08,47
222,08,78
223,08,173
224,08,257
225,08,308
226,08,196
227,08,84
228,12,140
229,08,353
230,00,308
231,08,377
232,08,273
233,08,369
234,08,344
235,08,176
236,08,402
237,08,351
238,08,406
239,08,357
240,09,25
241,08,140
242,08,110
243,08,163
244,08,230
245,08,20
246,08,413
247,08,145
248,08,105
249,08,340
250,08,83
251,12,14
252,09,40
253,00,9
254,07,138
255,08,228
256,00,240
257,08,54
258,08,100
259,09,97
260,11,95
261,12,96
262,08,421
263,08,347
