p_id,p_hour,gcount
1,00,0
2,00,0
3,00,0
4,00,0
5,00,0
6,00,0
7,01,209
8,00,0
9,00,0
10,08,2
11,00,0
12,00,0
13,00,0
14,00,8
15,00,0
16,00,2
17,00,70
18,00,5
19,00,0
20,00,4
21,03,3
22,01,1
23,09,1
24,08,10
25,00,91
26,00,1
27,12,1
28,09,7
29,00,2
30,00,0
31,02,1
32,01,1
33,12,62
34,09,2
35,00,8
36,02,66
37,00,87
38,00,0
39,00,2
40,00,30
41,00,166
42,00,122
43,11,15
44,00,0
45,00,0
46,00,0
47,07,6
48,00,0
49,00,103
50,00,0
51,11,2
52,12,25
53,10,2
54,12,4
55,00,16
56,11,14
57,00,0
58,00,0
59,00,0
60,09,4
61,01,99
62,00,10
63,01,1
64,00,0
65,00,42
66,12,40
67,00,0
68,00,0
69,02,12
70,00,8
71,04,4
72,02,5
73,00,0
74,11,116
75,11,102
76,00,8
77,07,2
78,06,5
79,00,0
80,01,129
81,00,1
82,01,168
83,02,28
84,00,0
85,10,9
86,00,0
87,00,0
88,00,0
89,01,16
90,00,0
91,01,3
92,00,34
93,07,3
94,11,5
95,00,111
96,10,2
97,00,73
98,00,0
99,00,0
100,00,0
101,00,0
102,02,2
103,00,0
104,00,0
105,00,0
106,00,40
107,00,0
108,01,1
109,00,0
110,00,0
111,04,1
112,00,152
113,00,0
114,00,0
115,00,0
116,10,56
117,02,2
118,00,0
119,01,9
120,04,2
121,02,2
122,00,0
123,05,2
124,01,1
125,00,0
126,02,4
127,00,18
128,09,1
129,04,171
130,01,43
131,09,2
132,00,0
133,02,4
134,01,24
135,01,2
136,01,4
137,00,0
138,04,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,73
146,00,31
147,10,7
148,00,0
149,11,2
150,04,3
151,00,0
152,10,28
153,00,3
154,00,0
155,00,1
156,06,1
157,00,3
158,00,0
159,00,14
160,03,2
161,00,0
162,00,0
163,00,0
164,00,0
165,03,2
166,11,83
167,09,9
168,00,14
169,10,5
170,00,0
171,00,4
172,00,0
173,04,36
174,00,7
175,00,0
176,00,0
177,00,8
178,00,1
179,02,24
180,06,1
181,00,158
182,11,8
183,00,1
184,00,2
185,00,2
186,00,0
187,06,1
188,00,30
189,00,48
190,00,6
191,11,2
192,11,3
193,09,5
194,00,1
195,00,17
196,12,34
197,02,4
198,00,13
199,00,0
200,02,2
201,00,0
202,12,3
203,00,0
204,00,0
205,02,1
206,00,0
207,01,1
208,00,3
209,00,0
210,00,7
211,00,0
212,01,8
213,11,4
214,00,0
215,00,1
216,01,3
217,00,8
218,02,1
219,00,0
220,12,7
221,00,0
222,10,1
223,00,75
224,00,0
225,00,34
226,00,62
227,01,2
228,01,28
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,12,7
237,00,0
238,00,0
239,00,0
240,09,2
241,02,4
242,00,6
243,10,25
244,10,51
245,00,0
246,00,0
247,00,46
248,00,3
249,00,0
250,12,5
251,00,0
252,12,1
253,00,0
254,00,2
255,02,487
256,02,232
257,01,5
258,04,3
259,02,2
260,00,92
261,00,0
262,00,0
263,11,3
