p_id,p_hour,sum
1,00,6
2,00,1
3,08,84
4,09,322
5,12,8
6,09,16
7,12,403
8,08,6
9,08,31
10,08,128
11,08,50
12,12,22
13,08,440
14,08,190
15,09,32
16,08,72
17,10,265
18,08,154
19,09,32
20,09,87
21,08,116
22,08,145
23,09,34
24,08,143
25,08,203
26,09,142
27,12,4
28,08,107
29,12,77
30,00,2
31,08,20
32,08,91
33,09,240
34,02,35
35,08,216
36,00,413
37,00,401
38,10,35
39,08,347
40,08,129
41,00,396
42,08,480
43,12,402
44,10,10
45,00,120
46,00,12
47,08,118
48,00,1075
49,09,258
50,08,425
51,08,114
52,09,86
53,08,51
54,09,37
55,09,82
56,08,138
57,05,8
58,07,12
59,08,8
60,08,111
61,09,501
62,08,152
63,08,135
64,08,25
65,09,192
66,08,156
67,08,78
68,12,619
69,08,188
70,08,110
71,08,176
72,09,229
73,08,46
74,08,465
75,08,458
76,08,364
77,08,117
78,08,144
79,00,1298
80,00,871
81,08,111
82,09,181
83,07,65
84,11,12
85,08,98
86,07,41
87,08,372
88,00,152
89,08,310
90,08,549
91,07,198
92,12,130
93,00,23
94,08,64
95,08,201
96,12,9
97,09,239
98,08,43
99,00,2
100,11,567
101,12,32
102,08,103
103,00,0
104,00,0
105,00,0
106,00,93
107,08,855
108,08,66
109,10,17
110,08,1
111,09,6
112,09,286
113,09,474
114,00,734
115,11,32
116,08,232
117,10,42
118,12,33
119,08,160
120,00,26
121,09,76
122,07,52
123,08,99
124,12,44
125,00,232
126,09,84
127,00,105
128,09,15
129,09,274
130,12,177
131,09,54
132,00,891
133,08,74
134,09,68
135,08,68
136,08,110
137,08,723
138,12,1086
139,07,61
140,08,822
141,08,840
142,08,746
143,08,628
144,00,489
145,12,217
146,12,172
147,08,106
148,00,1341
149,08,105
150,09,55
151,08,341
152,08,121
153,09,27
154,11,5
155,08,115
156,08,44
157,08,117
158,00,603
159,08,164
160,08,78
161,12,1147
162,12,891
163,12,708
164,00,882
165,09,117
166,08,316
167,08,162
168,08,197
169,08,189
170,08,1015
171,02,75
172,10,11
173,08,75
174,08,129
175,08,34
176,08,14
177,07,173
178,09,42
179,11,178
180,08,53
181,09,330
182,08,128
183,08,47
184,00,8
185,09,104
186,08,733
187,08,21
188,08,296
189,00,104
190,12,26
191,07,96
192,10,50
193,07,66
194,12,11
195,09,56
196,11,98
197,08,138
198,08,217
199,00,0
200,08,65
201,02,25
202,08,17
203,08,58
204,08,7
205,08,130
206,09,62
207,10,2
208,08,95
209,00,105
210,08,132
211,00,323
212,08,84
213,08,190
214,11,21
215,08,147
216,08,204
217,08,49
218,08,81
219,08,69
220,09,104
221,07,48
222,07,66
223,12,288
224,08,266
225,08,323
226,08,231
227,07,70
228,12,143
229,08,713
230,00,1040
231,00,638
232,09,303
233,08,633
234,00,839
235,08,201
236,08,975
237,12,986
238,08,722
239,08,713
240,09,25
241,08,149
242,08,127
243,08,218
244,08,316
245,02,24
246,08,563
247,00,158
248,08,92
249,00,944
250,08,89
251,00,17
252,10,40
253,09,4
254,07,152
255,00,531
256,00,409
257,11,61
258,08,129
259,09,95
260,08,132
261,11,221
262,08,690
263,08,723
