p_id,p_hour,ycount
1,00,0
2,00,0
3,08,2
4,09,33
5,00,0
6,00,0
7,06,24
8,00,0
9,07,1
10,07,6
11,08,1
12,11,12
13,09,163
14,12,3
15,10,1
16,07,1
17,00,4
18,06,1
19,08,1
20,00,1
21,06,2
22,07,2
23,00,0
24,10,43
25,06,13
26,06,2
27,00,0
28,07,3
29,08,1
30,00,0
31,00,0
32,10,2
33,08,18
34,09,3
35,06,4
36,00,2
37,00,2
38,10,1
39,08,3
40,06,16
41,08,63
42,08,42
43,11,276
44,00,0
45,11,29
46,00,0
47,00,1
48,06,421
49,09,7
50,09,147
51,09,4
52,07,20
53,05,1
54,00,1
55,12,2
56,05,1
57,01,1
58,00,0
59,08,1
60,10,2
61,09,6
62,08,3
63,05,1
64,10,1
65,08,28
66,09,11
67,04,1
68,09,250
69,09,2
70,12,3
71,10,2
72,12,3
73,00,0
74,08,74
75,08,119
76,05,6
77,01,1
78,01,1
79,09,203
80,01,4
81,09,2
82,00,5
83,06,3
84,00,0
85,08,2
86,07,2
87,08,101
88,12,54
89,07,4
90,09,213
91,09,4
92,00,2
93,00,3
94,00,0
95,08,5
96,07,1
97,08,9
98,06,1
99,00,0
100,06,382
101,04,1
102,12,1
103,00,0
104,00,0
105,00,0
106,00,3
107,09,318
108,12,3
109,00,0
110,00,0
111,00,0
112,01,6
113,09,206
114,00,107
115,11,1
116,08,19
117,09,1
118,00,0
119,02,2
120,11,1
121,05,2
122,11,2
123,12,5
124,09,1
125,12,71
126,00,1
127,05,2
128,03,1
129,00,9
130,07,3
131,06,1
132,00,475
133,09,1
134,10,2
135,05,1
136,07,2
137,08,161
138,11,481
139,10,1
140,08,326
141,08,343
142,09,324
143,12,165
144,12,89
145,01,7
146,10,14
147,11,2
148,00,112
149,06,1
150,09,1
151,10,129
152,08,14
153,11,1
154,09,1
155,09,2
156,10,2
157,10,2
158,08,104
159,01,2
160,06,1
161,11,582
162,12,512
163,12,423
164,12,322
165,08,1
166,09,90
167,07,2
168,08,5
169,00,1
170,09,569
171,09,2
172,00,0
173,02,1
174,12,2
175,09,2
176,00,0
177,06,4
178,12,3
179,07,14
180,00,0
181,01,10
182,10,3
183,09,1
184,00,0
185,08,1
186,07,603
187,00,0
188,07,6
189,05,5
190,03,1
191,06,1
192,04,1
193,06,7
194,11,4
195,08,2
196,08,2
197,07,3
198,00,0
199,00,0
200,07,1
201,00,0
202,12,2
203,01,1
204,00,0
205,08,4
206,00,0
207,00,0
208,06,1
209,12,30
210,09,4
211,12,94
212,04,2
213,06,2
214,03,1
215,11,3
216,04,2
217,02,1
218,05,2
219,08,3
220,00,1
221,00,0
222,11,1
223,07,12
224,10,39
225,06,4
226,07,38
227,06,1
228,06,3
229,09,353
230,00,445
231,12,214
232,09,19
233,09,240
234,12,419
235,08,3
236,10,605
237,12,716
238,12,249
239,12,305
240,00,0
241,04,1
242,10,2
243,12,4
244,09,15
245,00,0
246,08,153
247,11,3
248,05,1
249,09,209
250,08,2
251,00,0
252,12,1
253,00,0
254,09,2
255,00,12
256,00,13
257,11,3
258,07,1
259,08,2
260,06,11
261,11,93
262,07,213
263,07,264
