p_id,p_hour,gcount
1,00,0
2,00,0
3,11,5
4,00,0
5,00,0
6,00,0
7,10,53
8,00,0
9,10,3
10,08,5
11,08,2
12,00,0
13,00,0
14,09,10
15,12,2
16,09,2
17,09,16
18,10,6
19,11,5
20,10,3
21,06,4
22,10,5
23,00,0
24,10,10
25,12,24
26,12,8
27,00,0
28,08,4
29,08,3
30,00,0
31,11,1
32,07,5
33,11,53
34,10,2
35,10,8
36,11,5
37,09,6
38,05,2
39,07,10
40,10,16
41,10,93
42,08,59
43,09,22
44,00,0
45,00,0
46,10,1
47,08,4
48,00,0
49,08,17
50,00,0
51,09,10
52,10,27
53,08,1
54,05,1
55,09,8
56,09,5
57,00,0
58,00,0
59,06,1
60,11,3
61,08,17
62,11,11
63,10,5
64,07,1
65,10,22
66,09,26
67,10,3
68,00,0
69,08,6
70,05,2
71,11,8
72,09,8
73,05,1
74,08,132
75,10,99
76,09,13
77,09,5
78,11,6
79,00,0
80,01,5
81,11,6
82,00,30
83,12,8
84,00,0
85,10,5
86,08,3
87,00,0
88,00,0
89,12,15
90,00,0
91,08,12
92,10,11
93,09,3
94,11,3
95,10,43
96,00,0
97,09,31
98,08,1
99,00,0
100,00,0
101,12,2
102,11,3
103,00,0
104,00,0
105,00,0
106,11,4
107,00,0
108,11,3
109,00,0
110,00,0
111,00,0
112,09,8
113,00,0
114,00,0
115,06,1
116,10,29
117,08,1
118,00,0
119,08,3
120,00,0
121,11,4
122,06,1
123,09,7
124,12,4
125,00,0
126,09,2
127,10,9
128,07,1
129,11,20
130,08,17
131,10,4
132,00,0
133,08,4
134,08,8
135,12,5
136,10,9
137,12,1
138,09,1
139,11,4
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,34
146,09,6
147,11,4
148,00,0
149,06,3
150,05,2
151,00,0
152,08,19
153,08,2
154,11,1
155,09,8
156,00,0
157,01,1
158,00,0
159,07,6
160,00,1
161,00,0
162,00,0
163,00,0
164,00,0
165,09,8
166,10,65
167,10,7
168,09,9
169,09,5
170,00,0
171,04,2
172,00,0
173,10,3
174,10,10
175,05,1
176,00,0
177,09,7
178,12,3
179,08,11
180,12,2
181,11,27
182,08,8
183,07,2
184,10,2
185,12,6
186,00,0
187,11,1
188,11,18
189,11,7
190,09,2
191,07,4
192,01,1
193,09,4
194,00,0
195,08,2
196,12,13
197,12,5
198,12,3
199,00,0
200,09,4
201,09,1
202,00,0
203,12,3
204,00,0
205,08,6
206,00,0
207,00,0
208,10,4
209,00,0
210,09,9
211,00,0
212,07,4
213,08,7
214,00,0
215,10,3
216,08,4
217,10,5
218,05,3
219,07,1
220,09,9
221,00,0
222,08,4
223,09,21
224,00,0
225,07,11
226,12,12
227,11,5
228,08,2
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,7
236,10,9
237,00,0
238,00,0
239,00,0
240,04,1
241,10,4
242,10,8
243,07,16
244,11,38
245,00,0
246,00,0
247,11,6
248,06,3
249,00,0
250,12,5
251,00,0
252,08,1
253,00,0
254,12,7
255,00,13
256,00,7
257,09,3
258,05,2
259,10,4
260,10,25
261,00,0
262,00,0
263,07,2
