p_id,ycount,gcount,hfcount,fcount,sum
1,2,0,0,55,57
2,0,0,0,2,2
3,0,4,0,124,128
4,386,0,0,400,786
5,0,0,0,0,0
6,0,0,0,8,8
7,330,673,0,487,1490
8,4,0,0,1,5
9,1,0,0,34,35
10,29,2,0,64,95
11,0,0,0,21,21
12,45,0,0,5,50
13,1597,0,0,493,2090
14,3,12,0,190,205
15,0,0,0,30,30
16,1,1,0,81,83
17,36,240,0,449,725
18,3,33,0,97,133
19,0,0,0,21,21
20,2,22,0,54,78
21,0,1,0,59,60
22,0,1,0,71,72
23,0,0,0,17,17
24,414,71,0,160,645
25,170,275,0,265,710
26,3,5,0,112,120
27,0,0,0,0,0
28,9,14,0,75,98
29,2,6,0,37,45
30,0,0,0,1,1
31,0,2,0,8,10
32,3,3,0,39,45
33,199,408,0,288,895
34,5,13,0,26,44
35,2,25,0,106,133
36,22,52,0,398,472
37,45,84,0,609,738
38,0,0,0,16,16
39,1,6,0,155,162
40,169,141,0,184,494
41,411,833,0,407,1651
42,222,660,0,428,1310
43,1924,158,0,159,2241
44,0,0,0,2,2
45,263,0,0,152,415
46,0,0,0,0,0
47,3,26,0,38,67
48,4728,0,0,1091,5819
49,43,348,0,374,765
50,1349,0,0,730,2079
51,0,4,0,70,74
52,163,180,0,120,463
53,3,3,0,25,31
54,19,24,0,40,83
55,0,21,0,39,60
56,9,28,0,244,281
57,0,0,0,15,15
58,0,0,0,5,5
59,0,1,0,0,1
60,3,8,0,16,27
61,33,308,0,749,1090
62,6,46,0,146,198
63,3,4,0,56,63
64,0,0,0,21,21
65,202,211,0,246,659
66,76,315,0,155,546
67,1,3,0,49,53
68,3253,0,0,965,4218
69,5,74,0,84,163
70,25,33,0,243,301
71,4,14,0,102,120
72,3,12,0,126,141
73,0,2,0,47,49
74,410,997,0,292,1699
75,841,946,0,360,2147
76,2,16,0,167,185
77,0,9,0,42,51
78,3,29,0,53,85
79,3366,0,0,1388,4754
80,80,131,0,469,680
81,1,1,0,326,328
82,56,613,0,267,936
83,40,104,0,86,230
84,0,0,0,5,5
85,3,32,0,68,103
86,0,0,0,6,6
87,1042,0,0,479,1521
88,370,0,0,134,504
89,25,61,0,272,358
90,2496,0,0,766,3262
91,3,8,0,131,142
92,7,121,0,145,273
93,12,2,0,11,25
94,0,20,0,37,57
95,29,266,0,291,586
96,0,2,0,4,6
97,116,352,0,308,776
98,1,0,0,23,24
99,0,0,0,0,0
100,2796,0,0,339,3135
101,0,0,0,17,17
102,0,2,0,149,151
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
