p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,09,41
5,00,0
6,01,1
7,07,25
8,01,1
9,00,0
10,07,5
11,00,0
12,11,12
13,08,204
14,07,2
15,10,1
16,10,1
17,00,7
18,10,2
19,08,1
20,02,1
21,11,1
22,02,1
23,00,0
24,08,60
25,07,14
26,06,1
27,00,0
28,07,3
29,00,0
30,00,0
31,00,0
32,05,1
33,08,39
34,12,1
35,07,2
36,04,4
37,00,5
38,00,0
39,07,4
40,08,23
41,07,66
42,08,47
43,11,256
44,00,0
45,11,46
46,00,0
47,06,1
48,06,521
49,09,5
50,09,190
51,07,2
52,08,37
53,05,1
54,07,3
55,00,0
56,03,1
57,00,0
58,00,0
59,00,0
60,00,1
61,07,6
62,01,2
63,02,1
64,01,1
65,08,24
66,08,12
67,07,1
68,08,319
69,08,2
70,00,3
71,00,1
72,00,1
73,00,0
74,08,73
75,08,120
76,10,5
77,05,1
78,03,1
79,09,250
80,00,8
81,08,2
82,00,4
83,12,3
84,00,0
85,00,1
86,00,0
87,08,146
88,11,70
89,08,3
90,09,272
91,08,3
92,08,2
93,06,3
94,00,0
95,08,5
96,00,0
97,09,9
98,10,1
99,00,0
100,07,460
101,00,0
102,07,1
103,00,0
104,00,0
105,00,0
106,00,3
107,08,406
108,00,0
109,00,0
110,00,0
111,00,0
112,01,4
113,09,269
114,09,120
115,00,0
116,08,30
117,00,0
118,00,0
119,01,1
120,01,1
121,05,1
122,00,0
123,08,1
124,05,1
125,08,102
126,11,1
127,00,1
128,06,1
129,05,10
130,01,3
131,10,1
132,00,411
133,08,2
134,07,2
135,11,2
136,00,1
137,08,279
138,11,581
139,00,0
140,09,461
141,08,499
142,12,422
143,09,207
144,12,109
145,00,19
146,00,22
147,06,1
148,00,113
149,08,2
150,00,0
151,08,205
152,08,22
153,09,1
154,00,0
155,01,1
156,00,0
157,11,2
158,08,150
159,09,2
160,09,1
161,12,771
162,11,643
163,12,445
164,10,381
165,06,1
166,08,109
167,08,1
168,07,3
169,01,1
170,08,705
171,00,1
172,00,0
173,01,1
174,05,1
175,07,1
176,00,0
177,01,1
178,05,1
179,07,15
180,00,1
181,08,14
182,11,2
183,09,1
184,00,0
185,07,1
186,07,747
187,00,0
188,06,6
189,00,3
190,02,1
191,06,2
192,00,1
193,07,15
194,11,1
195,11,2
196,08,2
197,10,1
198,10,1
199,00,0
200,00,0
201,00,0
202,09,2
203,05,1
204,00,0
205,11,2
206,00,0
207,00,1
208,07,1
209,12,30
210,06,2
211,12,98
212,02,1
213,08,2
214,00,0
215,06,4
216,07,4
217,01,1
218,05,3
219,00,1
220,07,1
221,00,0
222,10,2
223,06,10
224,07,55
225,00,4
226,08,35
227,11,2
228,07,3
229,08,477
230,12,518
231,08,256
232,12,19
233,12,276
234,12,466
235,01,2
236,08,818
237,12,838
238,10,316
239,12,456
240,00,0
241,08,1
242,09,2
243,08,3
244,07,23
245,00,0
246,12,275
247,08,3
248,00,0
249,08,253
250,00,1
251,00,0
252,00,0
253,00,0
254,07,2
255,00,16
256,00,8
257,00,1
258,08,1
259,06,2
260,06,16
261,12,93
262,07,292
263,07,312
