p_id,p_hour,fcount
1,00,8
2,01,1
3,07,50
4,08,223
5,08,7
6,09,11
7,08,270
8,07,4
9,08,25
10,07,93
11,08,45
12,11,8
13,08,270
14,08,172
15,07,22
16,08,51
17,08,227
18,08,118
19,07,23
20,08,62
21,08,105
22,08,130
23,08,33
24,08,72
25,08,149
26,09,207
27,03,1
28,08,76
29,09,67
30,11,1
31,08,13
32,08,60
33,08,149
34,01,19
35,08,186
36,00,137
37,08,210
38,09,23
39,08,290
40,07,77
41,08,197
42,08,270
43,08,118
44,10,7
45,10,55
46,08,3
47,08,110
48,08,539
49,09,204
50,08,273
51,08,75
52,09,55
53,09,38
54,08,35
55,08,64
56,08,126
57,07,5
58,08,10
59,08,9
60,08,67
61,08,413
62,08,135
63,08,112
64,07,24
65,09,118
66,09,110
67,08,67
68,08,377
69,08,133
70,08,92
71,07,135
72,08,207
73,08,37
74,08,210
75,07,216
76,08,281
77,08,87
78,08,107
79,09,517
80,08,157
81,08,106
82,08,130
83,08,71
84,12,8
85,08,76
86,07,26
87,08,192
88,11,46
89,08,238
90,08,286
91,08,178
92,10,113
93,11,13
94,08,43
95,08,162
96,10,8
97,08,177
98,08,31
99,00,1
100,09,237
101,08,32
102,08,68
103,00,0
104,00,0
105,00,0
106,08,37
107,08,405
108,08,51
109,09,17
110,00,0
111,08,7
112,09,274
113,08,214
114,00,137
115,08,24
116,08,125
117,08,28
118,08,20
119,08,123
120,08,16
121,08,66
122,08,43
123,08,149
124,08,43
125,08,133
126,08,60
127,08,80
128,08,6
129,07,226
130,08,116
131,07,44
132,00,855
133,08,79
134,08,52
135,08,74
136,08,83
137,08,346
138,10,489
139,08,50
140,08,419
141,08,480
142,08,338
143,08,408
144,09,174
145,08,145
146,08,61
147,08,64
148,00,237
149,08,97
150,12,61
151,07,190
152,08,66
153,08,15
154,08,5
155,08,108
156,08,36
157,08,97
158,08,304
159,08,108
160,07,78
161,12,378
162,08,269
163,09,211
164,09,306
165,08,162
166,08,141
167,07,118
168,08,144
169,08,135
170,08,401
171,08,52
172,07,10
173,08,65
174,08,103
175,08,31
176,07,9
177,07,143
178,08,74
179,08,108
180,07,49
181,08,319
182,08,75
183,08,40
184,00,4
185,08,66
186,09,291
187,08,22
188,08,211
189,09,100
190,07,16
191,08,82
192,09,38
193,08,46
194,10,4
195,08,53
196,12,57
197,08,125
198,08,156
199,00,0
200,08,68
201,07,7
202,09,25
203,07,47
204,11,5
205,08,112
206,08,57
207,07,1
208,08,84
209,08,59
210,08,132
211,08,170
212,08,65
213,08,145
214,09,17
215,07,84
216,08,166
217,10,80
218,08,56
219,08,52
220,08,94
221,08,35
222,08,66
223,08,177
224,08,195
225,09,259
226,08,163
227,08,83
228,00,92
229,08,322
230,08,388
231,08,386
232,09,247
233,08,346
234,09,315
235,08,134
236,08,440
237,08,344
238,08,448
239,08,398
240,08,33
241,08,116
242,10,83
243,08,152
244,08,208
245,08,25
246,12,522
247,08,99
248,08,80
249,08,330
250,08,56
251,08,19
252,08,52
253,08,1
254,08,119
255,09,235
256,09,188
257,08,65
258,08,103
259,08,77
260,08,89
261,08,82
262,07,426
263,07,359
