p_id,ycount,gcount,hfcount,fcount,sum
1,2,0,0,0,2
2,0,0,0,0,0
3,1,4,0,0,5
4,1172,0,0,0,1172
5,0,0,0,0,0
6,1,0,0,0,1
7,795,1348,0,0,2143
8,6,0,0,0,6
9,2,0,0,0,2
10,15,3,0,0,18
11,0,3,0,0,3
12,78,0,0,0,78
13,1259,0,0,0,1259
14,23,30,0,0,53
15,0,0,0,0,0
16,1,6,0,0,7
17,129,455,0,0,584
18,3,46,0,0,49
19,1,0,0,0,1
20,2,39,0,0,41
21,1,4,0,0,5
22,7,5,0,0,12
23,0,0,0,0,0
24,643,69,0,0,712
25,261,546,0,0,807
26,3,10,0,0,13
27,0,0,0,0,0
28,19,15,0,0,34
29,2,1,0,0,3
30,0,0,0,0,0
31,1,5,0,0,6
32,1,10,0,0,11
33,234,334,0,0,568
34,11,13,0,0,24
35,5,33,0,0,38
36,209,291,0,0,500
37,358,411,0,0,769
38,1,0,0,0,1
39,2,6,0,0,8
40,186,186,0,0,372
41,753,1277,0,0,2030
42,349,990,0,0,1339
43,1573,72,0,0,1645
44,0,0,0,0,0
45,505,0,0,0,505
46,0,1,0,0,1
47,2,32,0,0,34
48,6672,0,0,0,6672
49,190,558,0,0,748
50,2894,0,0,0,2894
51,2,6,0,0,8
52,139,146,0,0,285
53,1,7,0,0,8
54,11,18,0,0,29
55,1,38,0,0,39
56,10,66,0,0,76
57,0,0,0,0,0
58,1,1,0,0,2
59,0,1,0,0,1
60,2,17,0,0,19
61,132,563,0,0,695
62,27,84,0,0,111
63,2,4,0,0,6
64,0,0,0,0,0
65,308,208,0,0,516
66,91,191,0,0,282
67,1,3,0,0,4
68,5427,0,0,0,5427
69,14,96,0,0,110
70,34,52,0,0,86
71,2,19,0,0,21
72,6,14,0,0,20
73,2,1,0,0,3
74,753,891,0,0,1644
75,1315,669,0,0,1984
76,5,27,0,0,32
77,0,7,0,0,7
78,3,39,0,0,42
79,11084,0,0,0,11084
80,539,585,0,0,1124
81,0,3,0,0,3
82,177,1058,0,0,1235
83,62,154,0,0,216
84,1,0,0,0,1
85,7,41,0,0,48
86,0,0,0,0,0
87,1331,0,0,0,1331
88,482,0,0,0,482
89,46,108,0,0,154
90,4285,0,0,0,4285
91,5,16,0,0,21
92,21,231,0,0,252
93,12,11,0,0,23
94,3,21,0,0,24
95,72,562,0,0,634
96,1,1,0,0,2
97,285,557,0,0,842
98,2,2,0,0,4
99,0,0,0,0,0
100,2962,0,0,0,2962
101,0,0,0,0,0
102,4,4,0,0,8
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,66,133,0,0,199
107,5088,0,0,0,5088
108,0,2,0,0,2
109,0,1,0,0,1
110,0,0,0,0,0
111,2,6,0,0,8
112,382,729,0,0,1111
113,3374,0,0,0,3374
114,3679,0,0,0,3679
115,0,0,0,0,0
116,279,473,0,0,752
117,0,5,0,0,5
118,0,0,0,0,0
119,7,41,0,0,48
120,2,6,0,0,8
121,4,5,0,0,9
122,0,0,0,0,0
123,2,0,0,0,2
124,3,2,0,0,5
125,886,0,0,0,886
126,6,28,0,0,34
127,28,153,0,0,181
128,1,3,0,0,4
129,291,1243,0,0,1534
130,18,227,0,0,245
131,2,3,0,0,5
132,2302,3,0,0,2305
133,12,18,0,0,30
134,12,121,0,0,133
135,5,8,0,0,13
136,6,28,0,0,34
137,2762,0,0,0,2762
138,1860,3,0,0,1863
139,1,0,0,0,1
140,2308,0,0,0,2308
141,3795,0,0,0,3795
142,4046,0,0,0,4046
143,1647,0,0,0,1647
144,2576,0,0,0,2576
145,409,429,0,0,838
146,271,156,0,0,427
147,1,20,0,0,21
148,6425,0,0,0,6425
149,3,1,0,0,4
150,1,5,0,0,6
151,1497,0,0,0,1497
152,214,233,0,0,447
153,1,26,0,0,27
154,0,0,0,0,0
155,1,2,0,0,3
156,0,2,0,0,2
157,11,32,0,0,43
158,2954,0,0,0,2954
159,19,114,0,0,133
160,8,12,0,0,20
161,3734,0,0,0,3734
162,3681,0,0,0,3681
163,3782,0,0,0,3782
164,4767,0,0,0,4767
165,5,9,0,0,14
166,823,537,0,0,1360
167,6,43,0,0,49
168,67,132,0,0,199
169,7,55,0,0,62
170,5242,0,0,0,5242
171,4,3,0,0,7
172,0,0,0,0,0
173,15,348,0,0,363
174,2,41,0,0,43
175,2,0,0,0,2
176,0,0,0,0,0
177,12,49,0,0,61
178,1,2,0,0,3
179,258,170,0,0,428
180,1,3,0,0,4
181,470,882,0,0,1352
182,4,51,0,0,55
183,0,8,0,0,8
184,0,7,0,0,7
185,3,14,0,0,17
186,5108,0,0,0,5108
187,0,1,0,0,1
188,49,154,0,0,203
189,103,216,0,0,319
190,18,46,0,0,64
191,1,1,0,0,2
192,4,9,0,0,13
193,93,28,0,0,121
194,13,3,0,0,16
195,13,36,0,0,49
196,41,97,0,0,138
197,8,16,0,0,24
198,22,40,0,0,62
199,0,0,0,0,0
200,3,5,0,0,8
201,0,0,0,0,0
202,23,11,0,0,34
203,0,1,0,0,1
204,0,0,0,0,0
205,0,0,0,0,0
206,0,3,0,0,3
207,1,0,0,0,1
208,3,11,0,0,14
209,275,0,0,0,275
210,0,48,0,0,48
211,1375,0,0,0,1375
212,0,45,0,0,45
213,1,16,0,0,17
214,0,0,0,0,0
215,6,5,0,0,11
216,5,14,0,0,19
217,46,41,0,0,87
218,0,0,0,0,0
219,3,1,0,0,4
220,6,44,0,0,50
221,0,0,0,0,0
222,0,1,0,0,1
223,302,481,0,0,783
224,967,0,0,0,967
225,83,210,0,0,293
226,524,345,0,0,869
227,15,12,0,0,27
228,57,113,0,0,170
