p_id,p_hour,gcount
1,00,0
2,00,0
3,00,1
4,00,0
5,00,0
6,00,0
7,00,93
8,10,1
9,00,0
10,12,2
11,00,0
12,00,0
13,00,0
14,00,1
15,00,0
16,07,1
17,10,35
18,08,8
19,08,1
20,07,6
21,03,1
22,05,1
23,00,0
24,08,14
25,09,51
26,08,3
27,00,0
28,09,4
29,12,3
30,00,0
31,06,1
32,07,2
33,09,83
34,09,4
35,07,5
36,00,11
37,00,27
38,11,1
39,00,3
40,09,35
41,09,144
42,08,143
43,10,36
44,00,0
45,00,0
46,00,0
47,07,12
48,00,0
49,09,53
50,00,0
51,07,2
52,08,33
53,09,1
54,08,6
55,09,7
56,09,11
57,00,0
58,00,0
59,00,0
60,00,3
61,07,42
62,08,17
63,01,1
64,00,0
65,11,44
66,08,57
67,11,3
68,00,0
69,07,16
70,10,7
71,07,3
72,00,4
73,12,1
74,09,166
75,10,132
76,08,4
77,08,1
78,07,15
79,00,0
80,01,23
81,09,2
82,00,120
83,00,12
84,00,0
85,00,5
86,00,0
87,00,0
88,00,0
89,07,14
90,00,0
91,08,5
92,00,26
93,06,2
94,08,6
95,00,60
96,11,1
97,09,73
98,00,0
99,00,0
100,00,0
101,00,0
102,05,1
103,00,0
104,00,0
105,00,0
106,00,12
107,00,0
108,00,0
109,00,0
110,00,0
111,08,1
112,00,66
113,00,0
114,00,0
115,00,0
116,08,62
117,00,0
118,00,0
119,09,12
120,08,2
121,12,6
122,07,1
123,07,2
124,11,2
125,00,0
126,08,6
127,07,18
128,09,2
129,00,102
130,00,28
131,07,2
132,00,1
133,01,2
134,12,22
135,08,1
136,08,10
137,00,0
138,07,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,45
146,10,14
147,08,8
148,00,0
149,07,1
150,08,2
151,00,0
152,09,37
153,08,3
154,00,0
155,01,1
156,06,1
157,08,4
158,00,0
159,08,24
160,09,1
161,00,0
162,00,0
163,00,0
164,00,0
165,08,3
166,08,124
167,08,13
168,08,15
169,08,9
170,00,0
171,00,0
172,00,0
173,01,22
174,12,10
175,00,0
176,00,0
177,08,5
178,09,1
179,09,18
180,08,1
181,08,71
182,08,13
183,07,2
184,07,3
185,08,4
186,00,0
187,00,0
188,08,22
189,08,21
190,08,4
191,07,1
192,12,5
193,09,8
194,11,1
195,00,4
196,12,16
197,07,4
198,02,2
199,00,0
200,08,1
201,00,0
202,09,1
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,09,3
209,00,0
210,08,24
211,00,0
212,00,7
213,09,4
214,00,0
215,09,2
216,09,3
217,09,5
218,04,1
219,07,1
220,08,9
221,00,0
222,00,0
223,09,49
224,00,0
225,08,17
226,08,35
227,08,1
228,00,8
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,10
236,08,20
237,00,0
238,00,0
239,00,0
240,11,2
241,08,7
242,08,10
243,08,29
244,08,76
245,00,0
246,00,0
247,00,58
248,08,7
249,00,0
250,07,4
251,00,0
252,00,0
253,11,2
254,00,3
255,00,122
256,00,69
257,07,6
258,04,3
259,01,1
260,00,60
261,00,0
262,08,1
263,08,12
