p_id,p_hour,sum
1,00,6
2,00,0
3,08,82
4,08,267
5,08,10
6,09,30
7,08,370
8,09,5
9,08,43
10,07,161
11,08,59
12,12,17
13,08,480
14,07,210
15,08,34
16,08,78
17,08,280
18,08,208
19,08,37
20,08,99
21,08,124
22,08,158
23,12,44
24,07,146
25,08,197
26,12,216
27,08,1
28,07,101
29,08,83
30,08,2
31,08,19
32,08,93
33,08,261
34,12,31
35,07,240
36,00,216
37,08,300
38,07,38
39,08,349
40,08,136
41,08,386
42,07,442
43,12,415
44,08,11
45,00,110
46,00,9
47,08,137
48,08,1061
49,09,281
50,08,487
51,08,119
52,08,91
53,08,58
54,08,46
55,08,96
56,08,135
57,08,8
58,08,16
59,09,7
60,07,92
61,08,559
62,08,159
63,08,118
64,08,30
65,09,192
66,08,162
67,08,86
68,09,680
69,07,226
70,08,117
71,08,184
72,08,276
73,07,46
74,08,490
75,07,520
76,08,366
77,08,97
78,08,169
79,00,769
80,00,281
81,08,102
82,12,183
83,08,59
84,08,13
85,08,107
86,08,56
87,08,389
88,12,156
89,08,269
90,08,537
91,08,239
92,09,115
93,07,15
94,08,82
95,08,229
96,08,9
97,09,221
98,08,46
99,01,3
100,07,660
101,08,35
102,07,105
103,00,0
104,00,0
105,00,0
106,08,57
107,08,822
108,07,67
109,08,22
110,00,0
111,07,4
112,08,315
113,08,471
114,00,374
115,07,37
116,08,242
117,08,47
118,07,30
119,08,171
120,08,23
121,08,83
122,08,47
123,08,129
124,07,52
125,12,225
126,08,92
127,08,112
128,08,14
129,07,269
130,08,162
131,08,66
132,06,619
133,08,92
134,07,76
135,08,106
136,08,101
137,08,623
138,12,1227
139,08,68
140,08,787
141,07,936
142,08,742
143,08,764
144,00,316
145,08,207
146,08,103
147,08,97
148,00,697
149,09,90
150,12,58
151,07,430
152,07,120
153,08,21
154,08,6
155,08,120
156,07,57
157,08,118
158,08,473
159,08,152
160,08,88
161,12,1166
162,12,832
163,12,624
164,11,664
165,09,158
166,08,309
167,08,180
168,08,211
169,08,178
170,08,962
171,08,83
172,08,18
173,08,82
174,08,150
175,08,46
176,10,16
177,07,189
178,08,79
179,08,157
180,08,49
181,08,356
182,08,121
183,08,48
184,08,7
185,08,100
186,07,910
187,08,28
188,07,274
189,08,111
190,10,26
191,08,123
192,09,50
193,08,70
194,11,4
195,09,59
196,09,90
197,08,151
198,08,201
199,05,1
200,08,83
201,07,12
202,07,27
203,08,58
204,10,8
205,07,162
206,07,75
207,11,2
208,07,121
209,12,102
210,08,139
211,12,267
212,09,89
213,08,200
214,09,23
215,07,131
216,08,203
217,09,57
218,07,86
219,08,67
220,08,149
221,08,56
222,08,69
223,08,254
224,08,258
225,08,346
226,08,232
227,08,82
228,08,121
229,08,815
230,00,710
231,08,692
232,08,290
233,08,609
234,12,844
235,08,227
236,08,1329
237,12,1290
238,08,898
239,08,893
240,07,28
241,08,180
242,08,140
243,08,227
244,08,317
245,07,22
246,08,666
247,08,153
248,08,122
249,00,587
250,08,81
251,09,24
252,07,45
253,08,2
254,08,154
255,00,488
256,00,276
257,08,79
258,08,116
259,07,111
260,07,152
261,12,187
262,08,797
263,08,802
