p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,0,0
1,01,0,0,0,0,0
1,02,0,0,0,0,0
1,03,0,0,0,2,2
1,04,0,0,0,0,0
1,05,0,0,0,1,1
1,06,0,0,0,3,3
1,07,0,0,0,5,5
1,08,0,0,0,4,4
1,09,1,0,0,1,2
1,10,0,0,0,3,3
1,11,0,0,0,4,4
1,12,0,0,0,10,10
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,8,8
3,01,0,0,0,7,7
3,02,0,0,0,6,6
3,03,0,0,0,0,0
3,04,0,0,0,5,5
3,05,0,0,0,23,23
3,06,0,0,0,32,32
3,07,0,0,0,55,55
3,08,0,0,0,75,75
3,09,0,1,0,50,51
3,10,0,0,0,55,55
3,11,0,1,0,36,37
3,12,0,0,0,43,43
4,00,8,0,0,38,46
4,01,4,0,0,32,36
4,02,3,0,0,18,21
4,03,2,0,0,14,16
4,04,5,0,0,15,20
4,05,3,0,0,28,31
4,06,13,0,0,76,89
4,07,21,0,0,128,149
4,08,48,0,0,202,250
4,09,35,0,0,254,289
4,10,20,0,0,157,177
4,11,35,0,0,108,143
4,12,13,0,0,67,80
5,00,0,0,0,0,0
5,01,0,0,0,2,2
5,02,0,0,0,0,0
5,03,0,0,0,0,0
5,04,0,0,0,2,2
5,05,0,0,0,1,1
5,06,0,0,0,0,0
5,07,0,0,0,5,5
5,08,0,0,0,11,11
5,09,0,0,0,5,5
5,10,0,0,0,5,5
5,11,0,0,0,2,2
5,12,0,0,0,3,3
6,00,0,0,0,2,2
6,01,0,0,0,0,0
6,02,0,0,0,2,2
6,03,0,0,0,4,4
6,04,0,0,0,0,0
6,05,0,0,0,1,1
6,06,0,0,0,1,1
6,07,0,0,0,10,10
6,08,0,0,0,11,11
6,09,0,0,0,16,16
6,10,0,0,0,10,10
6,11,0,0,0,15,15
6,12,0,0,0,10,10
7,00,15,12,0,72,99
7,01,9,5,0,56,70
7,02,7,4,0,33,44
7,03,9,2,0,28,39
7,04,9,8,0,57,74
