p_id,p_hour,gcount
1,00,0
2,00,0
3,04,2
4,00,0
5,00,0
6,00,0
7,00,66
8,11,1
9,01,1
10,07,2
11,12,1
12,00,0
13,00,0
14,12,4
15,10,1
16,01,2
17,02,8
18,02,3
19,10,2
20,12,3
21,09,2
22,11,4
23,00,0
24,12,9
25,00,25
26,09,1
27,00,0
28,11,3
29,09,2
30,00,0
31,08,1
32,02,1
33,11,32
34,00,1
35,10,6
36,03,40
37,01,13
38,05,1
39,10,8
40,11,8
41,10,78
42,09,54
43,12,11
44,00,0
45,00,0
46,00,0
47,10,3
48,00,0
49,10,14
50,00,0
51,12,5
52,10,16
53,05,1
54,00,2
55,10,3
56,11,3
57,03,1
58,08,1
59,07,1
60,12,2
61,00,13
62,10,4
63,11,2
64,00,0
65,12,35
66,00,22
67,11,3
68,00,0
69,09,6
70,08,4
71,12,4
72,10,7
73,00,0
74,12,90
75,12,74
76,10,7
77,11,4
78,12,4
79,00,0
80,03,46
81,08,3
82,00,62
83,00,9
84,00,0
85,11,2
86,07,1
87,00,0
88,00,0
89,00,5
90,00,0
91,12,5
92,11,8
93,12,2
94,12,2
95,00,31
96,00,0
97,12,33
98,12,2
99,00,0
100,01,1
101,09,1
102,01,1
103,00,0
104,00,0
105,00,0
106,00,6
107,00,0
108,11,3
109,00,0
110,00,0
111,00,0
112,00,32
113,00,0
114,00,0
115,00,0
116,09,26
117,10,2
118,00,0
119,12,4
120,05,1
121,11,3
122,10,3
123,10,1
124,08,1
125,00,0
126,12,2
127,09,6
128,00,0
129,04,67
130,00,26
131,10,1
132,00,0
133,11,3
134,00,13
135,12,2
136,01,2
137,00,0
138,07,1
139,07,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,19
146,09,8
147,11,2
148,00,0
149,11,2
150,12,2
151,00,0
152,11,14
153,00,1
154,00,0
155,11,5
156,00,0
157,03,1
158,00,0
159,00,7
160,06,1
161,00,0
162,00,0
163,03,1
164,00,0
165,09,3
166,12,42
167,08,2
168,08,6
169,07,2
170,00,0
171,08,1
172,00,0
173,01,10
174,10,5
175,11,1
176,00,0
177,10,7
178,12,2
179,12,12
180,10,1
181,12,40
182,12,6
183,00,2
184,00,0
185,10,4
186,00,0
187,00,0
188,12,8
189,10,3
190,09,2
191,08,2
192,11,2
193,10,6
194,10,1
195,00,1
196,12,20
197,12,3
198,01,3
199,00,0
200,10,2
201,10,1
202,07,1
203,00,1
204,00,0
205,09,2
206,00,1
207,11,1
208,12,3
209,00,0
210,01,5
211,00,0
212,09,4
213,10,5
214,00,0
215,10,2
216,10,2
217,10,2
218,09,2
219,05,1
220,10,7
221,10,1
222,07,3
223,12,25
224,00,0
225,08,7
226,11,15
227,00,0
228,10,5
229,00,0
230,02,1
231,00,0
232,00,0
233,00,0
234,00,0
235,10,5
236,09,3
237,00,0
238,00,0
239,01,1
240,04,1
241,12,4
242,09,5
243,11,9
244,10,26
245,00,0
246,00,0
247,10,5
248,09,2
249,00,0
250,11,3
251,00,0
252,11,1
253,00,0
254,08,4
255,02,91
256,03,54
257,11,1
258,11,1
259,06,2
260,12,34
261,00,0
262,00,0
263,07,1
