p_id,p_hour,fcount
1,12,5
2,00,0
3,08,60
4,09,272
5,08,9
6,09,13
7,08,283
8,08,4
9,11,29
10,08,103
11,09,46
12,12,9
13,08,262
14,08,197
15,09,33
16,08,66
17,08,239
18,08,133
19,08,30
20,08,70
21,08,95
22,08,134
23,07,29
24,07,67
25,08,172
26,11,164
27,05,1
28,08,84
29,09,66
30,02,1
31,08,17
32,08,71
33,08,149
34,12,23
35,08,207
36,00,230
37,00,255
38,08,28
39,08,282
40,09,97
41,07,222
42,08,307
43,07,102
44,09,6
45,00,73
46,07,4
47,08,106
48,08,462
49,09,259
50,08,289
51,08,83
52,08,46
53,08,46
54,08,33
55,08,74
56,08,130
57,11,5
58,08,12
59,08,6
60,08,70
61,08,427
62,09,137
63,08,126
64,08,22
65,08,131
66,08,134
67,08,65
68,08,388
69,08,163
70,08,82
71,07,150
72,08,204
73,07,34
74,07,244
75,07,220
76,07,331
77,07,97
78,08,132
79,09,545
80,00,202
81,08,86
82,07,135
83,08,45
84,02,8
85,08,94
86,08,29
87,08,174
88,00,63
89,08,289
90,09,344
91,07,198
92,12,99
93,00,12
94,09,42
95,08,155
96,10,10
97,08,204
98,08,42
99,03,1
100,00,328
101,09,26
102,07,86
103,00,0
104,00,0
105,00,0
106,08,70
107,08,451
108,08,59
109,07,13
110,00,0
111,08,6
112,09,318
113,08,229
114,00,349
115,08,25
116,09,142
117,08,30
118,12,19
119,08,109
120,07,16
121,08,74
122,08,36
123,08,111
124,08,46
125,12,129
126,08,67
127,09,67
128,07,6
129,07,238
130,12,108
131,08,47
132,07,448
133,07,75
134,08,61
135,08,77
136,08,86
137,08,416
138,11,396
139,07,46
140,08,421
141,08,469
142,08,344
143,08,478
144,00,229
145,08,152
146,08,57
147,08,64
148,00,483
149,08,80
150,08,41
151,07,204
152,09,75
153,09,14
154,08,5
155,07,100
156,08,34
157,07,91
158,08,286
159,08,105
160,07,69
161,00,437
162,12,259
163,00,277
164,00,276
165,08,119
166,08,173
167,08,143
168,08,149
169,08,143
170,09,418
171,08,67
172,07,14
173,08,63
174,08,118
175,08,32
176,11,10
177,08,151
178,08,54
179,08,104
180,07,42
181,08,336
182,08,92
183,08,33
184,00,6
185,08,71
186,09,184
187,08,27
188,08,246
189,08,114
190,07,21
191,08,93
192,10,47
193,07,34
194,10,2
195,08,59
196,12,63
197,07,127
198,08,176
199,00,0
200,10,70
201,10,10
202,07,16
203,08,40
204,08,6
205,08,128
206,08,72
207,11,1
208,07,80
209,08,72
210,08,132
211,12,169
212,08,62
213,08,142
214,11,16
215,08,106
216,08,183
217,10,50
218,08,74
219,07,57
220,08,103
221,08,40
222,07,60
223,08,185
224,09,216
225,08,280
226,08,180
227,08,82
228,08,98
229,08,349
230,00,350
231,08,410
232,09,272
233,08,306
234,12,361
235,08,155
236,07,464
237,08,374
238,08,472
239,08,411
240,08,38
241,08,117
242,08,102
243,08,170
244,08,224
245,00,45
246,09,397
247,09,101
248,08,79
249,09,426
250,08,64
251,08,20
252,07,43
253,11,1
254,08,140
255,00,322
256,00,243
257,08,74
258,08,118
259,08,108
260,08,101
261,00,102
262,08,424
263,08,395
