p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,0,0
1,01,0,0,0,1,1
1,02,0,0,0,2,2
1,03,0,0,0,0,0
1,04,0,0,0,1,1
1,05,0,0,0,2,2
1,06,0,0,0,4,4
1,07,0,0,0,1,1
1,08,0,0,0,1,1
1,09,0,0,0,0,0
1,10,0,0,0,3,3
1,11,0,0,0,6,6
1,12,0,0,0,4,4
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,2,2
3,00,0,0,0,38,38
3,01,0,0,0,28,28
3,02,0,0,0,22,22
3,03,2,0,0,25,27
3,04,1,0,0,12,13
3,05,0,0,0,18,18
3,06,0,0,0,30,30
3,07,0,0,0,39,39
3,08,0,0,0,39,39
3,09,0,2,0,49,51
3,10,0,0,0,72,72
3,11,0,0,0,58,58
3,12,0,0,0,44,44
4,00,113,0,0,188,301
4,01,120,0,0,208,328
4,02,91,0,0,145,236
4,03,48,0,0,79,127
4,04,36,0,0,62,98
4,05,11,0,0,54,65
4,06,17,0,0,64,81
4,07,14,0,0,78,92
4,08,25,0,0,109,134
4,09,42,0,0,131,173
4,10,33,0,0,124,157
4,11,35,0,0,194,229
4,12,33,0,0,185,218
5,00,0,0,0,4,4
5,01,0,0,0,2,2
5,02,0,0,0,0,0
5,03,0,0,0,2,2
5,04,0,0,0,1,1
5,05,0,0,0,1,1
5,06,0,0,0,1,1
5,07,0,0,0,5,5
5,08,0,0,0,6,6
5,09,0,0,0,3,3
5,10,0,0,0,4,4
5,11,0,0,0,4,4
5,12,0,0,0,5,5
6,00,0,0,0,10,10
6,01,0,0,0,6,6
6,02,0,0,0,3,3
6,03,0,0,0,1,1
6,04,0,0,0,2,2
6,05,0,0,0,5,5
6,06,0,0,0,6,6
6,07,0,0,0,5,5
6,08,0,0,0,12,12
6,09,0,0,0,11,11
6,10,0,0,0,8,8
6,11,0,0,0,4,4
6,12,0,0,0,10,10
7,00,33,86,0,435,554
7,01,39,65,0,350,454
7,02,39,79,0,283,401
7,03,41,50,0,212,303
7,04,41,40,0,189,270
7,05,27,18,0,139,184
7,06,35,17,0,152,204
7,07,46,18,0,213,277
7,08,43,36,0,284,363
7,09,51,44,0,352,447
7,10,41,81,0,351,473
7,11,30,82,0,406,518
7,12,25,83,0,379,487
8,00,0,0,0,1,1
8,01,0,0,0,1,1
8,02,0,0,0,1,1
8,03,0,0,0,1,1
8,04,0,0,0,1,1
8,05,0,0,0,2,2
8,06,1,0,0,0,1
8,07,1,0,0,0,1
8,08,2,0,0,3,5
8,09,0,0,0,2,2
8,10,0,0,0,6,6
8,11,0,0,0,6,6
8,12,0,0,0,4,4
9,00,0,0,0,20,20
9,01,0,0,0,15,15
9,02,0,0,0,20,20
9,03,0,0,0,7,7
9,04,0,0,0,8,8
9,05,0,0,0,4,4
9,06,0,0,0,11,11
9,07,0,0,0,14,14
9,08,0,0,0,23,23
9,09,0,0,0,23,23
9,10,0,1,0,16,17
9,11,0,0,0,19,19
9,12,0,0,0,21,21
10,00,2,0,0,62,64
10,01,1,0,0,26,27
10,02,0,0,0,23,23
10,03,0,0,0,21,21
10,04,0,0,0,29,29
10,05,3,0,0,34,37
10,06,1,0,0,46,47
10,07,2,1,0,59,62
10,08,1,2,0,87,90
10,09,5,0,0,76,81
10,10,5,4,0,80,89
10,11,3,2,0,92,97
10,12,3,0,0,65,68
11,00,0,0,0,23,23
11,01,0,0,0,16,16
11,02,0,0,0,16,16
11,03,0,0,0,9,9
11,04,0,0,0,4,4
11,05,0,0,0,11,11
11,06,0,0,0,9,9
11,07,0,0,0,16,16
11,08,0,0,0,28,28
11,09,0,0,0,36,36
11,10,0,0,0,33,33
11,11,0,1,0,32,33
11,12,1,1,0,30,32
12,00,7,0,0,5,12
12,01,3,0,0,6,9
12,02,1,0,0,2,3
12,03,1,0,0,0,1
12,04,1,0,0,0,1
12,05,0,0,0,0,0
12,06,1,0,0,0,1
12,07,0,0,0,1,1
12,08,1,0,0,0,1
12,09,5,0,0,0,5
12,10,3,0,0,3,6
12,11,8,0,0,7,15
12,12,18,0,0,9,27
13,00,65,0,0,113,178
13,01,39,0,0,70,109
13,02,22,0,0,79,101
13,03,5,0,0,23,28
13,04,8,0,0,15,23
13,05,5,0,0,18,23
13,06,20,0,0,31,51
13,07,36,0,0,59,95
13,08,75,0,0,92,167
13,09,114,0,0,121,235
13,10,160,0,0,146,306
13,11,168,0,0,175,343
13,12,183,0,0,178,361
14,00,2,1,0,142,145
