p_id,p_hour,ycount
1,10,1
2,00,0
3,07,1
4,09,38
5,00,0
6,00,0
7,07,34
8,06,1
9,00,0
10,07,9
11,09,2
12,11,9
13,08,261
14,11,5
15,08,1
16,06,1
17,01,6
18,05,1
19,12,2
20,00,0
21,11,1
22,10,2
23,00,0
24,08,84
25,08,20
26,07,2
27,11,1
28,00,2
29,11,1
30,00,0
31,00,0
32,08,1
33,07,37
34,08,1
35,08,2
36,01,3
37,01,5
38,10,1
39,08,3
40,08,32
41,07,114
42,07,55
43,11,345
44,00,0
45,12,37
46,00,0
47,07,1
48,07,670
49,08,9
50,08,181
51,06,3
52,08,37
53,10,1
54,07,3
55,08,1
56,01,2
57,12,1
58,00,0
59,00,0
60,00,0
61,07,6
62,10,2
63,06,1
64,10,1
65,08,33
66,08,9
67,00,0
68,09,355
69,00,4
70,09,5
71,06,2
72,09,2
73,08,1
74,07,92
75,08,177
76,10,4
77,06,3
78,08,3
79,00,339
80,01,12
81,08,2
82,03,7
83,05,3
84,00,0
85,06,1
86,00,0
87,08,134
88,12,72
89,08,7
90,12,280
91,07,4
92,09,2
93,12,3
94,00,0
95,07,6
96,00,0
97,08,17
98,00,0
99,00,0
100,07,366
101,00,0
102,00,0
103,00,0
104,00,0
105,00,0
106,07,3
107,09,403
108,08,1
109,00,0
110,00,0
111,00,0
112,01,6
113,09,263
114,00,224
115,00,0
116,07,50
117,09,1
118,00,0
119,00,3
120,11,1
121,09,1
122,06,1
123,06,1
124,07,3
125,12,97
126,00,1
127,00,4
128,09,2
129,05,12
130,06,3
131,10,2
132,00,307
133,09,2
134,09,1
135,09,3
136,00,1
137,08,249
138,10,633
139,10,1
140,08,415
141,08,508
142,12,497
143,08,282
144,12,131
145,11,9
146,08,12
147,09,1
148,00,214
149,08,1
150,02,1
151,08,207
152,07,31
153,06,1
154,00,0
155,09,1
156,09,1
157,07,1
158,08,191
159,09,3
160,00,1
161,12,810
162,09,618
163,12,527
164,12,398
165,07,2
166,08,112
167,08,4
168,01,3
169,07,2
170,08,640
171,07,2
172,00,0
173,00,1
174,00,1
175,07,1
176,00,0
177,07,2
178,00,0
179,07,21
180,08,1
181,07,15
182,07,3
183,00,0
184,00,0
185,06,1
186,09,733
187,00,0
188,07,4
189,11,3
190,00,2
191,02,1
192,00,1
193,07,16
194,12,32
195,06,1
196,06,2
197,08,2
198,00,1
199,00,0
200,07,1
201,00,0
202,00,1
203,06,2
204,00,0
205,08,2
206,00,0
207,00,0
208,07,1
209,08,32
210,09,2
211,12,126
212,06,1
213,06,2
214,00,0
215,06,5
216,08,5
217,01,3
218,07,2
219,07,6
220,09,2
221,00,0
222,06,1
223,07,16
224,07,77
225,06,4
226,07,57
227,07,2
228,09,3
229,08,422
230,11,444
231,08,286
232,00,30
233,09,277
234,12,530
235,05,2
236,08,898
237,12,913
238,08,496
239,08,507
240,11,1
241,03,1
242,00,1
243,07,4
244,07,37
245,00,0
246,11,248
247,10,3
248,03,1
249,08,247
250,00,1
251,00,0
252,11,1
253,00,0
254,06,1
255,00,19
256,00,10
257,12,2
258,06,1
259,06,3
260,06,24
261,11,95
262,07,357
263,08,402
