p_id,p_hour,sum
1,09,11
2,02,1
3,00,66
4,01,219
5,00,15
6,01,15
7,00,539
8,12,3
9,09,28
10,10,104
11,12,33
12,12,37
13,12,272
14,00,198
15,00,22
16,00,126
17,00,341
18,00,181
19,00,21
20,00,83
21,10,71
22,12,94
23,00,33
24,11,100
25,00,268
26,11,140
27,00,9
28,10,70
29,00,54
30,00,5
31,12,26
32,11,84
33,12,169
34,00,9
35,12,180
36,00,516
37,00,599
38,11,37
39,11,266
40,00,104
41,00,380
42,00,444
43,12,460
44,01,18
45,00,153
46,00,15
47,00,106
48,00,1218
49,00,296
50,12,260
51,00,151
52,11,63
53,01,42
54,11,26
55,00,61
56,10,118
57,00,7
58,00,16
59,10,8
60,00,73
61,00,651
62,12,130
63,00,95
64,00,15
65,12,216
66,12,142
67,12,48
68,00,819
69,00,215
70,12,99
71,11,154
72,00,213
73,10,38
74,12,368
75,11,317
76,00,302
77,00,97
78,00,127
79,00,1818
80,03,808
81,11,92
82,00,327
83,01,81
84,03,30
85,01,96
86,11,40
87,12,326
88,00,81
89,00,252
90,00,481
91,10,178
92,00,196
93,12,15
94,01,87
95,00,226
96,00,11
97,00,338
98,10,31
99,02,5
100,00,551
101,12,20
102,12,74
103,00,0
104,00,0
105,00,0
106,00,123
107,01,596
108,12,44
109,00,36
110,00,0
111,10,4
112,00,335
113,00,338
114,00,777
115,11,22
116,00,220
117,11,30
118,00,36
119,00,147
120,00,22
121,12,54
122,11,34
123,11,106
124,01,46
125,12,139
126,01,78
127,03,249
128,07,10
129,00,333
130,00,215
131,11,39
132,06,794
133,11,80
134,00,59
135,10,54
136,00,145
137,00,416
138,10,1054
139,10,55
140,12,353
141,12,554
142,12,581
143,12,341
144,00,452
145,00,275
146,12,129
147,00,95
148,02,1510
149,00,66
150,00,56
151,12,248
152,00,108
153,00,32
154,01,5
155,00,93
156,10,35
157,11,72
158,01,531
159,00,143
160,00,75
161,11,741
162,12,653
163,12,526
164,00,933
165,11,104
166,12,179
167,00,160
168,01,180
169,00,199
170,12,715
171,00,73
172,00,12
173,00,127
174,00,125
175,12,27
176,12,8
177,11,162
178,10,44
179,00,158
180,00,62
181,00,644
182,12,80
183,00,37
184,00,10
185,00,88
186,00,882
187,11,20
188,11,263
189,00,186
190,12,32
191,11,70
192,10,42
193,11,65
194,11,2
195,00,64
196,12,82
197,04,156
198,01,218
199,00,0
200,10,45
201,00,28
202,12,29
203,11,69
204,01,10
205,10,100
206,00,52
207,12,2
208,03,88
209,00,101
210,00,89
211,00,249
212,00,107
213,10,128
214,01,30
215,12,86
216,00,208
217,11,54
218,09,63
219,11,63
220,00,146
221,00,40
222,10,51
223,00,261
224,12,158
225,00,401
226,10,182
227,12,69
228,00,118
229,12,449
230,00,891
231,12,440
232,00,208
233,11,362
234,00,819
235,00,180
236,12,654
237,12,617
238,12,468
239,12,606
240,00,34
241,00,133
242,00,113
243,01,264
244,00,310
245,01,55
246,00,372
247,00,194
248,00,102
249,00,892
250,00,72
251,00,34
252,11,39
253,00,10
254,11,148
255,01,739
256,00,510
257,12,53
258,00,97
259,10,102
260,04,213
261,12,257
262,12,327
263,12,436
