p_id,p_hour,sum
1,09,7
2,08,1
3,08,69
4,09,267
5,07,13
6,08,31
7,08,407
8,10,5
9,10,34
10,07,151
11,08,57
12,11,20
13,08,433
14,08,233
15,08,42
16,08,76
17,08,277
18,08,214
19,08,41
20,08,103
21,08,118
22,08,150
23,10,42
24,08,195
25,00,224
26,09,217
27,07,1
28,07,91
29,08,73
30,06,2
31,08,22
32,08,93
33,08,268
34,12,35
35,08,289
36,00,267
37,08,331
38,08,46
39,08,355
40,08,147
41,08,418
42,08,477
43,12,451
44,10,14
45,00,125
46,09,7
47,08,152
48,08,920
49,08,273
50,09,453
51,07,108
52,08,96
53,07,59
54,08,41
55,08,111
56,08,157
57,07,6
58,07,16
59,08,10
60,08,95
61,08,559
62,08,166
63,08,131
64,07,33
65,12,176
66,08,171
67,08,97
68,00,687
69,08,246
70,08,113
71,08,164
72,08,255
73,08,56
74,08,528
75,08,535
76,07,410
77,08,113
78,08,166
79,00,1219
80,00,370
81,08,119
82,12,205
83,07,74
84,12,15
85,08,98
86,08,59
87,08,359
88,12,163
89,08,291
90,08,516
91,08,228
92,00,141
93,01,20
94,08,62
95,08,278
96,07,16
97,09,255
98,08,40
99,00,3
100,07,568
101,08,42
102,08,118
103,00,0
104,00,0
105,00,0
106,00,79
107,08,820
108,08,83
109,08,21
110,09,1
111,07,5
112,08,342
113,09,481
114,00,552
115,08,44
116,08,240
117,08,53
118,08,33
119,08,170
120,10,21
121,08,97
122,08,59
123,09,154
124,08,52
125,12,251
126,08,94
127,09,161
128,08,15
129,07,289
130,08,180
131,08,69
132,00,707
133,08,98
134,08,81
135,09,91
136,08,95
137,08,605
138,10,894
139,08,70
140,08,848
141,08,980
142,08,741
143,08,743
144,00,498
145,08,234
146,10,156
147,08,104
148,00,864
149,08,105
150,08,51
151,08,389
152,08,122
153,08,25
154,00,7
155,08,124
156,09,49
157,08,119
158,00,445
159,12,164
160,07,101
161,12,1135
162,12,944
163,12,658
164,00,816
165,08,185
166,12,408
167,08,182
168,08,213
169,09,176
170,08,950
171,08,82
172,08,19
173,07,80
174,08,166
175,08,48
176,08,12
177,07,191
178,09,79
179,08,183
180,08,53
181,00,357
182,08,132
183,08,46
184,00,8
185,08,109
186,09,771
187,08,35
188,08,270
189,08,123
190,08,25
191,08,127
192,07,57
193,08,71
194,07,3
195,09,80
196,11,84
197,08,149
198,07,228
199,09,1
200,08,82
201,08,15
202,06,21
203,08,76
204,09,10
205,08,162
206,08,89
207,11,2
208,08,131
209,00,123
210,08,173
211,00,350
212,08,92
213,08,203
214,10,29
215,07,136
216,08,214
217,12,60
218,08,98
219,08,67
220,08,147
221,08,70
222,07,60
223,07,270
224,09,259
225,07,365
226,08,274
227,07,80
228,08,139
229,08,794
230,00,932
231,08,675
232,08,299
233,08,606
234,12,879
235,08,233
236,08,1435
237,12,1313
238,08,945
239,08,885
240,08,29
241,08,179
242,11,153
243,09,326
244,09,411
245,08,31
246,09,604
247,08,154
248,08,109
249,00,802
250,08,95
251,08,29
252,08,51
253,08,2
254,09,168
255,00,409
256,00,276
257,07,74
258,07,128
259,08,131
260,08,161
261,12,217
262,08,864
263,08,842
