p_id,p_hour,gcount
1,00,0
2,00,0
3,00,2
4,00,0
5,00,0
6,00,0
7,00,145
8,10,1
9,00,0
10,12,2
11,00,0
12,00,0
13,00,0
14,03,8
15,00,0
16,03,1
17,00,69
18,12,7
19,00,0
20,10,5
21,06,1
22,02,1
23,00,0
24,10,7
25,00,64
26,07,1
27,00,0
28,01,3
29,01,2
30,00,0
31,01,1
32,08,1
33,12,54
34,03,1
35,01,4
36,00,34
37,00,64
38,00,0
39,01,3
40,00,34
41,12,127
42,00,87
43,12,16
44,00,0
45,00,0
46,00,0
47,00,4
48,00,0
49,00,60
50,00,0
51,00,3
52,12,14
53,03,1
54,11,4
55,12,4
56,11,7
57,00,0
58,00,0
59,00,0
60,00,2
61,00,68
62,02,7
63,10,2
64,00,0
65,12,28
66,12,35
67,00,0
68,00,0
69,02,9
70,04,4
71,04,3
72,00,6
73,04,1
74,12,141
75,12,92
76,01,3
77,00,1
78,00,8
79,00,0
80,02,107
81,11,1
82,00,88
83,00,21
84,00,0
85,01,6
86,00,0
87,00,0
88,00,0
89,00,13
90,00,0
91,02,3
92,00,49
93,09,2
94,10,7
95,00,69
96,00,0
97,00,88
98,05,1
99,00,0
100,00,0
101,00,0
102,03,1
103,00,0
104,00,0
105,00,0
106,00,28
107,00,0
108,03,1
109,00,0
110,00,0
111,03,1
112,01,136
113,00,0
114,00,0
115,00,0
116,11,42
117,04,1
118,09,1
119,11,9
120,03,2
121,01,1
122,11,1
123,04,1
124,00,0
125,00,0
126,00,8
127,12,15
128,06,1
129,04,96
130,01,32
131,03,2
132,05,1
133,02,2
134,00,13
135,04,1
136,00,7
137,00,0
138,00,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,45
146,00,18
147,00,4
148,00,0
149,08,1
150,02,1
151,00,0
152,10,23
153,12,3
154,00,0
155,03,1
156,00,0
157,03,2
158,00,0
159,12,9
160,03,2
161,00,0
162,00,0
163,00,0
164,00,0
165,00,2
166,12,69
167,08,6
168,02,13
169,01,7
170,00,0
171,11,2
172,00,0
173,04,19
174,00,5
175,00,0
176,00,0
177,00,8
178,01,1
179,01,32
180,07,1
181,00,106
182,12,7
183,01,1
184,09,1
185,01,4
186,00,0
187,00,0
188,00,12
189,01,44
190,12,6
191,12,1
192,07,1
193,08,5
194,00,0
195,10,19
196,12,12
197,03,4
198,04,4
199,00,0
200,00,1
201,00,0
202,04,1
203,09,1
204,00,0
205,00,1
206,08,1
207,11,1
208,00,2
209,00,0
210,00,7
211,00,0
212,02,6
213,03,2
214,00,0
215,06,1
216,01,5
217,00,6
218,00,0
219,00,0
220,11,5
221,00,0
222,01,1
223,00,56
224,00,0
225,01,28
226,11,33
227,00,2
228,00,10
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,00,5
236,12,6
237,00,0
238,00,0
239,04,1
240,11,1
241,04,4
242,00,6
243,10,25
244,10,49
245,00,0
246,00,0
247,00,17
248,10,6
249,00,0
250,00,5
251,00,0
252,00,0
253,00,0
254,01,3
255,01,366
256,01,177
257,00,5
258,01,2
259,05,1
260,01,62
261,00,0
262,12,1
263,12,3
