p_id,p_hour,ycount
1,07,1
2,00,0
3,00,0
4,09,76
5,00,0
6,00,0
7,06,50
8,05,1
9,00,0
10,00,3
11,00,0
12,12,20
13,08,318
14,02,1
15,00,0
16,09,1
17,00,17
18,02,1
19,00,0
20,02,1
21,02,1
22,00,0
23,00,0
24,08,66
25,08,25
26,01,2
27,00,0
28,03,2
29,00,0
30,00,0
31,00,0
32,07,1
33,08,39
34,02,1
35,00,1
36,01,8
37,01,15
38,00,0
39,02,2
40,08,28
41,07,66
42,07,32
43,12,353
44,00,0
45,11,53
46,00,0
47,09,1
48,07,665
49,00,18
50,08,316
51,00,0
52,08,34
53,10,1
54,10,4
55,00,0
56,00,1
57,00,0
58,00,0
59,00,0
60,05,1
61,01,10
62,00,2
63,09,1
64,00,0
65,08,32
66,07,17
67,00,1
68,09,498
69,09,3
70,06,7
71,00,1
72,00,0
73,01,1
74,08,71
75,08,130
76,01,1
77,09,1
78,00,0
79,00,580
80,00,30
81,00,0
82,06,12
83,05,5
84,00,0
85,06,2
86,00,0
87,08,181
88,12,86
89,01,5
90,09,422
91,01,1
92,01,3
93,00,3
94,00,0
95,07,6
96,00,0
97,00,22
98,00,0
99,00,0
100,06,477
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,00,6
107,08,585
108,00,0
109,00,0
110,00,0
111,00,0
112,00,35
113,09,390
114,00,260
115,00,0
116,06,19
117,12,1
118,00,0
119,07,1
120,00,0
121,10,1
122,10,1
123,01,1
124,08,1
125,11,149
126,06,1
127,01,2
128,06,2
129,06,19
130,07,4
131,12,1
132,00,476
133,06,2
134,11,3
135,01,1
136,01,2
137,08,328
138,10,601
139,10,1
140,08,598
141,08,593
142,08,531
143,07,280
144,00,211
145,00,18
146,06,25
147,00,0
148,00,308
149,11,1
150,00,0
151,08,223
152,06,23
153,06,1
154,00,0
155,11,1
156,00,0
157,00,1
158,00,269
159,05,2
160,03,1
161,12,914
162,12,779
163,11,561
164,12,523
165,00,2
166,08,89
167,06,2
168,00,6
169,00,1
170,09,804
171,00,1
172,00,0
173,00,1
174,00,0
175,00,0
176,00,0
177,00,2
178,00,0
179,07,23
180,00,0
181,01,25
182,00,0
183,00,0
184,00,0
185,00,0
186,08,885
187,00,0
188,00,6
189,00,12
190,01,2
191,02,1
192,02,1
193,07,11
194,00,2
195,07,2
196,06,5
197,06,2
198,02,2
199,00,0
200,00,0
201,00,0
202,12,2
203,11,1
204,00,0
205,02,1
206,00,0
207,11,2
208,01,2
209,11,40
210,00,0
211,12,151
212,00,0
213,04,1
214,00,0
215,06,4
216,06,2
217,00,5
218,00,1
219,06,1
220,01,1
221,00,0
222,00,1
223,08,36
224,09,130
225,00,6
226,06,66
227,00,0
228,00,4
229,08,521
230,11,593
231,12,380
232,00,37
233,08,343
234,12,675
235,03,1
236,08,837
237,12,849
238,08,389
239,08,449
240,00,0
241,01,1
242,05,2
243,00,3
244,08,23
245,00,0
246,09,288
247,07,5
248,00,0
249,00,352
250,06,1
251,00,0
252,09,1
253,00,0
254,00,0
255,00,38
256,00,45
257,00,2
258,01,1
259,02,1
260,06,18
261,11,110
262,08,461
263,08,472
