p_id,p_hour,sum
1,03,1
2,08,2
3,07,5
4,08,111
5,00,0
6,10,2
7,00,152
8,12,1
9,00,1
10,08,5
11,01,2
12,11,12
13,08,522
14,08,14
15,00,2
16,01,3
17,00,55
18,07,9
19,09,3
20,08,14
21,04,4
22,07,5
23,11,1
24,08,139
25,00,98
26,09,9
27,00,0
28,06,5
29,09,3
30,00,0
31,08,4
32,09,3
33,08,180
34,12,9
35,08,5
36,00,40
37,00,74
38,05,1
39,07,6
40,08,120
41,08,284
42,08,207
43,12,437
44,00,0
45,11,63
46,00,0
47,07,14
48,07,1015
49,08,104
50,09,362
51,07,3
52,08,86
53,08,2
54,08,16
55,07,9
56,11,9
57,08,1
58,06,1
59,08,10
60,07,24
61,08,63
62,07,13
63,09,2
64,06,2
65,08,94
66,08,90
67,10,3
68,09,705
69,08,37
70,07,16
71,07,5
72,08,8
73,08,2
74,08,290
75,08,394
76,08,4
77,00,2
78,07,57
79,00,690
80,00,86
81,09,2
82,00,151
83,00,30
84,00,0
85,09,5
86,00,1
87,08,243
88,12,118
89,07,23
90,09,585
91,09,5
92,00,23
93,07,4
94,07,11
95,00,111
96,07,1
97,09,105
98,01,2
99,00,0
100,09,582
101,06,1
102,10,3
103,00,0
104,00,0
105,00,0
106,06,12
107,08,795
108,00,1
109,00,0
110,00,0
111,05,1
112,09,129
113,09,569
114,00,304
115,01,1
116,07,137
117,00,0
118,06,2
119,08,60
120,09,5
121,09,5
122,05,2
123,08,7
124,11,2
125,11,214
126,08,11
127,07,53
128,11,4
129,00,92
130,00,22
131,06,3
132,06,355
133,09,12
134,01,26
135,08,7
136,08,9
137,08,465
138,10,523
139,07,2
140,08,848
141,08,1055
142,08,743
143,07,399
144,12,259
145,08,93
146,08,37
147,07,13
148,00,442
149,06,3
150,08,3
151,08,314
152,08,64
153,12,7
154,06,1
155,08,4
156,00,0
157,08,4
158,09,413
159,08,28
160,00,3
161,12,1310
162,09,900
163,12,795
164,12,619
165,07,8
166,08,281
167,08,50
168,09,22
169,07,25
170,08,1109
171,00,2
172,10,1
173,00,15
174,12,21
175,12,2
176,01,1
177,08,8
178,09,5
179,08,51
180,09,3
181,08,159
182,07,20
183,08,4
184,06,1
185,12,8
186,07,1035
187,00,0
188,07,37
189,08,45
190,07,5
191,11,2
192,08,6
193,08,22
194,06,3
195,08,9
196,08,18
197,10,4
198,07,6
199,00,0
200,10,11
201,11,1
202,11,5
203,07,1
204,10,1
205,09,4
206,07,3
207,08,2
208,07,25
209,09,81
210,08,17
211,12,268
212,07,59
213,07,96
214,05,1
215,07,4
216,08,9
217,00,8
218,09,3
219,00,1
220,08,17
221,09,1
222,06,1
223,07,76
224,10,148
225,07,33
226,08,122
227,08,7
228,08,17
229,08,783
230,12,736
231,08,632
232,09,62
233,08,512
234,12,838
235,07,121
236,08,1441
237,08,1399
238,08,676
239,08,649
240,08,1
241,08,11
242,07,18
243,08,116
244,08,131
245,06,1
246,09,440
247,12,38
248,08,24
249,08,528
250,07,27
251,06,1
252,00,1
253,00,1
254,09,5
255,00,284
256,00,156
257,08,11
258,07,5
259,09,3
260,08,58
261,12,141
262,07,511
263,08,598
