p_id,p_hour,fcount
1,12,13
2,05,1
3,08,16
4,09,50
5,11,2
6,11,2
7,00,50
8,00,0
9,08,7
10,11,15
11,09,9
12,12,3
13,12,71
14,08,47
15,09,5
16,10,11
17,10,47
18,08,15
19,08,5
20,12,6
21,09,19
22,09,29
23,09,7
24,09,17
25,11,27
26,09,31
27,02,1
28,07,11
29,08,8
30,00,0
31,01,2
32,09,7
33,09,33
34,10,4
35,09,22
36,00,54
37,00,72
38,01,4
39,00,38
40,09,12
41,09,38
42,08,50
43,12,25
44,10,1
45,11,26
46,00,1
47,00,7
48,12,113
49,09,34
50,08,62
51,10,24
52,10,19
53,07,7
54,07,9
55,08,11
56,08,33
57,08,4
58,07,2
59,00,1
60,08,7
61,08,65
62,07,20
63,09,12
64,06,5
65,12,31
66,09,20
67,09,21
68,12,89
69,00,11
70,09,31
71,00,62
72,00,37
73,11,10
74,11,30
75,09,32
76,08,22
77,08,8
78,07,7
79,00,108
80,11,37
81,08,40
82,09,30
83,07,13
84,01,1
85,00,14
86,12,3
87,12,54
88,12,17
89,00,40
90,08,53
91,00,43
92,10,28
93,00,4
94,09,7
95,08,34
96,02,1
97,10,32
98,06,5
99,00,0
100,12,59
101,10,4
102,09,36
103,00,0
104,00,0
105,00,0
106,12,13
107,09,84
108,08,10
109,00,2
110,00,0
111,10,1
112,08,53
113,12,52
114,02,42
115,06,2
116,09,25
117,09,2
118,09,3
119,10,14
120,10,1
121,08,13
122,00,3
123,09,27
124,00,6
125,12,35
126,00,3
127,08,40
128,03,1
129,08,64
130,10,14
131,11,5
132,00,473
133,10,14
134,12,15
135,10,16
136,09,22
137,08,56
138,09,201
139,07,5
140,08,112
141,08,132
142,10,76
143,08,87
144,11,49
145,09,28
146,10,21
147,00,6
148,12,66
149,08,12
150,08,6
151,08,38
152,07,8
153,07,4
154,02,1
155,09,14
156,10,7
157,08,31
158,00,56
159,06,7
160,10,24
161,12,141
162,11,113
163,12,106
164,12,91
165,08,25
166,11,27
167,08,9
168,11,10
169,08,12
170,12,103
171,11,18
172,03,1
173,08,24
174,08,11
175,08,6
176,11,2
177,07,24
178,07,11
179,09,22
180,11,7
181,12,74
182,09,9
183,09,5
184,07,1
185,10,10
186,12,112
187,09,7
188,00,31
189,00,27
190,04,2
191,08,10
192,07,13
193,12,7
194,05,1
195,10,11
196,10,21
197,08,27
198,08,85
199,00,0
200,08,8
201,00,1
202,11,5
203,07,6
204,00,1
205,00,11
206,08,15
207,10,1
208,00,7
209,12,20
210,07,12
211,12,48
212,09,7
213,08,8
214,07,2
215,08,9
216,07,14
217,10,8
218,08,7
219,10,5
220,08,22
221,06,4
222,08,8
223,08,36
224,09,49
225,11,54
226,08,38
227,08,23
228,08,35
229,09,68
230,10,111
231,12,112
232,02,129
233,12,59
234,12,87
235,08,15
236,08,117
237,12,98
238,08,96
239,12,108
240,00,5
241,08,73
242,09,10
243,09,44
244,09,37
245,07,4
246,12,64
247,12,11
248,08,5
249,00,61
250,11,5
251,09,5
252,09,10
253,07,1
254,07,26
255,00,61
256,00,58
257,09,22
258,08,24
259,09,13
260,08,27
261,12,30
262,08,139
263,08,116
