p_id,p_hour,ycount
1,00,0
2,00,0
3,01,1
4,01,248
5,00,0
6,00,0
7,01,99
8,01,1
9,01,1
10,12,4
11,12,1
12,12,10
13,00,98
14,00,5
15,05,1
16,01,2
17,01,34
18,00,1
19,00,0
20,00,0
21,12,5
22,00,1
23,00,0
24,09,82
25,00,60
26,01,2
27,00,0
28,09,3
29,06,1
30,00,0
31,11,1
32,00,0
33,10,47
34,12,3
35,02,2
36,02,47
37,01,76
38,08,1
39,00,1
40,00,37
41,09,86
42,07,35
43,12,461
44,00,0
45,00,72
46,00,0
47,00,1
48,00,1016
49,00,51
50,02,402
51,00,1
52,10,26
53,00,0
54,11,5
55,00,1
56,01,2
57,00,0
58,00,0
59,00,0
60,01,1
61,01,56
62,02,28
63,02,1
64,01,1
65,11,46
66,00,17
67,00,1
68,02,833
69,07,5
70,10,10
71,00,0
72,01,1
73,00,1
74,10,97
75,12,173
76,04,1
77,12,1
78,03,1
79,02,1973
80,00,151
81,00,0
82,02,15
83,02,14
84,00,0
85,02,2
86,00,0
87,00,239
88,00,87
89,02,12
90,00,544
91,00,1
92,07,5
93,12,10
94,00,1
95,01,9
96,00,0
97,00,63
98,00,0
99,00,0
100,12,301
101,00,1
102,02,3
103,00,0
104,00,0
105,00,0
106,00,26
107,00,817
108,03,1
109,00,0
110,00,0
111,05,1
112,01,65
113,01,432
114,02,754
115,00,0
116,00,35
117,00,0
118,00,0
119,02,3
120,09,1
121,10,1
122,00,0
123,03,1
124,00,1
125,00,173
126,04,1
127,01,7
128,00,0
129,04,51
130,11,4
131,07,2
132,11,323
133,00,3
134,04,3
135,02,2
136,01,2
137,00,391
138,12,577
139,00,1
140,12,369
141,11,557
142,00,636
143,10,310
144,01,591
145,00,59
146,09,31
147,02,1
148,02,1497
149,03,1
150,04,1
151,12,257
152,12,21
153,03,1
154,00,0
155,00,1
156,00,0
157,03,4
158,03,626
159,07,5
160,00,2
161,12,602
162,00,481
163,00,545
164,01,689
165,06,1
166,12,116
167,05,2
168,02,10
169,03,2
170,00,713
171,00,0
172,00,0
173,05,4
174,04,1
175,04,1
176,00,0
177,01,4
178,03,1
179,03,27
180,10,1
181,00,107
182,01,2
183,00,1
184,00,0
185,02,1
186,11,624
187,01,1
188,00,13
189,01,34
190,11,4
191,00,0
192,01,1
193,09,12
194,10,2
195,12,48
196,00,8
197,04,2
198,03,10
199,00,0
200,00,0
201,00,0
202,12,6
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,02,1
209,00,56
210,02,1
211,00,252
212,02,1
213,09,1
214,00,0
215,04,1
216,07,2
217,04,9
218,00,0
219,12,2
220,03,3
221,00,0
222,00,0
223,02,39
224,12,106
225,01,20
226,09,56
227,02,3
228,02,12
229,00,393
230,00,683
231,11,564
232,01,166
233,10,280
234,01,804
235,01,1
236,11,860
237,12,749
238,11,488
239,00,650
240,01,1
241,03,2
242,01,1
243,00,9
244,01,22
245,11,1
246,02,377
247,09,7
248,05,1
249,01,985
250,03,1
251,00,0
252,02,2
253,00,0
254,08,1
255,00,245
256,00,202
257,01,2
258,01,2
259,02,1
260,04,25
261,12,138
262,10,315
263,12,465
