p_id,p_hour,sum
1,00,0
2,00,0
3,10,1
4,09,61
5,00,0
6,00,0
7,00,131
8,09,2
9,00,0
10,11,6
11,08,1
12,12,13
13,08,255
14,10,4
15,00,0
16,07,1
17,00,41
18,12,8
19,00,0
20,00,3
21,00,0
22,08,1
23,00,0
24,09,86
25,12,45
26,00,1
27,00,0
28,09,4
29,12,2
30,00,0
31,12,2
32,00,2
33,08,111
34,09,6
35,00,4
36,00,33
37,00,35
38,00,0
39,00,2
40,09,48
41,08,183
42,08,133
43,12,484
44,00,0
45,12,61
46,00,0
47,08,6
48,07,584
49,09,58
50,08,206
51,01,1
52,08,76
53,10,2
54,09,9
55,08,6
56,00,7
57,00,0
58,00,0
59,00,0
60,00,1
61,00,59
62,01,10
63,05,1
64,00,0
65,11,60
66,08,61
67,03,1
68,12,502
69,09,14
70,07,10
71,00,3
72,03,2
73,00,0
74,08,210
75,09,248
76,00,2
77,11,2
78,08,5
79,00,436
80,00,65
81,04,1
82,00,75
83,00,24
84,00,0
85,00,10
86,00,0
87,08,171
88,12,68
89,00,11
90,09,391
91,02,3
92,12,21
93,00,33
94,00,1
95,00,49
96,06,1
97,08,68
98,10,1
99,00,0
100,07,417
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,09,14
107,08,468
108,01,1
109,00,0
110,00,0
111,07,1
112,00,48
113,09,371
114,00,232
115,00,0
116,08,76
117,11,1
118,00,0
119,07,5
120,02,2
121,10,3
122,00,0
123,00,1
124,00,0
125,11,159
126,10,3
127,08,14
128,07,2
129,04,119
130,00,27
131,08,2
132,00,555
133,06,3
134,12,18
135,07,1
136,08,6
137,08,278
138,10,854
139,07,1
140,09,526
141,08,539
142,12,609
143,10,270
144,00,163
145,09,62
146,12,26
147,08,9
148,00,343
149,00,1
150,08,1
151,08,208
152,09,38
153,01,3
154,00,0
155,12,1
156,00,0
157,04,2
158,00,279
159,11,15
160,00,2
161,12,777
162,12,634
163,12,465
164,12,418
165,06,2
166,09,169
167,07,9
168,01,22
169,09,10
170,08,660
171,00,1
172,00,0
173,00,15
174,11,7
175,12,1
176,00,0
177,07,5
178,04,1
179,06,30
180,08,1
181,00,67
182,08,8
183,08,2
184,08,2
185,12,5
186,07,807
187,00,0
188,08,13
189,00,26
190,12,5
191,11,3
192,12,5
193,07,15
194,00,2
195,10,5
196,12,20
197,12,4
198,00,7
199,12,1
200,07,1
201,00,0
202,01,3
203,00,0
204,00,0
205,12,1
206,00,0
207,07,1
208,03,1
209,08,41
210,11,8
211,12,211
212,00,6
213,11,7
214,00,0
215,09,3
216,03,3
217,10,6
218,00,2
219,01,1
220,08,6
221,00,0
222,00,0
223,07,55
224,07,95
225,00,16
226,06,74
227,00,2
228,00,8
229,08,415
230,11,496
231,09,368
232,12,87
233,08,318
234,12,543
235,09,8
236,09,853
237,12,867
238,10,410
239,10,497
240,04,1
241,08,7
242,09,4
243,09,26
244,08,68
245,00,0
246,12,290
247,08,17
248,07,6
249,09,382
250,12,8
251,00,0
252,12,1
253,00,0
254,09,2
255,00,184
256,00,100
257,08,6
258,12,2
259,04,4
260,00,63
261,08,94
262,08,408
263,08,428
