p_id,p_hour,gcount
1,00,0
2,00,0
3,00,0
4,00,0
5,00,0
6,00,0
7,08,106
8,00,0
9,03,1
10,08,1
11,00,0
12,00,0
13,00,0
14,08,3
15,10,1
16,03,1
17,08,36
18,08,6
19,00,0
20,09,6
21,11,1
22,07,1
23,00,0
24,08,16
25,11,47
26,00,1
27,00,0
28,10,4
29,09,1
30,00,0
31,09,1
32,08,4
33,08,94
34,10,5
35,08,5
36,00,9
37,00,14
38,00,0
39,07,3
40,08,36
41,08,166
42,08,135
43,09,36
44,00,0
45,00,0
46,00,0
47,07,7
48,00,0
49,09,76
50,00,0
51,09,2
52,08,40
53,01,1
54,08,10
55,08,7
56,08,6
57,00,0
58,00,0
59,00,1
60,07,5
61,08,67
62,08,13
63,06,2
64,00,0
65,09,46
66,08,94
67,07,2
68,00,0
69,08,13
70,07,5
71,00,4
72,00,2
73,11,3
74,08,186
75,09,189
76,07,4
77,08,7
78,08,10
79,00,0
80,00,31
81,07,1
82,00,73
83,00,12
84,00,0
85,07,8
86,00,0
87,00,0
88,00,0
89,07,13
90,00,0
91,00,2
92,00,14
93,05,1
94,09,5
95,09,51
96,00,0
97,09,73
98,09,1
99,00,0
100,00,0
101,00,0
102,03,1
103,00,0
104,00,0
105,00,0
106,00,11
107,00,0
108,03,1
109,00,0
110,00,0
111,09,1
112,08,49
113,00,0
114,00,0
115,00,0
116,08,63
117,00,0
118,00,0
119,09,12
120,08,3
121,12,7
122,10,1
123,00,1
124,07,1
125,00,0
126,08,7
127,07,18
128,08,3
129,00,70
130,01,20
131,03,1
132,06,1
133,00,2
134,10,17
135,10,2
136,08,8
137,00,0
138,00,0
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,46
146,09,16
147,07,5
148,00,0
149,09,2
150,07,1
151,00,0
152,08,35
153,10,4
154,00,0
155,12,2
156,06,1
157,03,1
158,00,0
159,07,16
160,01,1
161,00,0
162,00,0
163,00,0
164,00,0
165,00,1
166,09,142
167,08,10
168,11,16
169,09,8
170,00,0
171,07,1
172,00,0
173,08,12
174,12,10
175,00,0
176,00,0
177,07,4
178,00,0
179,10,17
180,07,1
181,08,80
182,08,14
183,11,1
184,12,2
185,12,4
186,00,0
187,11,1
188,08,18
189,08,19
190,08,5
191,07,1
192,12,4
193,09,14
194,00,1
195,08,4
196,08,15
197,12,6
198,01,3
199,00,0
200,08,2
201,00,0
202,06,4
203,00,0
204,00,0
205,08,2
206,00,0
207,07,2
208,09,2
209,00,0
210,08,20
211,00,0
212,08,3
213,08,4
214,00,0
215,01,1
216,07,3
217,10,4
218,06,1
219,00,0
220,12,5
221,00,0
222,09,1
223,08,54
224,00,0
225,08,18
226,09,39
227,08,2
228,08,5
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,9
236,08,16
237,00,0
238,00,0
239,00,0
240,07,2
241,08,8
242,09,13
243,08,26
244,10,60
245,00,0
246,00,0
247,07,23
248,07,4
249,00,0
250,10,5
251,00,0
252,00,0
253,00,0
254,09,3
255,00,98
256,00,52
257,08,5
258,08,3
259,05,1
260,00,35
261,00,0
262,12,1
263,08,11
