p_id,p_hour,gcount
1,00,0
2,00,0
3,00,2
4,00,0
5,00,0
6,00,1
7,09,100
8,00,0
9,04,1
10,07,3
11,08,1
12,00,0
13,00,0
14,08,5
15,00,0
16,11,1
17,00,33
18,08,22
19,08,2
20,08,11
21,11,2
22,07,2
23,00,0
24,08,18
25,11,43
26,12,3
27,00,0
28,09,5
29,10,4
30,00,0
31,08,2
32,08,5
33,09,72
34,11,3
35,08,12
36,00,17
37,01,27
38,07,1
39,00,4
40,10,20
41,09,149
42,08,141
43,10,19
44,00,0
45,00,0
46,00,0
47,08,16
48,00,0
49,11,52
50,00,0
51,07,2
52,11,28
53,10,1
54,10,6
55,07,3
56,10,8
57,00,0
58,00,0
59,00,0
60,08,10
61,00,45
62,09,11
63,06,3
64,00,0
65,09,39
66,09,46
67,09,1
68,00,0
69,09,26
70,08,6
71,07,3
72,08,3
73,11,1
74,10,187
75,10,147
76,08,6
77,09,3
78,08,13
79,00,0
80,00,37
81,08,3
82,00,75
83,08,11
84,00,0
85,07,6
86,00,0
87,00,0
88,00,0
89,07,15
90,00,0
91,08,6
92,09,26
93,04,1
94,09,9
95,00,55
96,07,1
97,10,58
98,00,1
99,00,0
100,00,0
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,11,10
107,00,0
108,00,0
109,00,0
110,00,0
111,00,0
112,00,46
113,00,0
114,00,0
115,00,0
116,08,62
117,00,0
118,00,0
119,09,13
120,04,2
121,12,6
122,07,1
123,08,2
124,00,0
125,00,0
126,09,10
127,08,19
128,11,1
129,08,79
130,08,30
131,08,3
132,00,0
133,08,7
134,09,18
135,09,4
136,08,13
137,00,0
138,11,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,44
146,12,19
147,08,12
148,00,0
149,09,2
150,10,4
151,00,0
152,08,36
153,08,9
154,00,0
155,08,1
156,07,1
157,05,1
158,00,0
159,08,29
160,09,2
161,00,0
162,00,0
163,00,0
164,00,0
165,08,3
166,09,132
167,08,19
168,09,24
169,09,16
170,00,0
171,01,3
172,00,0
173,11,12
174,08,22
175,06,1
176,00,0
177,08,17
178,00,1
179,09,15
180,07,1
181,09,64
182,08,13
183,07,2
184,06,1
185,08,10
186,00,0
187,12,1
188,08,20
189,10,17
190,08,4
191,06,1
192,09,5
193,08,5
194,08,1
195,07,3
196,09,16
197,07,3
198,07,3
199,00,0
200,07,2
201,00,0
202,00,1
203,00,0
204,00,0
205,00,0
206,01,1
207,11,1
208,12,5
209,00,0
210,08,22
211,00,0
212,10,8
213,08,9
214,00,1
215,10,1
216,07,4
217,00,9
218,08,1
219,01,1
220,08,20
221,08,1
222,07,1
223,08,49
224,00,0
225,00,28
226,11,35
227,07,2
228,07,12
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,22
236,09,24
237,00,0
238,00,0
239,00,0
240,00,1
241,08,18
242,09,13
243,08,59
244,08,78
245,00,0
246,00,0
247,12,30
248,08,5
249,00,0
250,12,6
251,00,0
252,08,1
253,00,0
254,08,4
255,01,146
256,00,68
257,08,9
258,07,2
259,02,1
260,10,38
261,00,0
262,06,2
263,08,15
