p_id,p_hour,fcount
1,11,6
2,00,0
3,07,87
4,08,248
5,09,12
6,08,21
7,08,317
8,07,3
9,07,39
10,08,139
11,08,69
12,12,9
13,08,243
14,08,223
15,08,36
16,08,79
17,08,258
18,08,183
19,08,41
20,08,107
21,08,120
22,07,145
23,08,45
24,09,78
25,08,169
26,10,214
27,06,2
28,08,87
29,08,80
30,08,2
31,08,18
32,08,92
33,08,176
34,12,30
35,08,243
36,08,176
37,07,270
38,08,49
39,08,341
40,08,107
41,08,252
42,08,347
43,08,142
44,11,8
45,09,68
46,06,5
47,08,150
48,08,534
49,09,245
50,08,353
51,08,108
52,08,52
53,08,62
54,09,39
55,08,86
56,08,153
57,08,7
58,08,12
59,08,6
60,08,89
61,08,519
62,09,134
63,08,115
64,08,34
65,09,154
66,08,147
67,08,74
68,08,384
69,08,242
70,08,116
71,08,171
72,08,226
73,08,53
74,07,290
75,07,271
76,07,340
77,07,101
78,08,171
79,08,456
80,09,177
81,08,111
82,07,158
83,08,67
84,07,11
85,08,113
86,08,50
87,08,203
88,11,66
89,08,267
90,08,295
91,07,227
92,08,108
93,12,9
94,08,64
95,08,174
96,07,9
97,09,217
98,08,42
99,10,3
100,00,249
101,07,32
102,08,93
103,00,0
104,00,0
105,00,0
106,08,64
107,08,427
108,08,60
109,09,17
110,00,0
111,10,6
112,08,310
113,08,242
114,00,189
115,08,56
116,08,174
117,08,47
118,07,25
119,08,169
120,07,21
121,08,85
122,08,46
123,08,129
124,07,48
125,12,137
126,08,81
127,08,104
128,07,10
129,08,301
130,08,150
131,08,70
132,00,627
133,08,109
134,08,62
135,08,90
136,08,89
137,08,381
138,09,575
139,07,56
140,08,498
141,08,472
142,08,360
143,08,499
144,12,197
145,09,332
146,08,80
147,08,107
148,09,264
149,09,93
150,12,65
151,07,226
152,08,96
153,08,28
154,06,5
155,08,135
156,07,39
157,08,135
158,08,292
159,08,163
160,07,86
161,00,393
162,12,250
163,10,212
164,00,298
165,08,167
166,08,149
167,08,189
168,08,185
169,08,204
170,08,389
171,08,75
172,09,13
173,08,82
174,08,154
175,08,44
176,08,14
177,07,201
178,08,74
179,08,121
180,08,56
181,08,331
182,08,116
183,07,38
184,00,9
185,08,95
186,00,321
187,08,36
188,08,256
189,09,109
190,08,22
191,08,104
192,08,48
193,08,59
194,12,2
195,08,71
196,08,73
197,08,153
198,08,206
199,00,0
200,08,80
201,10,17
202,08,14
203,08,59
204,07,9
205,07,138
206,08,80
207,05,1
208,08,125
209,08,74
210,09,136
211,08,187
212,08,95
213,08,186
214,10,26
215,08,149
216,08,209
217,10,70
218,07,68
219,08,71
220,08,144
221,08,63
222,08,68
223,07,223
224,08,209
225,08,313
226,09,222
227,08,80
228,08,118
229,08,355
230,00,323
231,08,410
232,08,278
233,08,340
234,08,345
235,08,192
236,08,481
237,08,357
238,08,441
239,08,456
240,08,26
241,08,156
242,08,132
243,08,220
244,08,278
245,08,24
246,08,439
247,08,145
248,08,99
249,09,316
250,08,93
251,07,20
252,08,49
253,10,4
254,08,179
255,00,238
256,08,194
257,07,66
258,07,122
259,08,122
260,09,172
261,08,101
262,08,485
263,07,392
