p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,0,1
2,0,0,0,0,0
3,1,3,0,0,4
4,1400,0,0,0,1400
5,0,0,0,0,0
6,0,0,0,0,0
7,1023,1589,0,0,2612
8,4,1,0,0,5
9,1,1,0,0,2
10,12,3,0,0,15
11,1,1,0,0,2
12,32,0,0,0,32
13,1140,0,0,0,1140
14,31,28,0,0,59
15,1,1,0,0,2
16,2,5,0,0,7
17,281,561,0,0,842
18,6,64,0,0,70
19,1,0,0,0,1
20,4,44,0,0,48
21,2,2,0,0,4
22,9,6,0,0,15
23,1,1,0,0,2
24,653,51,0,0,704
25,380,488,0,0,868
26,4,4,0,0,8
27,0,0,0,0,0
28,14,19,0,0,33
29,1,5,0,0,6
30,0,0,0,0,0
31,1,2,0,0,3
32,2,8,0,0,10
33,268,318,0,0,586
34,3,12,0,0,15
35,15,29,0,0,44
36,271,436,0,0,707
37,381,424,0,0,805
38,1,0,0,0,1
39,5,4,0,0,9
40,215,179,0,0,394
41,802,1214,0,0,2016
42,376,922,0,0,1298
43,1757,102,0,0,1859
44,0,1,0,0,1
45,500,0,0,0,500
46,1,0,0,0,1
47,3,33,0,0,36
48,7148,0,0,0,7148
49,266,665,0,0,931
50,3223,0,0,0,3223
51,3,4,0,0,7
52,166,130,0,0,296
53,1,3,0,0,4
54,12,12,0,0,24
55,1,27,0,0,28
56,14,73,0,0,87
57,0,0,0,0,0
58,0,0,0,0,0
59,1,1,0,0,2
60,4,17,0,0,21
61,232,739,0,0,971
62,39,86,0,0,125
63,5,5,0,0,10
64,0,0,0,0,0
65,371,211,0,0,582
66,94,200,0,0,294
67,7,0,0,0,7
68,5940,0,0,0,5940
69,11,96,0,0,107
70,42,41,0,0,83
71,8,25,0,0,33
72,3,29,0,0,32
73,2,1,0,0,3
74,769,887,0,0,1656
75,1303,673,0,0,1976
76,9,34,0,0,43
77,12,10,0,0,22
78,6,38,0,0,44
79,11181,0,0,0,11181
80,833,846,0,0,1679
81,0,7,0,0,7
82,158,974,0,0,1132
83,76,208,0,0,284
84,0,0,0,0,0
85,21,82,0,0,103
86,1,1,0,0,2
87,1304,0,0,0,1304
88,459,0,0,0,459
89,69,126,0,0,195
90,4165,0,0,0,4165
91,12,14,0,0,26
92,24,231,0,0,255
93,16,12,0,0,28
94,5,40,0,0,45
95,57,537,0,0,594
96,1,0,0,0,1
97,411,508,0,0,919
98,1,0,0,0,1
99,0,0,0,0,0
100,2586,0,0,0,2586
101,0,0,0,0,0
102,7,4,0,0,11
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,133,194,0,0,327
107,5619,0,0,0,5619
108,1,4,0,0,5
