p_id,p_hour,ycount
1,08,1
2,00,0
3,00,0
4,09,82
5,00,0
6,01,1
7,06,61
8,04,1
9,00,0
10,08,5
11,00,0
12,12,10
13,08,428
14,07,2
15,00,0
16,00,0
17,00,42
18,01,1
19,00,0
20,02,1
21,00,0
22,09,1
23,00,0
24,07,107
25,00,34
26,06,1
27,00,0
28,00,2
29,01,1
30,00,0
31,00,0
32,00,0
33,07,67
34,04,1
35,05,1
36,00,17
37,01,30
38,00,0
39,00,0
40,08,51
41,08,90
42,07,60
43,08,424
44,00,0
45,12,53
46,00,0
47,02,1
48,07,812
49,00,30
50,09,260
51,00,0
52,08,56
53,05,1
54,07,6
55,00,1
56,06,2
57,00,0
58,00,0
59,00,0
60,03,1
61,01,20
62,01,6
63,00,0
64,01,1
65,08,46
66,07,20
67,00,3
68,08,562
69,00,2
70,09,7
71,04,1
72,01,1
73,00,0
74,07,118
75,07,190
76,06,2
77,04,1
78,00,0
79,00,850
80,00,43
81,00,0
82,01,18
83,00,8
84,00,0
85,10,2
86,00,0
87,08,199
88,00,96
89,00,3
90,09,473
91,03,1
92,10,4
93,08,3
94,02,2
95,07,9
96,05,1
97,00,57
98,00,0
99,00,0
100,10,506
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,00,20
107,08,683
108,00,0
109,00,0
110,00,0
111,07,1
112,00,53
113,09,496
114,00,394
115,02,1
116,08,34
117,00,0
118,00,0
119,02,1
120,00,0
121,08,1
122,02,1
123,04,1
124,12,1
125,12,173
126,09,1
127,00,5
128,09,1
129,05,26
130,11,5
131,06,1
132,07,393
133,05,4
134,05,2
135,05,2
136,02,2
137,08,399
138,10,685
139,00,0
140,08,747
141,08,725
142,08,687
143,07,346
144,00,324
145,01,31
146,00,22
147,06,2
148,00,483
149,04,1
150,00,0
151,08,258
152,07,20
153,03,1
154,00,0
155,06,1
156,00,0
157,00,2
158,00,388
159,00,3
160,00,1
161,11,983
162,09,787
163,12,726
164,12,592
165,07,1
166,08,152
167,06,2
168,00,5
169,07,1
170,08,965
171,00,0
172,00,0
173,03,3
174,08,2
175,04,1
176,00,0
177,02,2
178,04,1
179,07,23
180,05,1
181,00,94
182,00,0
183,07,1
184,00,0
185,00,0
186,07,997
187,00,0
188,01,5
189,00,22
190,00,3
191,05,1
192,00,3
193,08,13
194,09,6
195,00,3
196,07,7
197,06,3
198,01,2
199,00,0
200,00,1
201,00,0
202,03,1
203,00,0
204,00,0
205,00,0
206,00,0
207,00,1
208,12,1
209,08,44
210,03,1
211,12,206
212,05,1
213,06,1
214,00,0
215,06,3
216,06,3
217,00,7
218,03,1
219,01,1
220,00,1
221,02,2
222,00,0
223,07,39
224,10,122
225,04,6
226,08,71
227,01,1
228,00,7
229,08,670
230,00,751
231,08,491
232,00,52
233,08,438
234,12,720
235,02,1
236,08,1220
237,08,1236
238,08,527
239,12,601
240,04,1
241,05,1
242,00,2
243,00,7
244,08,31
245,00,0
246,12,350
247,06,3
248,02,1
249,00,549
250,09,1
251,00,0
252,00,0
253,07,1
254,03,1
255,00,100
256,00,112
257,08,6
258,07,2
259,00,0
260,06,27
261,12,153
262,07,532
263,07,542
