p_id,p_hour,gcount
1,00,0
2,00,0
3,07,2
4,00,0
5,00,0
6,00,0
7,09,38
8,00,0
9,11,2
10,09,4
11,12,3
12,00,0
13,00,0
14,11,10
15,12,2
16,08,2
17,11,12
18,10,4
19,08,3
20,12,5
21,06,2
22,10,7
23,10,2
24,09,18
25,11,27
26,10,6
27,00,0
28,09,5
29,08,3
30,00,0
31,01,1
32,10,3
33,08,55
34,00,0
35,08,10
36,02,8
37,08,5
38,12,2
39,08,9
40,09,13
41,09,92
42,07,57
43,10,19
44,00,0
45,00,0
46,00,0
47,07,3
48,00,0
49,09,20
50,00,0
51,08,6
52,11,17
53,00,1
54,07,2
55,09,8
56,09,10
57,12,2
58,11,1
59,09,1
60,08,2
61,09,21
62,10,7
63,09,3
64,09,1
65,10,25
66,00,34
67,10,2
68,00,0
69,07,10
70,09,3
71,08,7
72,10,5
73,12,1
74,08,130
75,10,92
76,11,13
77,08,5
78,07,4
79,00,0
80,02,25
81,07,3
82,12,40
83,00,6
84,00,0
85,08,4
86,07,2
87,00,0
88,00,0
89,07,8
90,00,0
91,08,6
92,11,9
93,12,2
94,08,4
95,09,29
96,05,1
97,11,30
98,09,2
99,00,0
100,00,1
101,11,1
102,08,2
103,00,0
104,00,0
105,00,0
106,11,4
107,00,0
108,07,5
109,00,0
110,00,0
111,00,0
112,00,15
113,00,0
114,00,0
115,00,0
116,09,35
117,09,2
118,00,0
119,12,6
120,07,3
121,09,4
122,07,3
123,10,6
124,12,4
125,00,0
126,09,3
127,09,4
128,08,1
129,00,28
130,11,18
131,10,3
132,08,1
133,07,2
134,12,13
135,09,3
136,08,5
137,00,0
138,00,0
139,06,3
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,26
146,00,10
147,09,3
148,00,0
149,12,5
150,01,1
151,00,0
152,09,18
153,08,1
154,06,1
155,11,8
156,11,1
157,10,2
158,00,0
159,11,9
160,06,1
161,00,0
162,00,0
163,00,0
164,00,0
165,08,8
166,09,65
167,08,7
168,07,7
169,06,3
170,00,0
171,07,2
172,00,0
173,12,3
174,11,10
175,10,2
176,00,0
177,09,8
178,08,2
179,09,9
180,07,1
181,11,25
182,08,12
183,09,3
184,00,0
185,08,5
186,00,0
187,00,0
188,12,12
189,11,5
190,10,2
191,09,5
192,09,3
193,08,5
194,00,0
195,12,4
196,11,15
197,12,4
198,12,3
199,00,0
200,11,3
201,10,1
202,10,1
203,11,3
204,00,0
205,09,6
206,00,0
207,08,1
208,09,3
209,00,0
210,10,9
211,00,0
212,11,4
213,08,6
214,12,1
215,09,5
216,00,2
217,09,2
218,06,3
219,08,1
220,11,8
221,00,0
222,08,4
223,08,25
224,00,0
225,09,10
226,09,11
227,06,2
228,09,5
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,07,6
236,11,10
237,00,0
238,00,0
239,00,0
240,08,1
241,11,5
242,11,13
243,08,18
244,08,34
245,00,0
246,00,0
247,08,7
248,09,5
249,00,0
250,09,8
251,07,1
252,07,2
253,00,0
254,08,6
255,00,52
256,00,13
257,07,3
258,08,3
259,09,3
260,10,16
261,00,0
262,06,1
263,09,6
