p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,08,83
5,00,0
6,00,0
7,07,67
8,08,2
9,00,0
10,07,5
11,11,1
12,09,7
13,08,481
14,07,3
15,00,0
16,11,1
17,00,13
18,08,1
19,08,1
20,10,1
21,00,0
22,03,1
23,00,0
24,07,108
25,07,27
26,03,1
27,00,0
28,06,5
29,07,1
30,00,0
31,00,0
32,00,1
33,08,69
34,08,1
35,00,0
36,00,17
37,00,29
38,07,1
39,00,0
40,08,59
41,07,146
42,07,66
43,08,411
44,00,0
45,11,55
46,00,0
47,00,0
48,08,774
49,00,10
50,09,251
51,01,1
52,08,64
53,08,1
54,07,3
55,06,1
56,00,3
57,00,0
58,00,0
59,00,0
60,01,1
61,00,12
62,02,3
63,00,1
64,02,1
65,08,44
66,07,29
67,00,0
68,09,569
69,00,1
70,08,6
71,01,1
72,01,1
73,00,0
74,07,146
75,07,204
76,00,2
77,00,0
78,01,1
79,09,508
80,00,45
81,00,0
82,02,11
83,01,5
84,00,0
85,00,1
86,00,0
87,08,221
88,12,97
89,07,6
90,09,475
91,05,1
92,09,4
93,11,4
94,01,1
95,07,11
96,00,0
97,08,28
98,06,1
99,00,0
100,07,481
101,00,0
102,05,1
103,00,0
104,00,0
105,00,0
106,01,4
107,08,684
108,00,0
109,00,0
110,00,0
111,00,0
112,00,21
113,08,486
114,08,222
115,00,0
116,07,52
117,00,0
118,00,0
119,01,1
120,02,1
121,00,1
122,00,0
123,06,1
124,06,1
125,08,153
126,06,1
127,09,4
128,00,0
129,06,19
130,07,3
131,04,1
132,00,495
133,06,3
134,09,3
135,08,2
136,06,1
137,08,443
138,10,811
139,00,0
140,08,775
141,08,859
142,08,652
143,07,316
144,09,156
145,08,35
146,07,18
147,02,1
148,00,258
149,08,1
150,11,1
151,07,256
152,08,32
153,08,1
154,00,0
155,00,0
156,00,0
157,01,2
158,09,302
159,01,2
160,07,1
161,12,956
162,11,800
163,12,621
164,11,561
165,06,2
166,08,139
167,06,2
168,08,9
169,04,2
170,08,1141
171,00,0
172,00,0
173,01,4
174,00,0
175,00,0
176,00,0
177,00,1
178,08,1
179,07,27
180,01,1
181,07,35
182,12,1
183,00,0
184,00,0
185,00,0
186,07,977
187,00,0
188,06,7
189,00,13
190,05,2
191,05,1
192,01,1
193,07,21
194,00,1
195,08,3
196,07,6
197,11,2
198,04,2
199,00,0
200,00,0
201,00,0
202,00,1
203,12,1
204,00,0
205,09,1
206,00,0
207,12,2
208,07,1
209,08,58
210,00,0
211,12,173
212,00,1
213,00,0
214,00,0
215,08,2
216,08,3
217,03,8
218,11,1
219,07,3
220,07,1
221,00,0
222,05,1
223,07,35
224,07,116
225,00,10
226,08,102
227,01,1
228,06,4
229,08,720
230,12,592
231,08,561
232,08,55
233,08,481
234,12,729
235,10,2
236,08,1286
237,08,1314
238,08,511
239,12,529
240,00,0
241,09,1
242,00,1
243,00,8
244,08,26
245,00,0
246,08,316
247,08,7
248,05,1
249,09,427
250,00,1
251,00,0
252,00,0
253,09,1
254,00,0
255,00,95
256,00,69
257,03,2
258,01,1
259,00,0
260,07,32
261,12,96
262,07,489
263,07,483
