p_id,p_hour,gcount
1,00,0
2,00,0
3,00,1
4,00,0
5,00,0
6,00,0
7,00,283
8,00,0
9,00,0
10,02,1
11,01,1
12,00,0
13,00,0
14,00,8
15,00,1
16,01,2
17,02,104
18,04,8
19,00,0
20,00,9
21,01,5
22,01,2
23,00,0
24,02,11
25,00,103
26,06,2
27,00,0
28,02,2
29,00,2
30,00,0
31,00,2
32,01,2
33,12,76
34,12,2
35,02,6
36,01,77
37,00,106
38,00,0
39,00,4
40,00,65
41,01,176
42,00,111
43,11,12
44,00,0
45,00,0
46,00,2
47,12,7
48,00,0
49,00,110
50,00,0
51,00,1
52,00,33
53,02,1
54,09,6
55,00,14
56,03,12
57,00,0
58,00,0
59,00,0
60,00,4
61,00,135
62,00,14
63,00,1
64,00,0
65,00,28
66,00,45
67,00,1
68,00,0
69,00,23
70,00,10
71,00,5
72,02,7
73,02,1
74,00,126
75,10,88
76,03,5
77,00,3
78,01,6
79,00,0
80,02,151
81,01,2
82,00,166
83,01,32
84,00,0
85,03,11
86,00,0
87,00,0
88,00,0
89,00,22
90,00,0
91,00,4
92,00,38
93,11,2
94,02,5
95,00,126
96,06,1
97,00,101
98,00,0
99,00,0
100,00,0
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,01,66
107,00,0
108,01,2
109,00,0
110,00,0
111,01,2
112,00,224
113,00,0
114,00,0
115,00,0
116,11,50
117,11,1
118,00,0
119,00,10
120,03,3
121,12,3
122,00,0
123,00,3
124,00,1
125,00,0
126,01,7
127,02,26
128,00,1
129,04,188
130,00,40
131,06,2
132,00,1
133,03,4
134,00,20
135,00,4
136,11,9
137,00,0
138,10,1
139,03,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,90
146,00,30
147,01,5
148,00,0
149,00,0
150,04,7
151,00,0
152,09,38
153,12,6
154,00,2
155,00,3
156,08,1
157,00,5
158,00,0
159,01,11
160,02,2
161,00,0
162,00,0
163,00,0
164,00,0
165,10,3
166,12,105
167,00,11
168,00,24
169,00,13
170,00,0
171,00,1
172,00,0
173,02,45
174,01,9
175,00,0
176,00,0
177,01,10
178,03,1
179,00,43
180,01,1
181,00,198
182,10,8
183,00,2
184,10,2
185,12,3
186,00,0
187,00,0
188,00,39
189,00,55
190,12,15
191,03,1
192,00,4
193,10,6
194,07,2
195,00,10
196,12,25
197,02,6
198,00,10
199,00,0
200,00,1
201,00,0
202,12,3
203,00,0
204,00,0
205,03,1
206,00,1
207,01,1
208,04,6
209,00,0
210,00,14
211,00,0
212,04,5
213,11,4
214,00,0
215,11,1
216,02,5
217,00,11
218,03,1
219,06,1
220,11,9
221,00,0
222,00,1
223,00,78
224,00,0
225,00,53
226,00,71
227,00,5
228,00,35
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,01,10
236,10,8
237,00,0
238,00,0
239,00,0
240,02,1
241,10,7
242,00,7
243,00,37
244,00,66
245,00,0
246,00,0
247,01,36
248,01,4
249,00,0
250,09,5
251,00,0
252,12,1
253,00,0
254,02,3
255,02,495
256,02,272
257,00,8
258,00,4
259,00,1
260,00,96
261,00,0
262,00,1
263,00,1
