p_id,p_hour,fcount
1,06,10
2,00,0
3,08,65
4,09,116
5,09,12
6,10,18
7,12,251
8,07,3
9,00,29
10,10,89
11,10,33
12,12,24
13,11,114
14,12,134
15,09,26
16,10,50
17,11,270
18,08,132
19,07,21
20,12,86
21,12,83
22,08,95
23,12,32
24,11,46
25,00,139
26,10,187
27,01,1
28,08,47
29,12,47
30,01,3
31,12,20
32,09,79
33,12,108
34,12,17
35,08,149
36,00,289
37,00,366
38,07,23
39,08,200
40,12,64
41,00,179
42,00,235
43,12,121
44,11,13
45,11,75
46,01,5
47,08,126
48,00,446
49,12,183
50,11,149
51,00,109
52,12,36
53,08,45
54,09,18
55,10,59
56,08,122
57,08,9
58,09,14
59,09,6
60,08,71
61,09,346
62,09,125
63,08,87
64,08,17
65,12,156
66,12,107
67,11,51
68,00,411
69,08,159
70,11,102
71,09,100
72,08,154
73,08,38
74,12,198
75,12,185
76,09,235
77,09,71
78,08,136
79,00,663
80,00,195
81,08,73
82,00,178
83,11,51
84,10,9
85,12,62
86,09,45
87,12,176
88,12,72
89,00,207
90,12,169
91,09,154
92,00,151
93,08,9
94,08,56
95,12,139
96,08,10
97,12,191
98,09,36
99,09,2
100,00,244
101,12,24
102,08,63
103,00,0
104,00,0
105,00,0
106,00,65
107,12,237
108,09,42
109,08,15
110,00,0
111,08,3
112,00,193
113,00,133
114,00,272
115,08,30
116,00,125
117,09,33
118,12,21
119,08,143
120,01,15
121,08,54
122,08,36
123,09,110
124,09,32
125,12,85
126,12,68
127,01,147
128,11,9
129,12,221
130,00,130
131,09,40
132,08,543
133,09,58
134,11,64
135,08,62
136,00,79
137,11,181
138,10,629
139,09,42
140,12,200
141,12,188
142,12,178
143,10,159
144,00,178
145,12,185
146,11,86
147,00,80
148,00,510
149,12,64
150,00,33
151,11,101
152,12,67
153,09,20
154,00,4
155,12,88
156,09,36
157,08,66
158,00,138
159,08,121
160,08,62
161,12,310
162,11,230
163,00,187
164,00,430
165,08,135
166,12,95
167,08,145
168,09,153
169,08,155
170,11,260
171,09,52
172,08,13
173,11,63
174,12,103
175,08,32
176,08,7
177,09,112
178,09,66
179,12,96
180,09,40
181,12,243
182,08,69
183,10,29
184,01,9
185,08,90
186,00,441
187,08,19
188,12,210
189,01,103
190,00,25
191,09,65
192,08,42
193,12,52
194,04,1
195,12,60
196,12,71
197,08,111
198,00,135
199,00,0
200,09,40
201,10,13
202,11,21
203,08,55
204,09,11
205,07,87
206,08,53
207,12,3
208,08,81
209,12,61
210,08,95
211,12,174
212,09,67
213,08,125
214,12,24
215,08,87
216,08,144
217,11,62
218,08,72
219,11,65
220,12,102
221,08,35
222,08,31
223,11,115
224,08,83
225,11,235
226,12,164
227,12,65
228,10,97
229,12,182
230,00,347
231,12,268
232,09,132
233,12,201
234,00,302
235,08,148
236,12,203
237,11,187
238,10,181
239,12,180
240,08,34
241,08,112
242,08,99
243,00,183
244,00,222
245,00,20
246,12,200
247,00,123
248,08,84
249,00,346
250,09,70
251,00,11
252,11,43
253,11,2
254,09,133
255,00,470
256,00,225
257,11,43
258,08,83
259,10,73
260,00,94
261,12,129
262,08,154
263,12,160
