p_id,p_hour,sum
1,08,1
2,06,1
3,02,3
4,01,288
5,00,0
6,10,2
7,00,316
8,07,2
9,01,1
10,06,3
11,09,3
12,12,18
13,12,291
14,01,14
15,00,2
16,00,4
17,01,132
18,11,12
19,07,2
20,12,10
21,02,4
22,10,6
23,03,1
24,12,108
25,00,235
26,01,6
27,03,1
28,06,6
29,00,3
30,00,0
31,02,4
32,12,4
33,00,112
34,12,7
35,02,6
36,02,121
37,01,196
38,06,2
39,11,4
40,00,89
41,00,267
42,00,158
43,12,486
44,00,0
45,02,98
46,11,1
47,00,22
48,00,1132
49,00,147
50,02,279
51,00,11
52,00,52
53,11,3
54,00,13
55,00,5
56,01,11
57,00,1
58,00,2
59,07,5
60,11,12
61,00,132
62,00,20
63,04,4
64,00,1
65,00,86
66,12,53
67,11,6
68,00,752
69,12,24
70,10,11
71,00,6
72,00,5
73,12,2
74,11,225
75,09,435
76,04,6
77,02,5
78,09,41
79,00,2305
80,01,247
81,08,2
82,04,124
83,01,21
84,00,0
85,10,6
86,00,0
87,11,250
88,12,73
89,00,29
90,12,679
91,01,4
92,00,44
93,12,6
94,01,8
95,00,109
96,00,1
97,00,195
98,07,1
99,00,0
100,12,504
101,01,1
102,02,4
103,00,0
104,00,0
105,00,0
106,00,87
107,00,939
108,03,2
109,00,0
110,00,0
111,00,1
112,01,302
113,00,616
114,02,1139
115,00,1
116,10,113
117,00,0
118,03,1
119,08,40
120,02,2
121,00,4
122,01,2
123,00,2
124,00,8
125,00,196
126,03,9
127,00,40
128,03,1
129,04,170
130,01,41
131,08,4
132,00,438
133,09,9
134,01,39
135,01,6
136,00,9
137,00,459
138,12,466
139,10,1
140,11,471
141,12,874
142,12,958
143,10,446
144,00,710
145,00,116
146,10,95
147,12,12
148,01,1643
149,08,3
150,00,3
151,09,300
152,09,59
153,09,4
154,09,1
155,01,3
156,00,0
157,01,6
158,01,733
159,00,23
160,11,5
161,12,912
162,11,759
163,12,817
164,00,813
165,01,4
166,12,181
167,01,24
168,08,35
169,10,15
170,12,918
171,09,5
172,09,1
173,01,29
174,00,6
175,12,2
176,10,1
177,03,10
178,01,1
179,02,52
180,01,4
181,00,308
182,09,12
183,00,5
184,10,2
185,07,6
186,11,1022
187,12,1
188,00,29
189,00,101
190,12,9
191,02,3
192,07,2
193,07,19
194,08,2
195,11,13
196,11,22
197,01,9
198,00,20
199,00,0
200,09,4
201,00,0
202,00,8
203,01,1
204,00,0
205,00,1
206,07,2
207,10,1
208,09,12
209,00,67
210,01,6
211,00,320
212,09,43
213,06,37
214,00,0
215,09,4
216,00,7
217,02,16
218,00,1
219,09,3
220,11,10
221,06,1
222,03,1
223,00,92
224,12,155
225,00,68
226,00,86
227,00,6
228,00,25
229,12,569
230,00,958
231,00,620
232,00,195
233,12,396
234,00,1032
235,10,85
236,12,1247
237,12,1229
238,12,674
239,12,1010
240,11,2
241,09,14
242,00,15
243,09,54
244,00,96
245,11,1
246,12,493
247,00,38
248,09,16
249,00,1305
250,08,20
251,00,1
252,02,4
253,10,1
254,05,4
255,01,763
256,01,438
257,09,15
258,05,4
259,04,4
260,00,83
261,12,171
262,11,521
263,12,695
