p_id,p_hour,fcount
1,07,7
2,00,0
3,08,68
4,08,247
5,09,11
6,08,16
7,08,318
8,06,4
9,08,36
10,08,147
11,08,64
12,01,6
13,08,301
14,08,176
15,08,36
16,08,74
17,09,274
18,08,169
19,08,43
20,12,93
21,08,104
22,08,135
23,10,44
24,08,91
25,08,185
26,10,203
27,08,1
28,09,85
29,09,73
30,01,2
31,08,16
32,08,75
33,09,206
34,12,30
35,08,244
36,00,260
37,08,273
38,08,45
39,08,334
40,08,110
41,07,242
42,08,370
43,12,118
44,10,9
45,09,73
46,06,5
47,08,125
48,08,581
49,08,307
50,08,371
51,08,103
52,08,50
53,08,55
54,08,40
55,08,91
56,08,120
57,08,6
58,08,17
59,08,10
60,08,95
61,08,570
62,09,142
63,08,129
64,07,27
65,09,173
66,09,129
67,08,86
68,09,414
69,08,230
70,08,117
71,08,163
72,08,231
73,07,47
74,08,289
75,07,258
76,07,364
77,08,111
78,08,171
79,00,601
80,00,220
81,08,105
82,08,160
83,08,58
84,07,12
85,08,102
86,08,49
87,08,275
88,11,89
89,08,284
90,08,312
91,08,244
92,08,126
93,12,15
94,07,60
95,08,182
96,08,11
97,09,217
98,10,35
99,10,3
100,12,269
101,08,31
102,07,92
103,00,0
104,00,0
105,00,0
106,08,54
107,08,457
108,08,74
109,08,20
110,00,1
111,08,3
112,08,290
113,08,239
114,00,241
115,07,42
116,08,197
117,08,60
118,12,23
119,08,175
120,08,24
121,08,93
122,07,48
123,08,128
124,08,54
125,08,144
126,08,87
127,08,99
128,08,10
129,08,280
130,08,149
131,08,69
132,06,545
133,08,95
134,11,61
135,09,102
136,08,86
137,08,385
138,11,627
139,08,56
140,08,413
141,08,420
142,08,344
143,08,429
144,12,225
145,08,180
146,08,110
147,07,83
148,00,458
149,08,91
150,12,51
151,07,246
152,08,99
153,08,22
154,06,4
155,07,130
156,08,46
157,07,115
158,08,248
159,08,142
160,08,81
161,00,535
162,12,272
163,12,224
164,00,363
165,08,153
166,12,169
167,08,183
168,08,203
169,08,159
170,08,417
171,08,65
172,07,14
173,08,91
174,08,143
175,08,41
176,08,12
177,08,191
178,09,62
179,08,138
180,08,55
181,09,313
182,07,114
183,07,29
184,12,9
185,08,100
186,09,286
187,08,24
188,08,260
189,07,101
190,08,29
191,08,119
192,11,54
193,08,55
194,11,4
195,08,65
196,08,85
197,08,138
198,08,219
199,00,1
200,08,91
201,10,14
202,09,18
203,08,65
204,08,11
205,08,153
206,07,84
207,11,1
208,08,117
209,08,81
210,08,133
211,12,162
212,08,96
213,08,179
214,08,30
215,07,125
216,07,202
217,11,82
218,08,78
219,08,74
220,08,157
221,08,60
222,08,70
223,07,225
224,08,216
225,08,319
226,08,198
227,08,77
228,08,140
229,08,393
230,00,396
231,08,448
232,09,260
233,08,348
234,12,385
235,08,203
236,08,438
237,08,385
238,07,437
239,08,476
240,00,50
241,07,153
242,08,123
243,08,229
244,08,260
245,09,24
246,08,472
247,00,558
248,07,89
249,00,338
250,08,78
251,09,21
252,08,41
253,00,6
254,08,154
255,00,396
256,00,210
257,07,70
258,08,116
259,07,102
260,07,99
261,08,118
262,08,482
263,08,381
