p_id,p_hour,gcount
1,00,0
2,00,0
3,11,3
4,00,0
5,00,0
6,00,0
7,12,44
8,00,0
9,11,1
10,09,5
11,08,2
12,00,0
13,00,0
14,12,7
15,00,0
16,09,2
17,09,9
18,07,5
19,06,1
20,10,3
21,06,2
22,11,5
23,00,0
24,09,6
25,10,17
26,08,4
27,00,0
28,08,4
29,10,4
30,00,0
31,09,1
32,08,4
33,10,30
34,00,0
35,09,13
36,01,5
37,12,5
38,07,2
39,08,8
40,10,10
41,09,60
42,09,52
43,12,16
44,00,0
45,00,0
46,10,1
47,07,7
48,00,0
49,09,13
50,00,0
51,09,6
52,10,9
53,09,1
54,01,1
55,08,7
56,08,7
57,07,1
58,12,1
59,00,0
60,06,2
61,10,19
62,08,6
63,08,2
64,11,2
65,11,18
66,09,18
67,08,3
68,00,0
69,09,7
70,11,4
71,08,4
72,10,8
73,00,0
74,09,129
75,11,88
76,10,15
77,08,3
78,06,2
79,00,0
80,01,14
81,10,5
82,00,46
83,12,6
84,00,0
85,09,5
86,07,2
87,00,0
88,00,0
89,09,11
90,00,0
91,08,10
92,00,7
93,06,1
94,07,3
95,11,29
96,00,0
97,11,29
98,12,2
99,00,0
100,00,0
101,10,3
102,07,2
103,00,0
104,00,0
105,00,0
106,00,3
107,00,0
108,12,5
109,00,0
110,00,0
111,11,1
112,00,14
113,00,0
114,00,0
115,12,1
116,08,24
117,07,2
118,00,0
119,08,4
120,00,0
121,12,4
122,08,4
123,12,6
124,12,2
125,00,0
126,08,2
127,11,5
128,00,0
129,00,26
130,00,18
131,11,4
132,00,0
133,10,5
134,10,7
135,05,2
136,10,5
137,00,0
138,05,1
139,09,3
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,26
146,08,9
147,07,2
148,00,0
149,09,3
150,08,2
151,00,0
152,11,11
153,06,1
154,00,0
155,09,7
156,00,0
157,12,2
158,00,0
159,11,6
160,08,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,8
166,09,31
167,10,4
168,07,5
169,09,6
170,00,0
171,06,1
172,00,0
173,03,3
174,10,6
175,12,2
176,00,0
177,09,6
178,10,3
179,12,8
180,07,1
181,12,28
182,09,7
183,09,2
184,10,1
185,10,4
186,00,0
187,00,0
188,10,11
189,10,5
190,08,1
191,08,3
192,11,2
193,08,4
194,00,0
195,10,3
196,11,12
197,09,5
198,08,2
199,00,0
200,07,3
201,00,0
202,07,1
203,05,2
204,00,0
205,07,5
206,00,0
207,00,0
208,09,4
209,00,0
210,10,9
211,00,1
212,09,7
213,09,7
214,00,0
215,09,5
216,10,4
217,07,2
218,08,2
219,07,1
220,10,7
221,00,0
222,11,4
223,09,17
224,00,0
225,08,13
226,12,10
227,09,2
228,10,5
229,00,0
230,00,0
231,00,0
232,00,0
233,11,1
234,00,0
235,08,6
236,10,4
237,00,0
238,00,0
239,00,0
240,10,3
241,08,4
242,12,10
243,09,12
244,09,28
245,00,0
246,00,0
247,09,10
248,08,3
249,00,0
250,08,5
251,00,0
252,09,2
253,00,0
254,12,8
255,00,46
256,02,10
257,12,2
258,07,3
259,09,6
260,11,15
261,00,0
262,00,0
263,08,3
