p_id,p_hour,gcount
1,00,0
2,00,0
3,12,6
4,00,0
5,00,0
6,00,0
7,10,53
8,00,0
9,09,1
10,09,5
11,09,3
12,00,0
13,00,0
14,08,12
15,10,2
16,00,1
17,11,15
18,09,5
19,08,2
20,11,3
21,09,4
22,11,5
23,00,0
24,08,8
25,00,24
26,11,6
27,00,0
28,09,5
29,08,5
30,00,0
31,09,1
32,09,6
33,09,52
34,11,1
35,08,14
36,01,8
37,07,4
38,07,3
39,08,15
40,10,12
41,10,81
42,08,76
43,10,17
44,00,0
45,00,0
46,09,1
47,09,6
48,00,1
49,10,16
50,00,0
51,08,9
52,08,17
53,04,1
54,09,3
55,09,15
56,08,6
57,04,1
58,11,1
59,11,1
60,10,2
61,10,22
62,10,9
63,09,3
64,09,1
65,00,18
66,08,31
67,08,1
68,00,0
69,09,9
70,08,3
71,10,8
72,11,10
73,12,2
74,08,115
75,11,96
76,10,15
77,09,5
78,07,5
79,00,0
80,00,13
81,07,6
82,12,45
83,00,6
84,00,0
85,09,4
86,08,3
87,00,0
88,00,0
89,09,11
90,00,0
91,11,9
92,12,9
93,12,1
94,11,4
95,12,29
96,11,1
97,09,29
98,10,1
99,00,0
100,00,0
101,07,1
102,07,3
103,00,0
104,00,0
105,00,0
106,00,4
107,00,0
108,07,4
109,00,0
110,00,0
111,00,0
112,00,14
113,00,0
114,00,0
115,07,1
116,08,37
117,07,1
118,00,0
119,09,6
120,02,1
121,11,8
122,07,5
123,08,6
124,07,2
125,00,0
126,09,4
127,11,10
128,11,1
129,00,36
130,08,16
131,10,3
132,10,1
133,09,6
134,09,9
135,10,4
136,09,7
137,00,0
138,00,0
139,10,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,38
146,02,8
147,08,3
148,00,0
149,11,5
150,06,3
151,00,0
152,11,17
153,07,1
154,10,1
155,08,6
156,00,0
157,09,3
158,00,0
159,11,7
160,10,2
161,00,0
162,00,0
163,00,0
164,00,0
165,11,10
166,09,50
167,10,5
168,08,8
169,07,5
170,00,0
171,04,1
172,00,0
173,03,4
174,12,9
175,08,2
176,00,0
177,09,9
178,10,4
179,09,11
180,00,1
181,11,24
182,09,8
183,11,3
184,00,0
185,12,5
186,00,0
187,00,0
188,11,14
189,10,5
190,10,2
191,09,6
192,07,2
193,09,9
194,00,0
195,08,3
196,12,19
197,08,5
198,08,4
199,00,0
200,06,3
201,12,1
202,06,1
203,08,2
204,00,0
205,08,8
206,00,0
207,00,0
208,07,4
209,00,0
210,11,8
211,00,0
212,08,5
213,11,13
214,09,1
215,11,3
216,12,5
217,02,2
218,06,6
219,06,1
220,12,6
221,00,0
222,07,8
223,09,27
224,00,0
225,10,15
226,09,11
227,09,4
228,09,5
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,10
236,08,6
237,00,0
238,00,0
239,00,0
240,06,1
241,08,4
242,10,9
243,07,14
244,10,37
245,00,0
246,00,0
247,08,11
248,08,3
249,00,0
250,05,3
251,00,0
252,10,2
253,00,0
254,10,7
255,01,62
256,00,16
257,08,4
258,08,5
259,09,4
260,10,19
261,00,0
262,07,1
263,07,2
