p_id,p_hour,sum
1,11,14
2,08,1
3,07,18
4,09,192
5,09,1
6,12,4
7,08,201
8,07,1
9,07,9
10,08,24
11,07,12
12,08,6
13,08,471
14,08,76
15,09,6
16,07,17
17,11,95
18,08,27
19,08,7
20,08,11
21,07,23
22,07,35
23,08,5
24,08,140
25,08,105
26,10,42
27,00,0
28,07,20
29,08,9
30,00,0
31,10,2
32,09,10
33,09,178
34,10,14
35,07,29
36,08,117
37,07,96
38,08,6
39,08,40
40,09,98
41,08,355
42,08,245
43,07,352
44,00,0
45,12,67
46,00,0
47,07,15
48,09,887
49,09,166
50,09,419
51,07,26
52,08,125
53,08,11
54,08,27
55,08,15
56,07,39
57,08,3
58,05,1
59,09,2
60,09,12
61,08,154
62,07,35
63,09,15
64,09,5
65,08,144
66,08,141
67,07,27
68,09,799
69,08,26
70,07,50
71,00,41
72,00,34
73,07,18
74,08,299
75,08,386
76,08,26
77,08,18
78,08,20
79,09,743
80,08,137
81,08,51
82,12,86
83,08,26
84,10,2
85,07,15
86,12,3
87,09,240
88,12,137
89,08,64
90,09,623
91,00,28
92,08,39
93,07,6
94,08,9
95,08,102
96,09,3
97,09,140
98,09,7
99,00,0
100,12,527
101,08,4
102,07,57
103,00,0
104,00,0
105,00,0
106,07,30
107,08,971
108,08,9
109,01,1
110,00,0
111,08,1
112,09,174
113,09,632
114,00,319
115,07,3
116,08,159
117,04,2
118,12,5
119,08,28
120,11,3
121,09,26
122,08,7
123,09,27
124,07,7
125,11,202
126,08,10
127,07,82
128,08,2
129,07,112
130,09,44
131,08,14
132,06,512
133,08,32
134,11,32
135,08,22
136,07,30
137,08,490
138,10,1014
139,08,6
140,08,1061
141,08,1143
142,08,804
143,08,486
144,00,245
145,08,119
146,09,51
147,10,7
148,00,410
149,07,15
150,09,8
151,08,350
152,08,68
153,08,8
154,08,2
155,08,18
156,10,10
157,08,31
158,09,472
159,12,27
160,08,29
161,12,1041
162,12,923
163,12,738
164,12,679
165,09,33
166,08,298
167,07,22
168,09,25
169,08,18
170,08,1215
171,08,18
172,06,2
173,09,43
174,08,24
175,11,6
176,07,2
177,08,37
178,08,12
179,08,69
180,07,6
181,08,240
182,08,29
183,08,9
184,02,1
185,07,14
186,09,988
187,10,6
188,08,73
189,08,74
190,00,6
191,09,13
192,10,13
193,08,23
194,07,2
195,09,23
196,08,41
197,07,27
198,07,131
199,00,0
200,08,24
201,08,1
202,09,5
203,07,7
204,07,1
205,07,13
206,08,16
207,07,1
208,08,12
209,08,78
210,08,42
211,12,257
212,07,9
213,08,16
214,10,4
215,07,12
216,07,27
217,00,18
218,07,7
219,07,8
220,08,35
221,10,7
222,10,8
223,08,112
224,08,180
225,07,99
226,08,159
227,07,30
228,07,42
229,08,826
230,09,732
231,08,736
232,09,89
233,08,537
234,12,840
235,10,24
236,08,1452
237,08,1223
238,08,762
239,08,739
240,00,2
241,08,84
242,07,16
243,08,101
244,09,146
245,12,7
246,09,563
247,08,30
248,08,6
249,09,618
250,07,8
251,12,3
252,07,8
253,04,1
254,08,29
255,00,272
256,00,155
257,07,34
258,08,19
259,08,18
260,07,82
261,12,159
262,07,765
263,07,650
