p_id,p_hour,gcount
1,00,0
2,00,0
3,00,1
4,00,0
5,00,0
6,00,0
7,00,233
8,00,0
9,00,0
10,07,1
11,00,0
12,00,0
13,00,0
14,01,7
15,00,0
16,00,2
17,00,65
18,00,8
19,00,0
20,10,9
21,00,1
22,00,1
23,00,0
24,09,11
25,00,99
26,07,1
27,00,0
28,01,3
29,09,2
30,00,0
31,00,2
32,10,4
33,00,66
34,08,3
35,00,4
36,01,64
37,00,79
38,00,0
39,03,1
40,00,37
41,00,221
42,00,125
43,12,26
44,00,0
45,00,0
46,00,0
47,01,6
48,00,0
49,00,98
50,00,0
51,00,1
52,10,30
53,01,1
54,00,5
55,01,4
56,10,11
57,00,0
58,00,0
59,00,0
60,00,5
61,01,81
62,00,10
63,03,2
64,00,0
65,10,32
66,00,42
67,04,1
68,00,0
69,00,11
70,04,6
71,03,4
72,08,4
73,00,0
74,11,128
75,11,116
76,01,4
77,00,3
78,10,8
79,00,0
80,01,115
81,00,2
82,01,160
83,01,36
84,00,0
85,01,8
86,00,0
87,00,0
88,00,0
89,01,13
90,00,0
91,03,3
92,00,41
93,02,1
94,00,4
95,01,103
96,07,1
97,00,113
98,01,1
99,00,0
100,00,0
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,00,38
107,00,0
108,00,0
109,00,0
110,00,0
111,02,1
112,00,211
113,00,0
114,00,0
115,00,0
116,10,60
117,00,0
118,00,0
119,01,9
120,00,1
121,12,3
122,08,1
123,03,2
124,00,0
125,00,0
126,09,5
127,03,16
128,07,1
129,04,159
130,01,45
131,01,1
132,11,1
133,00,2
134,01,30
135,03,2
136,08,6
137,00,0
138,06,1
139,11,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,101
146,00,18
147,01,5
148,00,0
149,03,1
150,00,1
151,00,0
152,11,28
153,00,4
154,00,0
155,00,0
156,08,1
157,03,4
158,00,0
159,08,41
160,00,2
161,00,0
162,00,0
163,00,0
164,00,0
165,00,1
166,10,104
167,07,9
168,01,24
169,00,9
170,00,0
171,01,1
172,00,0
173,02,23
174,00,8
175,00,0
176,00,0
177,02,8
178,11,1
179,00,35
180,00,2
181,00,147
182,07,6
183,00,2
184,09,2
185,08,4
186,00,0
187,08,2
188,01,18
189,00,73
190,10,4
191,06,2
192,00,1
193,10,10
194,07,1
195,12,7
196,12,17
197,03,5
198,00,6
199,00,0
200,00,1
201,05,1
202,12,3
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,02,3
209,00,0
210,11,11
211,00,0
212,03,8
213,01,3
214,00,0
215,00,2
216,00,2
217,01,5
218,00,0
219,00,0
220,08,9
221,00,0
222,01,1
223,00,81
224,00,0
225,00,30
226,00,42
227,01,2
228,00,16
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,11,7
236,10,9
237,00,0
238,00,0
239,00,0
240,00,0
241,00,6
242,10,10
243,10,24
244,10,56
245,00,0
246,00,0
247,00,27
248,07,7
249,00,0
250,03,5
251,00,0
252,04,1
253,11,1
254,02,4
255,02,456
256,00,232
257,01,3
258,00,2
259,02,1
260,01,63
261,00,0
262,11,1
263,10,3
