p_id,p_hour,sum
1,00,12
2,00,0
3,08,62
4,08,288
5,09,10
6,09,14
7,08,410
8,08,6
9,12,29
10,07,117
11,08,67
12,08,23
13,08,515
14,08,213
15,08,25
16,08,73
17,09,272
18,08,166
19,07,36
20,08,82
21,08,118
22,08,157
23,12,40
24,08,154
25,08,179
26,12,256
27,04,1
28,08,108
29,08,77
30,11,1
31,07,11
32,08,85
33,08,254
34,12,27
35,08,232
36,00,174
37,08,253
38,08,38
39,08,325
40,08,148
41,08,434
42,08,426
43,10,386
44,09,7
45,09,129
46,09,5
47,08,108
48,08,900
49,09,236
50,08,462
51,07,78
52,08,103
53,07,46
54,08,34
55,08,105
56,08,144
57,09,7
58,08,13
59,08,10
60,08,84
61,08,565
62,09,159
63,08,151
64,08,24
65,08,187
66,08,167
67,08,82
68,09,779
69,08,183
70,08,105
71,08,189
72,08,233
73,09,42
74,08,896
75,08,820
76,07,349
77,07,101
78,08,143
79,09,899
80,08,171
81,08,91
82,08,185
83,08,87
84,12,10
85,08,102
86,08,44
87,08,410
88,12,131
89,08,295
90,09,518
91,08,220
92,08,132
93,00,15
94,08,60
95,08,243
96,12,7
97,08,228
98,08,44
99,11,2
100,07,602
101,08,34
102,08,105
103,00,0
104,00,0
105,00,0
106,09,47
107,08,1191
108,08,89
109,08,15
110,09,1
111,07,4
112,08,326
113,09,617
114,09,387
115,08,27
116,08,219
117,08,38
118,08,21
119,09,135
120,09,19
121,10,88
122,08,41
123,08,168
124,08,47
125,12,227
126,08,97
127,08,91
128,00,7
129,08,286
130,08,164
131,08,52
132,00,1079
133,09,106
134,08,72
135,09,73
136,08,103
137,08,698
138,11,1060
139,07,50
140,08,949
141,08,1099
142,08,756
143,08,639
144,09,339
145,08,219
146,08,148
147,08,91
148,09,328
149,08,114
150,12,60
151,08,358
152,09,115
153,08,24
154,06,3
155,08,126
156,08,38
157,08,118
158,08,436
159,08,218
160,07,97
161,12,1215
162,08,1210
163,11,744
164,12,655
165,08,167
166,09,300
167,08,135
168,08,548
169,08,191
170,08,1545
171,08,77
172,12,12
173,08,85
174,08,152
175,08,43
176,09,10
177,07,165
178,08,81
179,08,156
180,07,58
181,08,337
182,08,144
183,08,57
184,00,9
185,08,98
186,07,793
187,08,25
188,08,263
189,08,128
190,08,38
191,08,101
192,09,57
193,08,60
194,09,5
195,08,60
196,10,73
197,08,168
198,08,191
199,00,0
200,08,73
201,08,11
202,10,20
203,07,49
204,10,10
205,08,152
206,08,85
207,11,1
208,08,124
209,08,121
210,09,134
211,12,244
212,08,134
213,08,156
214,11,21
215,07,119
216,08,202
217,10,73
218,08,73
219,07,64
220,08,114
221,08,34
222,08,70
223,07,271
224,07,238
225,09,292
226,08,265
227,08,88
228,09,111
229,08,870
230,12,752
231,08,702
232,09,284
233,08,651
234,09,887
235,08,207
236,08,1733
237,08,1551
238,08,710
239,08,721
240,07,27
241,08,142
242,08,108
243,08,195
244,08,299
245,08,23
246,08,591
247,08,258
248,08,111
249,08,564
250,08,84
251,08,18
252,08,54
253,12,3
254,08,168
255,08,244
256,08,215
257,07,61
258,07,109
259,07,85
260,07,131
261,08,255
262,07,716
263,07,798
