p_id,p_hour,gcount
1,00,0
2,00,0
3,07,2
4,00,0
5,00,0
6,00,0
7,10,63
8,11,1
9,12,3
10,09,4
11,11,5
12,00,0
13,00,0
14,11,8
15,10,2
16,12,3
17,10,19
18,11,4
19,12,3
20,08,4
21,10,7
22,09,5
23,00,0
24,09,10
25,00,30
26,10,6
27,00,0
28,11,3
29,08,4
30,00,0
31,07,1
32,07,4
33,08,61
34,08,1
35,11,12
36,06,2
37,08,6
38,08,1
39,11,9
40,08,17
41,09,110
42,08,78
43,12,20
44,00,0
45,00,0
46,08,1
47,08,4
48,07,1
49,09,24
50,00,0
51,08,5
52,11,21
53,09,1
54,08,3
55,09,6
56,08,9
57,00,0
58,00,0
59,11,1
60,12,3
61,09,24
62,10,6
63,06,2
64,10,1
65,11,39
66,08,52
67,09,2
68,09,1
69,09,13
70,12,3
71,08,6
72,09,8
73,10,2
74,08,151
75,08,115
76,10,13
77,10,5
78,09,3
79,11,1
80,00,12
81,09,4
82,00,38
83,10,7
84,00,0
85,08,4
86,06,1
87,00,0
88,00,0
89,07,13
90,08,1
91,10,11
92,11,11
93,00,2
94,10,4
95,09,34
96,11,2
97,09,32
98,06,1
99,00,0
100,00,0
101,09,1
102,10,3
103,00,0
104,00,0
105,00,0
106,00,3
107,00,0
108,12,5
109,00,0
110,00,0
111,00,0
112,00,12
113,00,0
114,00,0
115,12,1
116,08,42
117,00,1
118,00,0
119,08,3
120,00,1
121,10,6
122,06,2
123,09,8
124,06,2
125,00,0
126,10,3
127,08,8
128,08,2
129,08,34
130,10,20
131,11,4
132,11,1
133,11,5
134,12,18
135,09,5
136,11,3
137,00,0
138,03,1
139,04,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,34
146,11,10
147,07,2
148,10,1
149,09,5
150,06,3
151,00,0
152,08,24
153,09,2
154,10,1
155,09,6
156,09,1
157,09,3
158,00,0
159,09,10
160,11,3
161,06,1
162,00,0
163,00,0
164,00,0
165,12,9
166,09,64
167,09,8
168,07,7
169,07,6
170,00,0
171,12,3
172,12,1
173,08,7
174,12,7
175,10,3
176,00,0
177,08,8
178,12,4
179,11,14
180,07,1
181,10,25
182,08,14
183,07,1
184,00,0
185,10,6
186,00,0
187,00,0
188,10,13
189,11,6
190,00,4
191,06,3
192,11,6
193,11,6
194,00,0
195,08,2
196,12,18
197,11,4
198,10,3
199,00,0
200,10,5
201,00,0
202,09,1
203,05,1
204,00,0
205,10,4
206,00,0
207,00,0
208,10,4
209,00,0
210,10,9
211,00,0
212,09,4
213,08,6
214,00,0
215,10,5
216,12,5
217,11,3
218,08,4
219,08,1
220,10,5
221,00,0
222,08,4
223,08,35
224,00,0
225,08,15
226,10,23
227,09,5
228,07,3
229,00,0
230,00,0
231,05,1
232,00,0
233,00,0
234,00,0
235,09,7
236,10,9
237,00,0
238,00,0
239,00,0
240,04,1
241,07,5
242,09,9
243,09,17
244,09,51
245,00,0
246,00,0
247,12,8
248,06,3
249,00,0
250,08,4
251,00,0
252,08,1
253,00,1
254,12,5
255,00,42
256,00,20
257,11,4
258,07,6
259,06,2
260,09,27
261,00,0
262,00,0
263,07,4
