p_id,p_hour,fcount
1,00,4
2,00,0
3,09,38
4,08,287
5,06,5
6,10,8
7,08,232
8,01,3
9,08,21
10,08,76
11,08,41
12,12,5
13,08,161
14,08,140
15,08,15
16,08,44
17,10,213
18,08,105
19,08,19
20,12,67
21,08,108
22,08,116
23,08,24
24,09,48
25,09,106
26,09,271
27,00,0
28,08,69
29,09,63
30,07,1
31,00,10
32,08,59
33,08,123
34,12,24
35,08,137
36,00,233
37,00,254
38,08,24
39,08,220
40,08,68
41,09,144
42,08,223
43,08,95
44,00,5
45,09,69
46,01,3
47,09,72
48,08,465
49,08,171
50,08,269
51,08,56
52,09,40
53,09,33
54,09,35
55,08,59
56,08,105
57,08,6
58,08,9
59,09,10
60,08,55
61,08,379
62,09,134
63,08,95
64,07,17
65,08,103
66,08,86
67,09,62
68,08,326
69,08,127
70,08,65
71,08,131
72,08,182
73,09,34
74,09,162
75,08,182
76,08,237
77,09,66
78,08,98
79,08,542
80,00,172
81,08,54
82,10,142
83,07,49
84,00,8
85,08,86
86,08,26
87,08,174
88,00,59
89,08,207
90,09,231
91,08,144
92,00,116
93,10,12
94,09,41
95,08,135
96,07,8
97,08,147
98,08,25
99,12,2
100,12,195
101,07,21
102,08,66
103,00,0
104,00,0
105,00,0
106,00,47
107,08,490
108,09,52
109,08,11
110,00,0
111,08,2
112,08,240
113,09,195
114,00,215
115,10,15
116,11,100
117,09,23
118,06,8
119,09,90
120,10,12
121,08,61
122,07,29
123,09,140
124,08,38
125,12,109
126,08,40
127,01,58
128,00,5
129,09,196
130,12,117
131,08,40
132,00,591
133,08,76
134,12,53
135,08,67
136,08,64
137,08,477
138,00,190
139,07,34
140,08,354
141,08,389
142,08,278
143,08,319
144,00,183
145,00,103
146,08,62
147,08,64
148,00,269
149,09,96
150,08,42
151,08,134
152,08,55
153,09,16
154,12,5
155,08,81
156,08,23
157,08,82
158,08,225
159,08,100
160,08,62
161,00,446
162,00,259
163,12,229
164,00,246
165,09,176
166,11,102
167,08,89
168,08,111
169,08,115
170,08,464
171,08,43
172,01,8
173,09,55
174,08,86
175,08,29
176,12,5
177,10,94
178,09,88
179,09,101
180,08,27
181,08,214
182,08,55
183,09,27
184,00,9
185,08,67
186,08,149
187,07,12
188,08,203
189,08,73
190,08,16
191,08,62
192,09,51
193,08,30
194,00,1
195,08,46
196,09,56
197,08,102
198,08,152
199,00,0
200,08,39
201,12,8
202,08,12
203,07,31
204,12,8
205,08,76
206,07,37
207,06,1
208,08,66
209,08,54
210,09,111
211,12,147
212,08,58
213,07,97
214,08,12
215,08,72
216,08,154
217,10,82
218,08,47
219,08,47
220,12,67
221,08,22
222,07,48
223,08,118
224,08,206
225,08,228
226,08,143
227,09,69
228,12,89
229,08,320
230,00,345
231,08,331
232,09,198
233,08,323
234,08,323
235,08,124
236,08,302
237,09,276
238,08,270
239,08,298
240,07,23
241,08,98
242,09,88
243,08,133
244,12,157
245,06,11
246,08,387
247,12,89
248,08,56
249,09,294
250,08,60
251,12,13
252,09,38
253,12,2
254,09,97
255,00,234
256,08,187
257,09,36
258,08,76
259,08,65
260,09,78
261,08,79
262,08,356
263,08,282
